GeneSymbol	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
GAS5	4835	169883	288648.9529255853	0.0
SNHG1	7131	125191	161981.25238095227	0.0
C17orf76-AS1	1791	123625	124481.1394736855	0.0
RNY1	2410	119847	94947.17821732486	0.0
MT-RNR2	20279	85034	58618.62460317433	0.0
SNORD48	641	52850	50060.0	0.0
RNY4	3187	206007	49146.419673257995	0.0
RNY4P10	2299	201074	48187.06969188449	0.0
Y_RNA.320	1824	188776	42290.5161715087	0.0
RPL17	2450	34026	42050.915171910136	0.0
RNY4P7	1591	182666	40403.40956506666	0.0
MT-RNR1	10099	37926	37913.8	0.0
MT-TE	2315	37863	37863.0	0.0
SNHG5	2014	36750	36773.949999999975	0.0
SNORD63	1557	36087	36087.0	0.0
SNORD78	1340	34033	33984.5	0.0
SNORD104	1168	29387	29386.2	0.0
SNORD12C	991	28919	28918.2	0.0
MT-TS2	1361	28941	28917.7	0.0
SNORD82	1199	25520	25357.310389610393	0.0
SNORD60	1243	21135	21129.777777777777	0.0
SNORD101	935	20278	20275.333333333332	0.0
MT-TF	1875	20222	20221.2	0.0
VTRNA1-2	1372	19893	19323.24999999999	0.0
MT-TH	1783	17290	17288.5	0.0
RPL4	1054	16234	16674.04025974027	0.0
SNORD3A	3749	89883	16194.32680909625	0.0
SNORD3C	3512	89337	15890.57680909623	0.0
RNY4P20	913	81155	15627.086478843737	0.0
SNORD3B-2	3389	88164	15227.84347576277	0.0
SNORD3B-1	3330	88083	15198.510142429426	0.0
TAF1D	1629	22154	15002.608197863616	0.0
MT-TP	657	14872	14871.333333333332	0.0
SNORD58C	1327	28531	14262.95238095238	0.0
EIF4A2	1821	17795	14245.834706959538	0.0
SNORD69	796	12808	12808.0	0.0
SNORD6	959	12037	12007.000000000002	0.0
RNU5B-1	1881	13344	11543.279628704642	0.0
SNORD12B	797	10342	10342.0	0.0
SNORD43	1119	16162	9905.333333333334	0.0
SNORD46	1243	15472	9734.333333333334	0.0
SNORD38A	690	9498	9488.111111111111	0.0
RNU1-27P	3549	78017	9413.309771466833	0.0
RNU1-28P	3549	78017	9413.309771466833	0.0
RNVU1-18	3549	78017	9413.309771466833	0.0
RNU1-2	3549	78017	9413.309771466833	0.0
RNU1-1	3549	78017	9413.309771466833	0.0
RNU1-4	3549	78017	9413.309771466833	0.0
RNU1-3	3549	78017	9413.309771466833	0.0
RNVU1-17	2006	73161	9041.595164397102	0.0
SNORD119	783	8908	8908.0	0.0
VTRNA2-1	1208	8879	8879.0	0.0
RNU5A-1	1688	10615	8600.296295371287	0.0
RNY5	974	8724	8535.083333333332	0.0
RPL13A	1487	10798	8258.82922294422	0.0
RMRP	895	8025	8025.0	0.0
RPL7A	703	6867	8010.291301033436	0.0
SNORD13	482	8159	7925.700454822953	0.0
SNORD93	688	7811	7809.666666666667	0.0
MT-ND4	4990	9174	7790.572222222203	0.0
MTRNR2L8	5338	27643	7693.261111110953	0.0
RPL3	976	12627	7245.114593739595	0.0
RABGGTB	1165	10462	7191.8091269841425	0.0
RPL5	566	13952	7021.697671772671	0.0
SNORD21	537	13923	6961.5	0.0
MT-CO1	6342	12291	6895.421428571408	0.0
TMC5	592	7134	6889.286308136313	0.0
RNU5E-1	1222	7334	6772.697485847479	0.0
ERBB2	309	6755	6758.04385964912	0.0
MT-CO2	3865	8500	6573.724242424218	0.0
SNORD12	520	6559	6559.0	0.0
WDR74	3311	18576	6533.06338752916	0.0
SNORD5	1071	19542	6510.8666666666495	0.0
MTRNR2L12	5259	23768	6474.730158730089	0.0
SNORD11	357	6260	6260.0	0.0
U3.26	1074	71640	6114.972031155032	0.0
RNU3P3	1221	72505	6014.8837758432255	0.0
U3.48	1129	72251	5992.891083358862	0.0
U3.66	933	70510	5855.553856320461	0.0
MT-TK	1032	5807	5807.0	0.0
C6orf48	506	5758	5796.999999999999	0.0
SNORD46.1	876	11476	5738.333333333334	0.0
MT-ND5	3837	6780	5685.784920634924	0.0
SCARNA9	342	7558	5624.999999999996	0.0
MTRNR2L2	4173	21377	5593.770634920574	0.0
RPL21	815	10414	5406.541531520479	0.0
SNORD100	668	5372	5372.0	0.0
GNB2L1	653	4854	5295.525815487488	0.0
SNORD18A	944	15777	5258.8666666666795	0.0
SNORD102	733	10116	5057.833333333334	0.0
EIF4A1	616	7250	4999.545898164557	0.0
HSPA8	640	5656	4935.179706860038	0.0
TMEM107	1021	6861	4811.027777777778	0.0
MT-CYB	2511	4865	4544.552380952381	0.0
MT-ND1	2340	4873	4437.533333333333	0.0
SNORD111B	543	4366	4366.0	0.0
NOP56	425	3602	4340.055555555555	0.0
ZMYM2	256	4204	4237.499999999995	0.0
hsa-mir-6723.1	4485	8920	4004.438095238103	0.0
HOXA13	151	3975	3985.0	0.0
SCARNA15	225	3976	3969.7333333333327	0.0
SNORD83A	571	4208	3826.0000000000005	0.0
MTRNR2L1	2649	13486	3795.6305555555305	0.0
SNORD19.1	612	3698	3697.3333333333335	0.0
