ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
tRNA-Ser-AGA-chr11-8	9	23	23.0	0.0
tRNA-Tyr-GTA-chr1-127	14	14	4.8999999999999995	0.0
tRNA-Tyr-GTA-chr21-2	14	14	4.8999999999999995	0.0
nmt-tRNA-Leu-TAA-4-1	2	4	4.0	0.0
nmt-tRNA-Gln-TTG-9-1	5	7	4.0	0.0
tRNA-Tyr-GTA-chr14-8	11	11	3.4000000000000004	0.0
nmt-tRNA-Val-TAC-1-1	3	3	3.0	0.0
nmt-tRNA-Gln-TTG-7-1	4	6	3.0	0.0
tRNA-Pro-AGG-3-1	2	2	2.0	0.0
nmt-tRNA-Leu-TAA-1-1	1	1	1.0	0.0
tRNA-Ile-TAT-1-1	1	1	1.0	0.0
tRNA-Tyr-GTA-chr9-10	2	2	0.4	0.0
tRNA-Tyr-GTA-chr10-3	2	2	0.4	0.0
tRNA-Lys-TTT-3-4	2	3	0.29166666666666663	0.0
tRNA-Lys-TTT-3-5	2	3	0.29166666666666663	0.0
tRNA-Lys-TTT-3-2	2	3	0.29166666666666663	0.0
tRNA-Lys-TTT-3-3	2	3	0.29166666666666663	0.0
tRNA-Lys-TTT-3-1	2	3	0.29166666666666663	0.0
tRNA-Lys-TTT-5-1	2	3	0.29166666666666663	0.0
tRNA-Lys-TTT-4-1	2	3	0.29166666666666663	0.0
tRNA-Lys-TTT-6-1	2	3	0.29166666666666663	0.0
tRNA-Thr-TGT-2-1	1	1	0.25	0.0
tRNA-Thr-TGT-4-1	1	1	0.25	0.0
tRNA-Thr-TGT-6-1	1	1	0.25	0.0
tRNA-Thr-TGT-5-1	1	1	0.25	0.0
tRNA-Lys-TTT-8-1	1	2	0.16666666666666666	0.0
tRNA-Lys-TTT-10-1	1	2	0.16666666666666666	0.0
tRNA-Lys-TTT-2-1	1	2	0.16666666666666666	0.0
tRNA-Lys-TTT-1-1	1	2	0.16666666666666666	0.0
