ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
tRNA-Ser-AGA-chr11-8	27	79	79.0	0.0
tRNA-Tyr-GTA-chr1-127	98	152	46.61717171717172	0.0
tRNA-Tyr-GTA-chr21-2	98	152	46.61717171717172	0.0
tRNA-Tyr-GTA-chr14-8	92	145	43.11717171717171	0.0
tRNA-Tyr-GTA-chr9-10	18	35	6.672727272727272	0.0
tRNA-Tyr-GTA-chr10-3	18	35	6.672727272727272	0.0
nmt-tRNA-Val-TAC-1-1	4	5	5.0	0.0
nmt-tRNA-Gln-TTG-9-1	7	9	4.666666666666667	0.0
nmt-tRNA-Gln-TTG-7-1	6	8	3.6666666666666665	0.0
nmt-tRNA-Leu-TAA-4-1	3	3	2.5	0.0
tRNA-Leu-CAA-chr14-11	1	2	2.0	0.0
tRNA-Thr-CGT-4-1	3	4	2.0	0.0
tRNA-Ile-TAT-1-1	2	2	2.0	0.0
tRNA-Thr-CGT-2-1	3	4	2.0	0.0
nmt-tRNA-Gln-TTG-6-1	2	2	1.1666666666666667	0.0
tRNA-Val-CAC-3-1	1	1	1.0	0.0
nmt-tRNA-Tyr-GTA-chr4-1	6	7	0.8838383838383839	0.0
nmt-tRNA-Tyr-GTA-chr17-33	6	7	0.8838383838383839	0.0
nmt-tRNA-Tyr-GTA-chr2-10	6	7	0.8838383838383839	0.0
tRNA-Tyr-GTA-chr2-12	6	7	0.8838383838383839	0.0
tRNA-Tyr-GTA-chr7-6	6	7	0.8838383838383839	0.0
tRNA-Tyr-GTA-chr7-1	6	7	0.8838383838383839	0.0
nmt-tRNA-Leu-TAA-1-1	1	1	0.5	0.0
tRNA-Tyr-ATA-chr9-2	1	1	0.3333333333333333	0.0
tRNA-Tyr-ATA-chr11-9	1	1	0.3333333333333333	0.0
tRNA-Tyr-ATA-chr1-52	1	1	0.3333333333333333	0.0
tRNA-Trp-CCA-5-1	1	1	0.2	0.0
tRNA-Trp-CCA-1-1	1	1	0.2	0.0
tRNA-Trp-CCA-3-2	1	1	0.2	0.0
tRNA-Trp-CCA-3-1	1	1	0.2	0.0
tRNA-Trp-CCA-3-3	1	1	0.2	0.0
nmt-tRNA-Gln-TTG-1-1	1	1	0.16666666666666666	0.0
nmt-tRNA-Gln-TTG-5-1	1	1	0.16666666666666666	0.0
nmt-tRNA-Gln-TTG-4-1	1	1	0.16666666666666666	0.0
tRNA-Ser-AGA-2-6	1	1	0.05263157894736842	0.0
tRNA-Ser-AGA-3-1	1	1	0.05263157894736842	0.0
tRNA-Ser-TGA-4-1	1	1	0.05263157894736842	0.0
tRNA-Ser-GCT-2-1	1	1	0.05263157894736842	0.0
tRNA-Ser-GCT-1-1	1	1	0.05263157894736842	0.0
tRNA-Ser-TGA-3-1	1	1	0.05263157894736842	0.0
tRNA-Ser-TGA-2-1	1	1	0.05263157894736842	0.0
tRNA-Ser-GCT-4-3	1	1	0.05263157894736842	0.0
tRNA-Ser-GCT-4-2	1	1	0.05263157894736842	0.0
tRNA-Ser-GCT-4-1	1	1	0.05263157894736842	0.0
tRNA-Ser-GCT-3-1	1	1	0.05263157894736842	0.0
tRNA-Ser-GCT-5-1	1	1	0.05263157894736842	0.0
tRNA-Ser-AGA-1-1	1	1	0.05263157894736842	0.0
tRNA-Ser-GCT-6-1	1	1	0.05263157894736842	0.0
tRNA-Ser-AGA-2-1	1	1	0.05263157894736842	0.0
tRNA-Ser-AGA-2-3	1	1	0.05263157894736842	0.0
tRNA-Ser-AGA-2-2	1	1	0.05263157894736842	0.0
tRNA-Ser-AGA-2-5	1	1	0.05263157894736842	0.0
tRNA-Ser-AGA-2-4	1	1	0.05263157894736842	0.0
