depth	level	ID	parentID	name	readCount_direct	readCount_inherited
0	no rank	1	-1	root	1625	37685
1	no rank	12908	1	unclassified sequences	0	72
2	no rank	151659	12908	environmental samples	0	72
3	no rank	81490	151659	prokaryotic environmental samples	0	4
4	species	198431	81490	uncultured prokaryote	4	0
3	species	155900	151659	uncultured organism	65	0
3	species	358574	151659	uncultured microorganism	3	0
1	no rank	131567	1	cellular organisms	412	37201
2	superkingdom	2	131567	Bacteria	2006	19616
3	phylum	1117	2	Cyanobacteria	36	23
4	no rank	34079	1117	unclassified Cyanobacteria	9	0
4	no rank	48504	1117	environmental samples	0	3
5	species	1211	48504	uncultured cyanobacterium	3	0
4	subclass	1301283	1117	Oscillatoriophycideae	0	10
5	order	1118	1301283	Chroococcales	0	10
6	genus	1129	1118	Synechococcus	0	6
7	species	431041	1129	Candidatus Synechococcus spongiarum	3	2
6	genus	1142	1118	Synechocystis	4	0
3	phylum	1224	2	Proteobacteria	879	8563
4	class	1236	1224	Gammaproteobacteria	545	4124
5	no rank	50423	1236	environmental samples	0	17
6	species	86473	50423	uncultured gamma proteobacterium	16	0
5	order	72273	1236	Thiotrichales	0	83
6	family	34064	72273	Francisellaceae	0	43
7	genus	262	34064	Francisella	43	0
6	family	135617	72273	Thiotrichaceae	0	40
7	genus	90372	135617	Thiomargarita	0	39
8	no rank	298391	90372	environmental samples	0	39
9	species	298392	298391	uncultured Thiomargarita sp.	39	0
5	order	72274	1236	Pseudomonadales	31	1889
6	family	468	72274	Moraxellaceae	26	685
7	genus	469	468	Acinetobacter	554	70
8	species	28090	469	Acinetobacter lwoffii	3	0
8	species	40215	469	Acinetobacter junii	3	0
8	no rank	75661	469	environmental samples	0	12
9	species	165433	75661	uncultured Acinetobacter sp.	12	0
8	species group	909768	469	Acinetobacter calcoaceticus/baumannii complex	0	33
9	species	470	909768	Acinetobacter baumannii	31	1
8	species	947017	469	Acinetobacter sp. IBP-SL7	3	0
7	genus	475	468	Moraxella	0	9
8	subgenus	46225	475	Moraxella	8	1
7	genus	497	468	Psychrobacter	4	2
7	no rank	54393	468	unclassified Moraxellaceae	6	0
7	genus	212791	468	Enhydrobacter	37	0
7	genus	222991	468	Alkanindiges	3	0
6	family	135621	72274	Pseudomonadaceae	20	1158
7	genus	286	135621	Pseudomonas	997	138
8	no rank	62104	286	environmental samples	0	28
9	species	114707	62104	uncultured Pseudomonas sp.	28	0
8	species group	136841	286	Pseudomonas aeruginosa group	0	21
9	species	287	136841	Pseudomonas aeruginosa	19	0
8	species group	136843	286	Pseudomonas fluorescens group	0	36
9	species	294	136843	Pseudomonas fluorescens	33	0
8	species group	136845	286	Pseudomonas putida group	0	5
9	species	303	136845	Pseudomonas putida	3	2
8	species	157783	286	Pseudomonas cremoricolorata	0	3
9	no rank	1215098	157783	Pseudomonas cremoricolorata DSM 17059 = NBRC 16634	3	0
8	species	237435	286	Pseudomonas filiscindens	17	0
