GeneSymbol	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
RNY4	2784	171941	41052.70703854207	0.0
RNY4P10	1993	168361	40256.4152335349	0.0
Y_RNA.320	1615	156035	34242.863201255976	0.0
RNY4P7	1375	151532	32970.80445434105	0.0
RNY1	1191	35814	31268.470532293097	0.0
SNORD83A	270	15772	15755.445454545456	0.0
RNY4P20	796	71346	13543.757849503469	0.0
SNHG1	1266	8619	9592.066666666668	0.0
GAS5	304	6490	8713.124561403509	0.0
RMRP	957	7744	7740.0	0.0
RNY5	922	7465	6847.33333333333	0.0
C17orf76-AS1	187	3676	3696.8461538461497	0.0
GNB2L1	337	2991	2507.07142857143	0.0
WDR74	1137	7637	2349.5396548326185	0.0
RNU5E-1	382	2330	2284.755339105339	0.0
RNU2-61P	648	13338	2246.4875392581307	0.0
RNU2-48P	811	16139	2177.09555328572	0.0
RNU2-37P	524	12959	2144.20750997369	0.0
MT-RNR2	1601	3553	2041.5150793650778	0.0
RNU5B-1	703	2381	1981.8053391053386	0.0
SNORD3A	1056	9582	1909.8731146818234	0.0
SNORD3C	973	9449	1858.650892459601	0.0
RNU2-33P	425	11662	1789.1386575842464	0.0
RNU2-7P	327	11352	1725.658138103727	0.0
SNHG5	315	1697	1699.6000000000008	0.0
SNORD3B-2	875	9184	1698.2064480151566	0.0
SNORD3B-1	875	9184	1698.2064480151566	0.0
RNY4P17	145	9220	1678.7082968436416	0.0
RNU12	316	1658	1655.3333333333337	0.0
SNORD6	315	1605	1601.75	0.0
SNORD3D	558	7405	1486.5573150863397	0.0
RPL23	209	2108	1472.2747918747946	0.0
Y_RNA.133	93	1607	1467.8704138742235	0.0
RNU5A-1	557	1853	1432.7886724386724	0.0
RPPH1	353	1385	1385.0	0.0
RNY4P27	638	8453	1367.5808065588085	0.0
RNU2-6P	572	9034	1314.33203049101	0.0
RNU2-2P	1137	7637	1174.7698274163092	0.0
SNORD20	200	1107	1107.0	0.0
RP11-696N14.1	16	1088	1088.0	0.0
LINC00910	655	5297	1035.3222615275986	0.0
TAF1D	331	1369	990.9499999999999	0.0
RPL13A	271	1381	937.9887622310595	0.0
SNORD48	109	1064	916.5	0.0
RNU2-26P	321	6273	846.7609519565397	0.0
RNU2-57P	321	6273	846.7609519565397	0.0
SNHG12	200	764	787.7142857142859	0.0
RPL21	210	1562	784.9659783736751	0.0
SNORD102	206	1558	779.0	0.0
SNORD15B	86	758	756.6666666666666	0.0
RNU11	299	747	746.6666666666667	0.0
RNU1-27P	1424	7788	742.4830310298323	0.0
RNU1-28P	1424	7788	742.4830310298323	0.0
RNU1-2	1424	7788	742.4830310298323	0.0
RNU1-1	1424	7788	742.4830310298323	0.0
RNU1-4	1424	7788	742.4830310298323	0.0
RNU1-3	1424	7788	742.4830310298323	0.0
RNVU1-18	1424	7788	742.4830310298323	0.0
SNORA21	155	2026	675.3333333333347	0.0
RNY4P5	779	3679	674.4305032333896	0.0
SNORA58	54	639	639.0	0.0
RNU2-59P	443	1818	635.6276804851494	0.0
SNORD95	316	2936	589.1250000000005	0.0
RNY4P1	699	3200	578.9277802606749	0.0
SNORD67	71	576	576.0	0.0
NCAPG	26	574	574.0000000000002	0.0
EIF4A2	236	703	552.305977355978	0.0
VTRNA1-1	231	628	537.3333333333335	0.0
C1orf213	236	2219	533.2788812494694	0.0
Y_RNA.272	233	2216	531.0788812494694	0.0
RNY4P31	263	1274	512.5777777777784	0.0
SNORD38A	128	509	509.0	0.0
Y_RNA.122	97	2725	489.8113196006029	0.0
RNY4P2	132	1593	480.64343734968736	0.0
SNORD123	96	480	480.0	0.0
Y_RNA.670	20	1086	477.3087612779632	0.0
C3orf17	49	460	460.1538461538462	0.0
RN7SL1	639	1416	442.6415889630773	0.0
RNU2-30P	445	4669	421.97689555456634	0.0
MTRNR2L8	628	1558	420.6388888888881	0.0
RNU2-23P	431	4583	418.30811735134444	0.0
RPL17	114	381	402.78486070228865	0.0
SNORD33	137	1206	401.6666666666664	0.0
RNVU1-17	377	3531	400.6889378584051	0.0
RNU2-36P	286	2527	400.031459257117	0.0
SNORD82	88	399	399.0	0.0
Y_RNA.318	26	811	397.40084597057216	0.0
RNY4P8	278	2695	395.09688892978386	0.0
MTRNR2L2	593	1483	393.7817460317456	0.0
RNU2-46P	398	4498	392.51069786336825	0.0
MTRNR2L1	281	1096	391.2198412698414	0.0
RNY4P14	61	2556	381.6055555555558	0.0
Y_RNA.79	56	2551	379.4388888888891	0.0
RNVU1-7	1069	4156	375.4862195080191	0.0
RNVU1-9	1069	4156	375.4862195080191	0.0
Y_RNA.44	147	2602	366.2339466089469	0.0
RNY4P11	245	3485	360.57228031064443	0.0
Y_RNA.3	178	2853	359.67927450044084	0.0
LINC00338	64	355	354.6666666666667	0.0
NOP56	109	413	354.3333333333334	0.0
RABGGTB	154	474	354.1952380952381	0.0
RPL4	103	260	353.4829614829615	0.0
SNORD94	72	352	352.0	0.0
RNU2-29P	150	2593	345.19228630846277	0.0
SNORD104	100	343	343.0	0.0
Y_RNA.125	462	1723	333.1461843711841	0.0
SNORA76	66	327	327.0	0.0
SNORA58.2	67	581	326.5	0.0
MALAT1	232	326	326.0	0.0
RNU2-41P	238	3633	316.5066899045228	0.0
RNU2-13P	215	3578	315.3049969466379	0.0
SNORD89	69	311	311.0	0.0
RNVU1-1	772	4116	310.34855495704306	0.0
RNVU1-10	772	4116	310.34855495704306	0.0
SNORD63	89	303	303.0	0.0
MT-RNR1	188	302	301.5	0.0
SNORA66	76	298	297.5	0.0
RNY5P5	82	793	290.8333333333333	0.0
RPL27A	99	416	290.0714646464647	0.0
HSPA8	92	330	285.2371961371961	0.0
SNORA71B	79	291	282.33333333333337	0.0
SCARNA15	40	277	277.0	0.0
RPL13	112	296	276.7974358974358	0.0
Y_RNA.488	32	1385	275.09063943303073	0.0
Y_RNA.40	29	1382	274.2573060996974	0.0
Y_RNA.556	46	1393	272.0198095417291	0.0
MTRNR2L12	441	1080	271.81507936507927	0.0
Y_RNA.196	27	1361	271.42976190476185	0.0
SNORA18	159	1038	268.2166666666666	0.0
RPL3	110	294	263.2325008325008	0.0
Y_RNA.383	73	654	262.48333333333335	0.0
SNORD15A	44	262	260.1666666666667	0.0
UBAP2L	47	507	256.49999999999994	0.0
Y_RNA.790	139	2413	255.440867626013	0.0
C12orf57	68	919	250.82121212121223	0.0
RN7SL2	538	1261	245.44616896331527	0.0
VTRNA1-2	134	299	243.0	0.0
RNVU1-19	597	3329	238.1549495127801	0.0
SNORA73B	75	241	237.83333333333334	0.0
SNORD66	100	223	223.0	0.0
SNORD60	90	223	223.0	0.0
SNORA71D	74	234	216.6666666666667	0.0
Y_RNA.721	329	1177	215.45451770451703	0.0
FAT1	165	211	214.00000000000003	0.0
SNORD43	106	341	207.0	0.0
SNORD41	54	205	205.0	0.0
SNORA75	66	229	200.0	0.0
SNORA71A	54	199	199.0	0.0
SNORD119	72	196	196.0	0.0
SNORD69	50	192	192.0	0.0
SNORD99	44	191	191.0	0.0
RNU1-11P	603	2809	187.21910987082592	0.0
VTRNA2-1	126	187	185.33333333333331	0.0
RNY4P6	131	2415	181.76981640028586	0.0
RNU2-3P	148	662	181.40847383610551	0.0
C6orf48	66	296	180.5	0.0
RNY5P1	97	608	175.50000000000003	0.0
Y_RNA.340	81	329	174.64831802094093	0.0
Y_RNA.130	113	2564	173.56425645940192	0.0
Y_RNA.245	67	655	173.29974090307618	0.0
RPL5	61	288	170.28387388755036	0.0
RPS8	65	317	169.57142857142856	0.0
RNY5P8	86	591	167.00000000000003	0.0
Y_RNA.31	105	1766	162.54760508680977	0.0
ATP5G3	159	2741	161.55263074275877	0.0
SNORA54	42	164	161.25	0.0
SNORD78	46	161	159.5	0.0
Y_RNA.121	156	2738	158.5526307427588	0.0
RPL23A	102	287	157.6746261868213	0.0
RNY4P25	160	2574	155.92572210876236	0.0
Y_RNA.256	141	1068	154.84930461445748	0.0
MT-TE	79	152	152.0	0.0
SNORD55	56	308	151.66666666666666	0.0
SNHG7	73	153	151.33333333333334	0.0
Y_RNA.807	127	1625	147.3883378792474	0.0
Y_RNA.182	124	1183	147.29633947923423	0.0
NEAT1	131	153	145.87749093012255	0.0
Y_RNA.387	166	2537	145.68465843728646	0.0
HSP90AA1	100	164	144.63928571428573	0.0
RNU2-68P	159	1033	144.53486693045514	0.0
SNORD46	68	201	144.5	0.0
SNORD42A	98	283	141.5	0.0
RBMX	43	151	140.6666666666667	0.0
LAMB2	26	140	139.8	0.0
EEF1A1	236	293	139.16477715829984	0.0
SNORD21	50	274	137.0	0.0
RNY4P4	151	2553	135.52167836180635	0.0
SNORD93	52	135	135.0	0.0
SNORA3	89	409	134.7	0.0
RNY4P22	129	2515	134.49121533738173	0.0
RPL39	50	268	134.16785714285714	0.0
Y_RNA.24	154	2541	131.3183525209806	0.0
EIF4A1	44	100	130.57913132363598	0.0
SNORA69	44	261	128.16666666666663	0.0
RNU7-1	67	918	128.04393939393947	0.0
SCARNA9	28	173	127.66666666666667	0.0
LRRC19	10	194	125.33333333333334	0.0
RNU7-19P	61	909	123.8772727272728	0.0
NCL	89	124	122.04166666666663	0.0
SCARNA2	59	122	122.0	0.0
SNORA38	76	120	120.0	0.0
Y_RNA.7	117	2328	119.85998045508572	0.0
RNY4P3	53	572	118.87142857142858	0.0
RPL7A	65	117	118.77228740214036	0.0
SNORD53	44	145	118.0	0.0
FTH1	103	164	117.00195663843188	0.0
SNORD100	58	117	117.0	0.0
SNORA53	54	185	116.0	0.0
RNU2-64P	148	690	114.87428584487412	0.0
RN7SL5P	420	1010	114.44115471402877	0.0
RNY4P9	136	2409	111.95852317054018	0.0
SNORD18B	71	223	111.5	0.0
Y_RNA.13	107	264	111.45749863163655	0.0
RNU7-3P	33	842	110.96060606060611	0.0
HSP90B1	54	111	110.4	0.0
AC103965.1	10	332	108.58992074781546	0.0
Y_RNA.629	44	291	108.54134582646886	0.0
SNORD92	42	117	108.0	0.0
Y_RNA.348	81	544	106.86286743797162	0.0
SLC25A3	44	170	106.81818181818181	0.0
SNORD2	140	533	106.53333333333359	0.0
RNY4P23	74	344	105.64158455418871	0.0
Y_RNA.491	31	237	104.44999999999997	0.0
RN7SL3	355	934	104.42395899437173	0.0
SNORA84	12	104	104.0	0.0
EEF2	79	93	103.50000000000004	0.0
RNY4P26	105	2344	101.63308368855323	0.0
Y_RNA.359	28	210	101.58333333333331	0.0
RPS2	45	92	100.3186194197852	0.0
SNORD45A	109	390	99.73333333333336	0.0
SNORA26	31	100	99.5	0.0
Y_RNA.147	126	2286	99.02106051560044	0.0
SNORD45C	85	334	98.73333333333335	0.0
Y_RNA.188	71	470	98.25000000000003	0.0
EIF3A	81	95	94.33333333333331	0.0
PAQR5	65	1503	94.26147576863842	0.0
RNY4P18	137	730	93.23459260986844	0.0
SPTBN1	79	89	92.99999999999999	0.0
Y_RNA.546	33	534	91.94240494647471	0.0
SNORD83B	96	188	91.5	0.0
Y_RNA.665	107	2344	91.29673481790128	0.0
RNU3P3	240	1651	90.6529714823302	0.0
Y_RNA.358	66	672	88.16913140250165	0.0
RNY4P16	97	2231	88.09198638006464	0.0
Y_RNA.306	130	2332	85.98740014002837	0.0
SNHG3	54	89	85.43333333333334	0.0
C19orf48	69	167	85.25641025641028	0.0
SNORD105B	35	85	85.0	0.0
Y_RNA.190	116	2250	84.17863916565624	0.0
RNU2-38P	273	822	84.0895868235652	0.0
SNORD57	75	221	82.33333333333334	0.0
RNU7-4P	22	701	82.28917748917752	0.0
SNORD88C	68	165	81.83333333333333	0.0
PLEC	57	82	81.2124999999999	0.0
Y_RNA.667	95	2167	78.59198638006467	0.0
FAM122C	12	206	76.77432881446038	0.0
RPL37A	53	78	76.72202797202793	0.0
PABPC1	68	81	76.61785714285713	0.0
Y_RNA.324	25	85	76.21709956709957	0.0
Y_RNA.781	102	2187	75.73958088412085	0.0
PXDN	4	75	75.07692307692307	0.0
SNHG8	49	93	74.49999999999999	0.0
RNVU1-13	196	1241	74.21221339717341	0.0
