ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa_piR_016658|gb|DQ592931|Homo_sapiens:6:80508363:80508389:Plus	558	40999	22293.0	0.0
hsa_piR_016659|gb|DQ592932|Homo_sapiens:14:22388242:22388267:Plus	444	37630	18924.0	0.0
hsa_piR_001042|gb|DQ571335|Homo_sapiens:11:93104320:93104349:Minus	140	1489	1489.0	0.0
hsa_piR_019420|gb|DQ596670|Homo_sapiens:2:101255914:101255940:Minus	77	1087	1087.0	0.0
hsa_piR_017791|gb|DQ594556|Homo_sapiens:11:74789084:74789113:Plus	27	666	666.0	0.0
hsa_piR_020619|gb|DQ598378|Homo_sapiens:1:28778863:28778894:Minus	51	279	279.0	0.0
hsa_piR_017178|gb|DQ593744|Homo_sapiens:18:45271685:45271715:Minus	40	256	256.0	0.0
hsa_piR_012753|gb|DQ587269|Homo_sapiens:2:232029453:232029478:Minus	22	210	210.0	0.0
hsa_piR_008488|gb|DQ581533|Homo_sapiens:12:117916274:117916302:Plus	38	184	184.0	0.0
hsa_piR_000552|gb|DQ570687|Homo_sapiens:22:38045003:38045030:Minus	40	162	162.0	0.0
hsa_piR_020450|gb|DQ598104|Homo_sapiens:9:133350930:133350959:Plus	39	151	151.0	0.0
hsa_piR_020814|gb|DQ598650|Homo_sapiens:22:38039828:38039859:Minus	36	154	150.5	0.0
hsa_piR_018292|gb|DQ595186|Homo_sapiens:18:45269646:45269676:Minus	33	93	93.0	0.0
hsa_piR_019354|gb|DQ596587|Homo_sapiens:11:2941674:2941699:Minus	16	82	82.0	0.0
hsa_piR_012681|gb|DQ587153|Homo_sapiens:20:2585585:2585613:Plus	26	76	76.0	0.0
hsa_piR_020365|gb|DQ597975|Homo_sapiens:11:108979133:108979162:Plus	40	71	71.0	0.0
hsa_piR_000805|gb|DQ571003|Homo_sapiens:1:212438966:212438997:Plus	35	55	55.0	0.0
hsa_piR_017184|gb|DQ593752|Homo_sapiens:13:44809717:44809744:Minus	25	53	53.0	0.0
hsa_piR_001205|gb|DQ571589|Homo_sapiens:11:8662350:8662381:Plus	18	49	49.0	0.0
hsa_piR_014620|gb|DQ590013|Homo_sapiens:5:93930930:93930956:Minus	15	32	32.0	0.0
hsa_piR_019825|gb|DQ597218|Homo_sapiens:1:227740227:227740256:Plus	22	28	28.0	0.0
hsa_piR_020439|gb|DQ598084|Homo_sapiens:19:12678303:12678331:Minus	11	18	18.0	0.0
hsa_piR_018780|gb|DQ595807|Homo_sapiens:17:72068837:72068864:Plus	1	16	16.0	0.0
hsa_piR_017194|gb|DQ593767|Homo_sapiens:18:45272066:45272097:Minus	10	16	16.0	0.0
hsa_piR_001101|gb|DQ571419|Homo_sapiens:1:45016687:45016714:Plus	11	16	16.0	0.0
hsa_piR_016735|gb|DQ593039|Homo_sapiens:6:4373286:4373316:Plus	7	15	15.0	0.0
hsa_piR_016975|gb|DQ593415|Homo_sapiens:19:54685976:54686003:Plus	4	15	15.0	0.0
hsa_piR_001207|gb|DQ571591|Homo_sapiens:16:88155360:88155385:Plus	10	13	13.0	0.0
hsa_piR_000586|gb|DQ570728|Homo_sapiens:5:137924634:137924661:Minus	5	10	10.0	0.0
hsa_piR_017033|gb|DQ593538|Homo_sapiens:20:17891355:17891384:Minus	5	10	10.0	0.0
hsa_piR_019050|gb|DQ596155|Homo_sapiens:15:64582204:64582231:Minus	9	10	10.0	0.0
hsa_piR_000441|gb|DQ570540|Homo_sapiens:2:232033329:232033357:Minus	5	10	10.0	0.0
hsa_piR_007635|gb|DQ580405|Homo_sapiens:11:46740597:46740623:Minus	4	10	10.0	0.0
hsa_piR_020466|gb|DQ598130|Homo_sapiens:3:132680740:132680767:Minus	8	10	10.0	0.0
hsa_piR_018165|gb|DQ595023|Homo_sapiens:14:102873935:102873963:Plus	5	9	9.0	0.0
hsa_piR_020009|gb|DQ597484|Homo_sapiens:7:145325417:145325443:Plus	7	7	7.0	0.0
hsa_piR_004153|gb|DQ575660|Homo_sapiens:3:156861576:156861607:Plus	5	7	7.0	0.0
hsa_piR_000560|gb|DQ570698|Homo_sapiens:17:24071728:24071758:Plus	5	6	6.0	0.0
hsa_piR_007788|gb|DQ580606|Homo_sapiens:16:87823111:87823139:Plus	4	6	6.0	0.0
hsa_piR_005019|gb|DQ576918|Homo_sapiens:2:27127216:27127243:Plus	2	6	6.0	0.0
hsa_piR_019676|gb|DQ596993|Homo_sapiens:20:2582901:2582931:Plus	4	5	5.0	0.0
hsa_piR_011968|gb|DQ586183|Homo_sapiens:5:126543422:126543451:Minus	3	5	5.0	0.0
hsa_piR_020657|gb|DQ598428|Homo_sapiens:17:72068790:72068821:Plus	4	5	5.0	0.0
hsa_piR_001152|gb|DQ571500|Homo_sapiens:2:206734890:206734919:Plus	3	5	5.0	0.0
hsa_piR_013458|gb|DQ588249|Homo_sapiens:11:100030097:100030122:Minus	3	4	4.0	0.0
hsa_piR_001159|gb|DQ571511|Homo_sapiens:17:16284116:16284145:Plus	3	4	4.0	0.0
hsa_piR_020828|gb|DQ598675|Homo_sapiens:2:149355860:149355890:Minus	4	4	4.0	0.0
hsa_piR_006613|gb|DQ579049|Homo_sapiens:9:15517444:15517470:Minus	4	4	4.0	0.0
hsa_piR_020813|gb|DQ598646|Homo_sapiens:1:31213600:31213629:Minus	4	4	3.5	0.0
hsa_piR_002732|gb|DQ573682|Homo_sapiens:22:38039830:38039857:Minus	5	7	3.5	0.0
hsa_piR_004531|gb|DQ576233|Homo_sapiens:6:31698835:31698864:Plus	3	3	3.0	0.0
hsa_piR_002158|gb|DQ572892|Homo_sapiens:16:70349813:70349841:Minus	2	3	3.0	0.0
hsa_piR_015099|gb|DQ590642|Homo_sapiens:19:47056699:47056724:Plus	2	3	3.0	0.0
hsa_piR_011734|gb|DQ585879|Homo_sapiens:18:11651398:11651425:Minus	1	3	3.0	0.0
hsa_piR_017104|gb|DQ593636|Homo_sapiens:6:133179659:133179687:Plus	4	4	2.5	0.0
hsa_piR_020430|gb|DQ598072|Homo_sapiens:2:55053695:55053724:Minus	2	2	2.0	0.0
hsa_piR_004019|gb|DQ575471|Homo_sapiens:3:100040312:100040340:Minus	2	2	2.0	0.0
hsa_piR_022367|gb|DQ600607|Homo_sapiens:8:127649589:127649617:Plus	1	2	2.0	0.0
hsa_piR_009017|gb|DQ582219|Homo_sapiens:3:102778202:102778227:Minus	2	2	2.0	0.0
hsa_piR_019521|gb|DQ596805|Homo_sapiens:11:10487516:10487542:Minus	2	2	2.0	0.0
hsa_piR_000798|gb|DQ570996|Homo_sapiens:10:122104354:122104385:Minus	2	2	2.0	0.0
hsa_piR_001168|gb|DQ571524|Homo_sapiens:2:117497628:117497655:Plus	2	2	2.0	0.0
