GeneSymbol	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
CTD-2328D6.1	165	316	316.0	0.0
AC010970.2	105	293	292.0	0.0
LUZP2	7	249	249.0	0.0
RBBP7	12	149	149.0	0.0
TBC1D8B	180	334	100.76309523809522	0.0
RP11-259O2.3	152	295	96.61904761904759	0.0
SLC38A6	144	288	91.95238095238095	0.0
RYK	5	78	78.0	0.0
RP11-1060J15.4	13	77	74.0	0.0
GNPDA1	6	74	74.0	0.0
MT-ND5	56	77	63.33333333333333	0.0
KSR2	5	63	63.0	0.0
HSPA8P20	17	43	40.5	0.0
SMC1A	12	37	37.0	0.0
KDM3B	5	34	34.0	0.0
MT-ND4	26	41	33.666666666666664	0.0
RP4-712E4.1	6	63	31.5	0.0
RP4-712E4.2	6	63	31.5	0.0
RP11-346D14.1	31	47	31.238095238095234	0.0
RP11-501E14.1	11	30	29.0	0.0
IL16	12	29	28.999999999999993	0.0
MT-RNR2	24	34	28.166666666666664	0.0
LURAP1L	3	28	28.0	0.0
PPP2R2A	6	26	26.0	0.0
FAM163A	11	26	26.0	0.0
KCNQ1OT1	49	65	25.25714285714285	0.0
CTD-2583A14.8	2	25	25.0	0.0
RP11-87E22.2	7	22	22.0	0.0
TTC39B	4	19	19.0	0.0
MUC12	10	19	19.0	0.0
ESYT1	7	18	18.0	0.0
C1orf51	4	18	17.999999999999996	0.0
DNAJC11	2	17	17.0	0.0
MT-CYB	13	17	16.333333333333336	0.0
NEDD4	32	42	16.088095238095242	0.0
RP11-946L20.4	16	20	16.083333333333332	0.0
PPFIA3	9	16	16.0	0.0
ARHGAP39	4	16	16.0	0.0
MYO1F	9	16	16.0	0.0
RPAP2	16	20	15.583333333333334	0.0
CTD-2540B15.6	1	15	15.0	0.0
TOR3A	5	15	15.0	0.0
HIF1AN	5	15	15.0	0.0
SH3BGRL	6	15	14.8	0.0
CDC37	3	13	13.000000000000002	0.0
MIPOL1	21	27	12.68809523809524	0.0
SAFB	7	13	12.600000000000001	0.0
MTND5P11	18	26	12.5	0.0
MROH2B	6	12	12.000000000000002	0.0
DIAPH2	8	12	12.0	0.0
AC072062.1	7	15	12.0	0.0
ELF2	1	12	12.0	0.0
PI4K2A	5	12	12.0	0.0
ZSWIM3	9	12	12.0	0.0
RP11-677M14.7	5	12	12.0	0.0
LRRC28	4	12	12.0	0.0
KIAA1328	13	19	11.73809523809524	0.0
UGDH-AS1	21	24	11.601190476190476	0.0
RP1-140C12.2	4	11	11.0	0.0
IGDCC3	4	11	11.0	0.0
LARS2	6	11	10.999999999999998	0.0
C4orf36	6	11	10.333333333333334	0.0
CASP8AP2	3	10	10.0	0.0
ZNF296	1	10	10.0	0.0
SET	3	10	10.0	0.0
AC159540.1	7	13	10.0	0.0
TP53BP1	8	10	10.0	0.0
MORC4	33	42	9.227380952380955	0.0
RP11-324E6.9	4	9	9.0	0.0
MINK1	3	9	9.0	0.0
ZNF792	3	9	9.0	0.0
MT-CO1	10	13	8.333333333333332	0.0
MT-CO3	8	12	8.166666666666668	0.0
AP000462.1	3	8	8.0	0.0
MT-TA	6	8	8.0	0.0
ZNF267	3	8	8.0	0.0
SHROOM3	3	8	8.0	0.0
BTAF1	4	8	8.0	0.0
ESRG	6	9	8.0	0.0
GGT1	8	12	7.606884057971017	0.0
TPH1	3	7	7.0	0.0
KCNA5	3	7	7.0	0.0
TMEM68	2	7	7.0	0.0
ZNF859P	3	7	7.0	0.0
HP	3	7	7.0	0.0
RP11-545I5.3	31	39	6.977380952380954	0.0
MT-CO2	9	11	6.666666666666667	0.0
AL590867.1	23	31	6.601190476190478	0.0
PTPRQ	14	19	6.450000000000001	0.0
RTN3	2	7	6.363636363636364	0.0
RP11-142G1.3	15	26	6.31904761904762	0.0
