GeneSymbol	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
RNY1	566	17986	15475.045114705632	0.0
RNY4	1078	60889	13984.575046338332	0.0
RNY4P10	862	60304	13757.75027143974	0.0
Y_RNA.320	721	57629	12462.374484833872	0.0
RNY4P7	647	56852	12233.485143355916	0.0
RPPH1	599	6277	6277.0	0.0
RNY4P20	354	31517	6038.192074102363	0.0
RMRP	491	3903	3902.3333333333335	0.0
SNHG1	559	2774	3003.0000000000005	0.0
GAS5	162	1105	2277.9818181818173	0.0
WDR74	917	7924	2115.4762131887096	0.0
MT-RNR2	1396	3113	2061.0690476190475	0.0
RNU5B-1	562	2387	2041.8476190476188	0.0
RP11-696N14.1	33	1998	1998.0	0.0
RNU12	357	1902	1899.0000000000002	0.0
VTRNA1-1	340	1974	1882.0833333333333	0.0
RNU5E-1	319	1776	1748.1809523809522	0.0
RNU2-48P	602	13997	1706.5388679245223	0.0
RNU2-61P	433	10822	1685.6746864246843	0.0
RNU2-37P	374	10645	1630.0459956709935	0.0
RNU5A-1	493	1967	1614.6476190476187	0.0
LINC00910	602	6946	1366.0594818807963	0.0
RNY5	257	1285	1240.5	0.0
RNU2-33P	247	8192	1180.683614996115	0.0
RNU2-7P	196	8053	1149.2840909090905	0.0
RNU2-2P	915	7922	1056.2381065943548	0.0
NCAPG	29	1032	1031.9999999999995	0.0
RNU2-26P	285	7345	992.2922156346061	0.0
RNU2-57P	285	7345	992.2922156346061	0.0
SNORD6	161	922	922.0	0.0
LINC00338	99	786	784.0	0.0
VTRNA1-2	201	784	763.0833333333334	0.0
RNU2-6P	356	5531	757.2573054510505	0.0
RNU2-59P	354	3075	691.3630079786576	0.0
C17orf76-AS1	71	656	669.5714285714288	0.0
RNU11	223	608	606.0	0.0
GNB2L1	128	682	583.0190476190477	0.0
RNU2-23P	403	5968	572.5490681774886	0.0
RNU2-30P	362	5839	539.5602094914543	0.0
RNU2-46P	334	5747	520.570830406487	0.0
RNY4P17	63	2487	476.937551313629	0.0
SNHG5	132	477	476.19999999999993	0.0
RNU1-27P	1185	5359	458.3178120421849	0.0
RNU1-28P	1185	5359	458.3178120421849	0.0
RNU1-2	1185	5359	458.3178120421849	0.0
RNU1-1	1185	5359	458.3178120421849	0.0
RNU1-4	1185	5359	458.3178120421849	0.0
RNU1-3	1185	5359	458.3178120421849	0.0
RNVU1-18	1185	5359	458.3178120421849	0.0
RNY4P27	257	2618	458.0866872899462	0.0
SNORD38A	93	453	453.0	0.0
RN7SL1	534	1172	442.0452495740991	0.0
RPL4	77	404	439.9208152958152	0.0
RNU2-41P	231	4595	411.491828788051	0.0
RNU2-13P	201	4465	398.1914319626543	0.0
LAMB2	30	392	392.0	0.0
VTRNA2-1	169	386	386.0	0.0
SNHG12	77	332	371.0	0.0
RNVU1-7	1001	4192	365.7424790418516	0.0
RNVU1-9	1001	4192	365.7424790418516	0.0
C3orf17	35	365	365.33333333333326	0.0
MTRNR2L8	510	1298	361.54999999999944	0.0
SNORD3A	422	1733	352.9000954179358	0.0
RNU2-29P	115	2907	352.5260822510822	0.0
RNU2-68P	174	2524	350.0425185925186	0.0
SNORD3C	394	1695	335.1500954179358	0.0
RPL23	83	423	326.7267732267732	0.0
SNORD20	94	301	301.0	0.0
SNORD3B-2	370	1624	292.5667620846026	0.0
SNORD3B-1	370	1624	292.5667620846026	0.0
RN7SL2	390	906	271.9547863847063	0.0
MTRNR2L2	414	1037	268.3523809523808	0.0
AC103965.1	16	802	260.7837837837838	0.0
SNORD104	72	259	258.2	0.0
TAF1D	148	362	256.20833333333337	0.0
RPL17	85	254	255.8122444944907	0.0
RNVU1-1	548	3202	240.38447358647153	0.0
RNVU1-10	548	3202	240.38447358647153	0.0
RNU2-64P	122	1591	224.9061438561438	0.0
MTRNR2L1	189	635	202.09285714285718	0.0
SNORD3D	209	991	200.01666666666645	0.0
MTRNR2L12	340	821	199.63571428571433	0.0
RNY4P2	59	663	198.0160424760425	0.0
RNVU1-19	432	2728	196.9052213472581	0.0
SNORA45	54	194	194.0	0.0
SNORD48	52	232	192.5	0.0
C1orf213	96	828	189.05988455988455	0.0
Y_RNA.272	96	828	189.05988455988455	0.0
LRRC19	10	289	186.13333333333333	0.0
SNORD69	32	186	186.0	0.0
EIF4A2	85	222	175.025	0.0
C12orf57	52	608	171.38787878787883	0.0
MT-RNR1	111	170	170.0	0.0
RNU2-36P	164	1249	164.04781950505628	0.0
RPL3	63	190	153.3044372294372	0.0
SNORD43	64	234	153.0	0.0
RNY4P14	29	1053	152.4933006535947	0.0
Y_RNA.79	28	1052	152.2933006535947	0.0
FAT1	118	145	150.99999999999997	0.0
HSPA8	56	165	150.3696651387828	0.0
RPL13	62	164	148.76996336996342	0.0
SPTBN1	111	148	148.57142857142864	0.0
SNORA20.3	30	205	147.5	0.0
Y_RNA.488	12	725	144.22777777777776	0.0
Y_RNA.196	14	714	143.71071428571426	0.0
Y_RNA.40	13	724	143.68792270531398	0.0
RPL13A	108	199	143.59088509529707	0.0
Y_RNA.556	17	718	142.36064746064747	0.0
Y_RNA.383	37	323	141.41666666666666	0.0
SCARNA11	34	141	141.0	0.0
PLEC	99	137	136.44230769230748	0.0
RNU1-11P	453	1888	134.39220832100165	0.0
SOD2	197	262	133.947894589071	0.0
SNORD95	118	663	133.7166666666667	0.0
SNORD83A	41	133	133.0	0.0
RNVU1-17	229	1611	132.40165898426864	0.0
SNORD100	34	131	131.0	0.0
SNORD18A	65	390	129.99999999999994	0.0
Y_RNA.44	63	922	126.45393217893222	0.0
Y_RNA.122	38	452	125.45130681304781	0.0
SNORA79	27	122	122.0	0.0
C19orf48	58	240	121.66666666666669	0.0
RPL21	63	231	119.80105401844531	0.0
SNORD88C	57	238	119.0	0.0
SNORA71B	40	138	118.39999999999998	0.0
SNORA21	45	354	117.99999999999996	0.0
RPS2	61	113	117.40803072148131	0.0
RNY4P5	211	606	117.32370835760481	0.0
SNORD119	35	117	117.0	0.0
RPL23A	59	199	116.32106817913271	0.0
EEF1A1	161	239	114.34952211478858	0.0
SNORD102	61	228	114.0	0.0
RABGGTB	60	151	111.82222222222222	0.0
XRN1	16	112	111.35	0.0
Y_RNA.318	11	230	111.13571428571429	0.0
Y_RNA.807	71	1235	110.31800718903672	0.0
SNORD82	29	110	110.0	0.0
RNVU1-13	225	1600	108.48693081426191	0.0
RP11-561C5.4	15	801	108.24324324324328	0.0
RP11-152F13.3	15	801	108.24324324324328	0.0
RP13-996F3.3	15	801	108.24324324324328	0.0
FAM122C	11	298	106.93750000000001	0.0
SNORA76	44	105	105.0	0.0
EEF2	73	103	104.00000000000003	0.0
MACF1	64	95	103.99999999999999	0.0
RNU2-3P	93	367	103.53335012940279	0.0
RN7SL5P	356	799	103.06475363859063	0.0
SNORD42A	57	197	98.5	0.0
SNORD63	27	98	98.0	0.0
RPL27A	52	111	94.86540404040403	0.0
RPL37A	58	96	94.02447552447549	0.0
SNORD66	42	93	93.0	0.0
SNORA79.1	31	93	93.0	0.0
SNORA20	27	148	90.5	0.0
SNORD60	36	90	89.5	0.0
ZNF880	10	87	87.0	0.0
RNU7-1	50	606	86.99393939393943	0.0
Y_RNA.3	63	540	86.63430501366769	0.0
RP11-152F13.7	15	801	86.59459459459462	0.0
NCL	65	87	86.10714285714288	0.0
Y_RNA.245	30	329	84.85736434108524	0.0
NOP56	36	94	84.49999999999999	0.0
HSP90AA1	74	94	83.2564935064935	0.0
RNU7-19P	41	595	83.02727272727276	0.0
SNORD93	24	82	82.0	0.0
Y_RNA.31	45	1259	81.67289248340724	0.0
PXDN	3	81	81.0	0.0
RPL32	34	125	80.93823012736055	0.0
