ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-let-7a-3:MI0000062:Homo:sapiens:let-7a-3:stem-loop	22	46	45.5	0.0
hsa-mir-21:MI0000077:Homo:sapiens:miR-21:stem-loop	20	40	40.0	0.0
hsa-mir-182:MI0000272:Homo:sapiens:miR-182:stem-loop	3	34	34.0	0.0
hsa-mir-151a:MI0000809:Homo:sapiens:miR-151a:stem-loop	10	27	27.0	0.0
hsa-let-7f-1:MI0000067:Homo:sapiens:let-7f-1:stem-loop	15	21	20.5	0.0
hsa-let-7b:MI0000063:Homo:sapiens:let-7b:stem-loop	16	20	20.0	0.0
hsa-mir-1291:MI0006353:Homo:sapiens:miR-1291:stem-loop	7	18	18.0	0.0
hsa-mir-221:MI0000298:Homo:sapiens:miR-221:stem-loop	14	17	17.0	0.0
hsa-mir-222:MI0000299:Homo:sapiens:miR-222:stem-loop	10	16	16.0	0.0
hsa-mir-140:MI0000456:Homo:sapiens:miR-140:stem-loop	9	13	13.0	0.0
hsa-mir-181a-1:MI0000289:Homo:sapiens:miR-181a-1:stem-loop	4	16	9.5	0.0
hsa-mir-10a:MI0000266:Homo:sapiens:miR-10a:stem-loop	7	9	9.0	0.0
hsa-mir-1304:MI0006371:Homo:sapiens:miR-1304:stem-loop	6	9	9.0	0.0
hsa-mir-423:MI0001445:Homo:sapiens:miR-423:stem-loop	4	9	9.0	0.0
hsa-mir-1248:MI0006383:Homo:sapiens:miR-1248:stem-loop	5	8	8.0	0.0
hsa-mir-191:MI0000465:Homo:sapiens:miR-191:stem-loop	1	8	8.0	0.0
hsa-mir-29a:MI0000087:Homo:sapiens:miR-29a:stem-loop	3	8	8.0	0.0
hsa-mir-1247:MI0006382:Homo:sapiens:miR-1247:stem-loop	2	8	8.0	0.0
hsa-mir-141:MI0000457:Homo:sapiens:miR-141:stem-loop	2	7	7.0	0.0
hsa-mir-142:MI0000458:Homo:sapiens:miR-142:stem-loop	3	7	7.0	0.0
hsa-mir-3651:MI0016051:Homo:sapiens:miR-3651:stem-loop	3	7	7.0	0.0
hsa-mir-181a-2:MI0000269:Homo:sapiens:miR-181a-2:stem-loop	2	13	6.5	0.0
hsa-mir-3607:MI0015997:Homo:sapiens:miR-3607:stem-loop	5	6	6.0	0.0
hsa-mir-320a:MI0000542:Homo:sapiens:miR-320a:stem-loop	4	6	6.0	0.0
hsa-mir-106b:MI0000734:Homo:sapiens:miR-106b:stem-loop	4	6	6.0	0.0
hsa-mir-181b-1:MI0000270:Homo:sapiens:miR-181b-1:stem-loop	5	8	5.0	0.0
hsa-mir-4449:MI0016792:Homo:sapiens:miR-4449:stem-loop	3	5	5.0	0.0
hsa-mir-7641-1:MI0024975:Homo:sapiens:miR-7641-1:stem-loop	1	5	5.0	0.0
hsa-mir-1273c:MI0014171:Homo:sapiens:miR-1273c:stem-loop	2	4	4.0	0.0
hsa-mir-6516:MI0025513:Homo:sapiens:miR-6516:stem-loop	3	4	4.0	0.0
hsa-mir-7-1:MI0000263:Homo:sapiens:miR-7-1:stem-loop	4	5	3.6666666666666665	0.0
hsa-mir-6509:MI0022221:Homo:sapiens:miR-6509:stem-loop	1	3	3.0	0.0
hsa-mir-664b:MI0019134:Homo:sapiens:miR-664b:stem-loop	3	3	3.0	0.0
hsa-mir-200c:MI0000650:Homo:sapiens:miR-200c:stem-loop	3	3	3.0	0.0
hsa-mir-1224:MI0003764:Homo:sapiens:miR-1224:stem-loop	2	3	3.0	0.0
hsa-mir-4709:MI0017342:Homo:sapiens:miR-4709:stem-loop	1	3	3.0	0.0
hsa-mir-942:MI0005767:Homo:sapiens:miR-942:stem-loop	1	3	3.0	0.0
hsa-mir-877:MI0005561:Homo:sapiens:miR-877:stem-loop	3	3	3.0	0.0
hsa-mir-181b-2:MI0000683:Homo:sapiens:miR-181b-2:stem-loop	3	6	3.0	0.0
hsa-mir-3653:MI0016053:Homo:sapiens:miR-3653:stem-loop	3	3	3.0	0.0
hsa-mir-107:MI0000114:Homo:sapiens:miR-107:stem-loop	3	8	2.666666666666667	0.0
hsa-mir-103a-2:MI0000108:Homo:sapiens:miR-103a-2:stem-loop	3	8	2.666666666666667	0.0
hsa-mir-103a-1:MI0000109:Homo:sapiens:miR-103a-1:stem-loop	3	8	2.666666666666667	0.0
hsa-mir-192:MI0000234:Homo:sapiens:miR-192:stem-loop	1	2	2.0	0.0
hsa-mir-2278:MI0011285:Homo:sapiens:miR-2278:stem-loop	1	2	2.0	0.0
hsa-mir-450a-2:MI0003187:Homo:sapiens:miR-450a-2:stem-loop	2	2	2.0	0.0
hsa-mir-6077:MI0020354:Homo:sapiens:miR-6077:stem-loop	1	2	2.0	0.0
hsa-mir-365a:MI0000767:Homo:sapiens:miR-365a:stem-loop	1	2	2.0	0.0
hsa-mir-33a:MI0000091:Homo:sapiens:miR-33a:stem-loop	1	2	2.0	0.0
hsa-mir-3064:MI0017375:Homo:sapiens:miR-3064:stem-loop	2	2	2.0	0.0
hsa-mir-629:MI0003643:Homo:sapiens:miR-629:stem-loop	1	2	2.0	0.0
hsa-mir-452:MI0001733:Homo:sapiens:miR-452:stem-loop	1	2	2.0	0.0
hsa-mir-224:MI0000301:Homo:sapiens:miR-224:stem-loop	2	2	2.0	0.0
hsa-mir-29b-1:MI0000105:Homo:sapiens:miR-29b-1:stem-loop	1	2	2.0	0.0
hsa-mir-4485:MI0016846:Homo:sapiens:miR-4485:stem-loop	2	2	2.0	0.0
hsa-mir-607:MI0003620:Homo:sapiens:miR-607:stem-loop	2	2	2.0	0.0
hsa-mir-6723:MI0022558:Homo:sapiens:miR-6723:stem-loop	2	2	2.0	0.0
hsa-let-7g:MI0000433:Homo:sapiens:let-7g:stem-loop	1	1	1.0	0.0
hsa-mir-16-2:MI0000115:Homo:sapiens:miR-16-2:stem-loop	1	1	1.0	0.0
hsa-mir-549a:MI0003679:Homo:sapiens:miR-549:stem-loop	1	1	1.0	0.0
hsa-mir-635:MI0003650:Homo:sapiens:miR-635:stem-loop	1	1	1.0	0.0
hsa-mir-5687:MI0019291:Homo:sapiens:miR-5687:stem-loop	1	1	1.0	0.0
hsa-mir-1229:MI0006319:Homo:sapiens:miR-1229:stem-loop	1	1	1.0	0.0
hsa-mir-34a:MI0000268:Homo:sapiens:miR-34a:stem-loop	1	1	1.0	0.0
hsa-mir-183:MI0000273:Homo:sapiens:miR-183:stem-loop	1	1	1.0	0.0
hsa-mir-425:MI0001448:Homo:sapiens:miR-425:stem-loop	1	1	1.0	0.0
hsa-mir-1254-2:MI0016747:Homo:sapiens:miR-1254-2:stem-loop	1	2	1.0	0.0
hsa-mir-181d:MI0003139:Homo:sapiens:miR-181d:stem-loop	1	1	1.0	0.0
hsa-mir-1254-1:MI0006388:Homo:sapiens:miR-1254-1:stem-loop	1	2	1.0	0.0
hsa-mir-3916:MI0016422:Homo:sapiens:miR-3916:stem-loop	1	1	1.0	0.0
hsa-mir-374b:MI0005566:Homo:sapiens:miR-374b:stem-loop	1	1	1.0	0.0
hsa-mir-6740:MI0022585:Homo:sapiens:miR-6740:stem-loop	1	1	1.0	0.0
hsa-mir-4473:MI0016825:Homo:sapiens:miR-4473:stem-loop	1	1	1.0	0.0
hsa-mir-26a-1:MI0000083:Homo:sapiens:miR-26a-1:stem-loop	1	1	1.0	0.0
hsa-let-7i:MI0000434:Homo:sapiens:let-7i:stem-loop	1	1	1.0	0.0
hsa-mir-577:MI0003584:Homo:sapiens:miR-577:stem-loop	1	1	1.0	0.0
hsa-mir-6821:MI0022666:Homo:sapiens:miR-6821:stem-loop	1	1	1.0	0.0
hsa-mir-378c:MI0015825:Homo:sapiens:miR-378c:stem-loop	1	1	1.0	0.0
hsa-mir-29c:MI0000735:Homo:sapiens:miR-29c:stem-loop	1	1	1.0	0.0
hsa-mir-1273e:MI0016059:Homo:sapiens:miR-1273e:stem-loop	1	1	1.0	0.0
hsa-mir-1306:MI0006443:Homo:sapiens:miR-1306:stem-loop	1	1	1.0	0.0
hsa-mir-147b:MI0005544:Homo:sapiens:miR-147b:stem-loop	1	1	1.0	0.0
hsa-mir-200b:MI0000342:Homo:sapiens:miR-200b:stem-loop	1	1	1.0	0.0
hsa-mir-503:MI0003188:Homo:sapiens:miR-503:stem-loop	1	1	1.0	0.0
hsa-mir-3652:MI0016052:Homo:sapiens:miR-3652:stem-loop	1	1	1.0	0.0
hsa-mir-1236:MI0006326:Homo:sapiens:miR-1236:stem-loop	1	1	1.0	0.0
hsa-mir-760:MI0005567:Homo:sapiens:miR-760:stem-loop	1	1	1.0	0.0
hsa-mir-7-2:MI0000264:Homo:sapiens:miR-7-2:stem-loop	1	2	0.6666666666666666	0.0
hsa-mir-7-3:MI0000265:Homo:sapiens:miR-7-3:stem-loop	1	2	0.6666666666666666	0.0
hsa-mir-1244-3:MI0015975:Homo:sapiens:miR-1244-3:stem-loop	1	2	0.5	0.0
hsa-mir-1244-4:MI0031511:Homo:sapiens:miR-1244-4:stem-loop	1	2	0.5	0.0
hsa-mir-1244-2:MI0015974:Homo:sapiens:miR-1244-2:stem-loop	1	2	0.5	0.0
hsa-mir-1244-1:MI0006379:Homo:sapiens:miR-1244-1:stem-loop	1	2	0.5	0.0
