GeneSymbol	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
RNY4	2341	159548	39882.46752383423	0.0
RNY4P10	1777	157361	39381.297058423734	0.0
RNY1	1113	37310	32513.427573455858	0.0
Y_RNA.320	1399	142306	32028.510518528874	0.0
RNY4P7	1172	137289	30592.095624981554	0.0
RNY4P20	644	52809	9963.071428571446	0.0
RNY5	879	7759	7360.75	0.0
SNORD83A	145	6205	6192.116666666667	0.0
SNHG1	740	4153	4703.000000000001	0.0
GAS5	199	3199	4324.571428571429	0.0
RMRP	562	4078	4078.0	0.0
C17orf76-AS1	134	2123	2140.7692307692323	0.0
RNU5E-1	345	1920	1894.337806637806	0.0
RNU2-61P	523	11579	1856.193679359855	0.0
RNU2-48P	653	13131	1781.3727314062673	0.0
RNU2-37P	426	11320	1777.7307743437239	0.0
MT-RNR2	1282	2860	1694.6047619047604	0.0
RNY4P17	126	8812	1575.81566091954	0.0
RNU2-33P	352	10245	1536.286464352639	0.0
RNU2-7P	278	10041	1490.2101184762932	0.0
RP11-696N14.1	23	1490	1490.0	0.0
RPPH1	292	1475	1475.0	0.0
WDR74	815	4591	1324.6668639174554	0.0
SNORD3A	685	6874	1316.6940178755535	0.0
SNORD3C	645	6802	1288.2217956533327	0.0
RPL23	175	1748	1221.5809190809196	0.0
SNORD3B-2	590	6680	1212.3606845422212	0.0
SNORD3B-1	589	6679	1212.1106845422212	0.0
RNU5B-1	465	1465	1208.7211399711402	0.0
RNY4P27	567	7177	1201.481648687491	0.0
GNB2L1	212	1391	1174.6607142857124	0.0
RNU12	208	1079	1074.6666666666667	0.0
SNORD3D	382	5309	1067.1503747148934	0.0
RNU2-6P	473	7156	1017.0314755817716	0.0
RNU5A-1	392	1244	970.3878066378071	0.0
NCAPG	32	830	829.6666666666665	0.0
RNU2-26P	284	6188	812.0680151547798	0.0
RNU2-57P	284	6188	812.0680151547798	0.0
SNHG5	176	749	753.9999999999999	0.0
LINC00910	488	3624	682.1746109934575	0.0
SNORD6	165	683	681.6666666666667	0.0
RNU2-2P	813	4589	661.0834319587276	0.0
RNU11	255	654	653.3333333333333	0.0
Y_RNA.133	54	696	631.5076554033451	0.0
RPL13A	169	914	617.1952878519824	0.0
SNORA21	125	1679	559.6666666666665	0.0
RNU1-27P	1222	6025	554.7581988690696	0.0
RNU1-28P	1222	6025	554.7581988690696	0.0
RNU1-2	1222	6025	554.7581988690696	0.0
RNU1-1	1222	6025	554.7581988690696	0.0
RNU1-4	1222	6025	554.7581988690696	0.0
RNU1-3	1222	6025	554.7581988690696	0.0
RNVU1-18	1222	6025	554.7581988690696	0.0
SNORD20	121	514	514.0	0.0
Y_RNA.122	85	2451	498.15973093530056	0.0
VTRNA1-1	211	559	491.83333333333326	0.0
TAF1D	189	662	482.2333333333333	0.0
SNHG12	139	456	475.7142857142858	0.0
RNU2-59P	356	1705	460.5646233550506	0.0
C1orf213	192	2064	439.2841269841273	0.0
Y_RNA.272	191	2063	438.28412698412734	0.0
C3orf17	38	433	433.0	0.0
RNY4P5	558	2334	430.3892803054644	0.0
RNY4P2	111	1556	428.0677579365079	0.0
Y_RNA.318	16	783	380.6526546250684	0.0
RNU2-29P	151	2919	359.479980692931	0.0
RNY4P1	501	1928	359.454611908559	0.0
SNORD48	69	434	358.0	0.0
