ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-mir-222:MI0000299:Homo:sapiens:miR-222:stem-loop	82	369	369.0	0.0
hsa-mir-21:MI0000077:Homo:sapiens:miR-21:stem-loop	53	329	329.0	0.0
hsa-mir-221:MI0000298:Homo:sapiens:miR-221:stem-loop	78	281	281.0	0.0
hsa-mir-151a:MI0000809:Homo:sapiens:miR-151a:stem-loop	39	234	234.0	0.0
hsa-mir-191:MI0000465:Homo:sapiens:miR-191:stem-loop	19	201	201.0	0.0
hsa-mir-182:MI0000272:Homo:sapiens:miR-182:stem-loop	40	165	165.0	0.0
hsa-mir-10a:MI0000266:Homo:sapiens:miR-10a:stem-loop	33	119	119.0	0.0
hsa-let-7a-3:MI0000062:Homo:sapiens:let-7a-3:stem-loop	42	115	110.66666666666666	0.0
hsa-mir-1304:MI0006371:Homo:sapiens:miR-1304:stem-loop	19	88	88.0	0.0
hsa-mir-423:MI0001445:Homo:sapiens:miR-423:stem-loop	30	88	88.0	0.0
hsa-mir-181a-1:MI0000289:Homo:sapiens:miR-181a-1:stem-loop	27	169	85.0	0.0
hsa-mir-181a-2:MI0000269:Homo:sapiens:miR-181a-2:stem-loop	26	168	84.0	0.0
hsa-mir-29a:MI0000087:Homo:sapiens:miR-29a:stem-loop	14	84	84.0	0.0
hsa-mir-200b:MI0000342:Homo:sapiens:miR-200b:stem-loop	26	80	80.0	0.0
hsa-mir-425:MI0001448:Homo:sapiens:miR-425:stem-loop	20	77	77.0	0.0
hsa-mir-181b-1:MI0000270:Homo:sapiens:miR-181b-1:stem-loop	38	134	76.0	0.0
hsa-mir-181b-2:MI0000683:Homo:sapiens:miR-181b-2:stem-loop	30	119	61.0	0.0
hsa-mir-200c:MI0000650:Homo:sapiens:miR-200c:stem-loop	27	61	61.0	0.0
hsa-mir-452:MI0001733:Homo:sapiens:miR-452:stem-loop	15	61	61.0	0.0
hsa-mir-142:MI0000458:Homo:sapiens:miR-142:stem-loop	9	56	56.0	0.0
hsa-mir-141:MI0000457:Homo:sapiens:miR-141:stem-loop	9	55	55.0	0.0
hsa-mir-103a-2:MI0000108:Homo:sapiens:miR-103a-2:stem-loop	12	138	47.66666666666667	0.0
hsa-mir-183:MI0000273:Homo:sapiens:miR-183:stem-loop	23	46	46.0	0.0
hsa-mir-103a-1:MI0000109:Homo:sapiens:miR-103a-1:stem-loop	10	136	45.66666666666667	0.0
hsa-mir-107:MI0000114:Homo:sapiens:miR-107:stem-loop	8	134	44.66666666666667	0.0
hsa-mir-106b:MI0000734:Homo:sapiens:miR-106b:stem-loop	9	39	39.0	0.0
hsa-mir-24-2:MI0000081:Homo:sapiens:miR-24-2:stem-loop	9	34	33.0	0.0
hsa-mir-4449:MI0016792:Homo:sapiens:miR-4449:stem-loop	16	33	33.0	0.0
hsa-mir-1291:MI0006353:Homo:sapiens:miR-1291:stem-loop	20	33	33.0	0.0
hsa-mir-192:MI0000234:Homo:sapiens:miR-192:stem-loop	16	32	32.0	0.0
hsa-mir-4763:MI0017404:Homo:sapiens:miR-4763:stem-loop	16	32	32.0	0.0
hsa-let-7a-1:MI0000060:Homo:sapiens:let-7a-1:stem-loop	23	36	31.666666666666668	0.0
hsa-mir-140:MI0000456:Homo:sapiens:miR-140:stem-loop	21	31	31.0	0.0
hsa-mir-320a:MI0000542:Homo:sapiens:miR-320a:stem-loop	20	32	30.5	0.0
hsa-let-7b:MI0000063:Homo:sapiens:let-7b:stem-loop	21	27	27.0	0.0
hsa-let-7f-1:MI0000067:Homo:sapiens:let-7f-1:stem-loop	17	27	27.0	0.0
hsa-mir-2110:MI0010629:Homo:sapiens:miR-2110:stem-loop	20	26	26.0	0.0
hsa-mir-3138:MI0014161:Homo:sapiens:miR-3138:stem-loop	9	26	26.0	0.0
hsa-mir-378c:MI0015825:Homo:sapiens:miR-378c:stem-loop	4	25	25.0	0.0
hsa-mir-1273c:MI0014171:Homo:sapiens:miR-1273c:stem-loop	12	25	25.0	0.0
hsa-mir-760:MI0005567:Homo:sapiens:miR-760:stem-loop	7	24	24.0	0.0
hsa-mir-3653:MI0016053:Homo:sapiens:miR-3653:stem-loop	12	23	23.0	0.0
hsa-mir-196a-1:MI0000238:Homo:sapiens:miR-196a-1:stem-loop	7	21	21.0	0.0
hsa-mir-1301:MI0003815:Homo:sapiens:miR-1301:stem-loop	12	20	20.0	0.0
hsa-mir-339:MI0000815:Homo:sapiens:miR-339:stem-loop	9	19	19.0	0.0
hsa-mir-942:MI0005767:Homo:sapiens:miR-942:stem-loop	4	19	19.0	0.0
hsa-mir-1293:MI0006355:Homo:sapiens:miR-1293:stem-loop	9	18	18.0	0.0
hsa-mir-4454:MI0016800:Homo:sapiens:miR-4454:stem-loop	8	18	18.0	0.0
hsa-mir-330:MI0000803:Homo:sapiens:miR-330:stem-loop	6	16	16.0	0.0
hsa-mir-224:MI0000301:Homo:sapiens:miR-224:stem-loop	12	15	15.0	0.0
hsa-mir-6516:MI0025513:Homo:sapiens:miR-6516:stem-loop	6	15	15.0	0.0
hsa-mir-1248:MI0006383:Homo:sapiens:miR-1248:stem-loop	11	14	14.0	0.0
hsa-mir-4326:MI0015866:Homo:sapiens:miR-4326:stem-loop	6	14	14.0	0.0
hsa-mir-7-1:MI0000263:Homo:sapiens:miR-7-1:stem-loop	10	26	12.000000000000002	0.0
hsa-mir-877:MI0005561:Homo:sapiens:miR-877:stem-loop	10	12	12.0	0.0
hsa-mir-549a:MI0003679:Homo:sapiens:miR-549:stem-loop	7	12	12.0	0.0
hsa-mir-7706:MI0025242:Homo:sapiens:miR-7706:stem-loop	7	12	12.0	0.0
hsa-mir-200a:MI0000737:Homo:sapiens:miR-200a:stem-loop	9	12	12.0	0.0
hsa-mir-3651:MI0016051:Homo:sapiens:miR-3651:stem-loop	4	12	12.0	0.0
hsa-mir-1292:MI0006433:Homo:sapiens:miR-1292:stem-loop	8	12	12.0	0.0
hsa-mir-1273e:MI0016059:Homo:sapiens:miR-1273e:stem-loop	4	12	12.0	0.0
hsa-mir-29c:MI0000735:Homo:sapiens:miR-29c:stem-loop	11	13	11.666666666666668	0.0
hsa-mir-1247:MI0006382:Homo:sapiens:miR-1247:stem-loop	1	11	11.0	0.0
hsa-mir-26b:MI0000084:Homo:sapiens:miR-26b:stem-loop	8	11	11.0	0.0
hsa-mir-7854:MI0025524:Homo:sapiens:miR-7854:stem-loop	4	11	11.0	0.0
hsa-mir-3155a:MI0014183:Homo:sapiens:miR-3155a:stem-loop	6	11	11.0	0.0
hsa-mir-4426:MI0016765:Homo:sapiens:miR-4426:stem-loop	10	10	10.0	0.0
hsa-mir-7705:MI0025241:Homo:sapiens:miR-7705:stem-loop	8	10	10.0	0.0
hsa-mir-559:MI0003565:Homo:sapiens:miR-559:stem-loop	3	10	10.0	0.0
hsa-mir-1181:MI0006274:Homo:sapiens:miR-1181:stem-loop	8	10	10.0	0.0
hsa-mir-574:MI0003581:Homo:sapiens:miR-574:stem-loop	8	10	10.0	0.0
hsa-mir-29b-1:MI0000105:Homo:sapiens:miR-29b-1:stem-loop	6	14	9.166666666666666	0.0
hsa-mir-7-2:MI0000264:Homo:sapiens:miR-7-2:stem-loop	6	23	9.000000000000002	0.0
hsa-mir-331:MI0000812:Homo:sapiens:miR-331:stem-loop	6	9	9.0	0.0
hsa-mir-30d:MI0000255:Homo:sapiens:miR-30d:stem-loop	6	8	8.0	0.0
hsa-mir-1229:MI0006319:Homo:sapiens:miR-1229:stem-loop	7	8	8.0	0.0
hsa-mir-629:MI0003643:Homo:sapiens:miR-629:stem-loop	5	8	8.0	0.0
hsa-mir-148b:MI0000811:Homo:sapiens:miR-148b:stem-loop	3	8	8.0	0.0
hsa-mir-4473:MI0016825:Homo:sapiens:miR-4473:stem-loop	7	8	8.0	0.0
hsa-let-7f-2:MI0000068:Homo:sapiens:let-7f-2:stem-loop	5	7	7.0	0.0
hsa-mir-3679:MI0016080:Homo:sapiens:miR-3679:stem-loop	5	7	7.0	0.0
hsa-mir-429:MI0001641:Homo:sapiens:miR-429:stem-loop	5	7	7.0	0.0
hsa-mir-4724:MI0017361:Homo:sapiens:miR-4724:stem-loop	6	7	7.0	0.0
hsa-mir-641:MI0003656:Homo:sapiens:miR-641:stem-loop	6	7	7.0	0.0
hsa-mir-492:MI0003131:Homo:sapiens:miR-492:stem-loop	5	7	7.0	0.0
hsa-mir-30e:MI0000749:Homo:sapiens:miR-30e:stem-loop	5	7	7.0	0.0
hsa-mir-7-3:MI0000265:Homo:sapiens:miR-7-3:stem-loop	5	21	6.999999999999999	0.0
hsa-mir-597:MI0003609:Homo:sapiens:miR-597:stem-loop	4	6	6.0	0.0
hsa-mir-744:MI0005559:Homo:sapiens:miR-744:stem-loop	3	6	6.0	0.0
hsa-mir-6723:MI0022558:Homo:sapiens:miR-6723:stem-loop	6	6	6.0	0.0
hsa-mir-7111:MI0022962:Homo:sapiens:miR-7111:stem-loop	4	6	6.0	0.0
hsa-mir-26a-2:MI0000750:Homo:sapiens:miR-26a-2:stem-loop	6	6	6.0	0.0
hsa-mir-3939:MI0016596:Homo:sapiens:miR-3939:stem-loop	3	6	6.0	0.0
hsa-mir-23a:MI0000079:Homo:sapiens:miR-23a:stem-loop	4	6	6.0	0.0
hsa-mir-1303:MI0006370:Homo:sapiens:miR-1303:stem-loop	5	6	6.0	0.0
hsa-mir-1306:MI0006443:Homo:sapiens:miR-1306:stem-loop	6	6	6.0	0.0
hsa-mir-2116:MI0010635:Homo:sapiens:miR-2116:stem-loop	3	5	5.0	0.0
hsa-mir-6740:MI0022585:Homo:sapiens:miR-6740:stem-loop	4	5	5.0	0.0
hsa-let-7d:MI0000065:Homo:sapiens:let-7d:stem-loop	4	5	5.0	0.0
hsa-mir-628:MI0003642:Homo:sapiens:miR-628:stem-loop	4	5	5.0	0.0
hsa-mir-93:MI0000095:Homo:sapiens:miR-93:stem-loop	5	5	5.0	0.0
hsa-mir-636:MI0003651:Homo:sapiens:miR-636:stem-loop	3	5	5.0	0.0
hsa-mir-3143:MI0014167:Homo:sapiens:miR-3143:stem-loop	5	5	5.0	0.0
hsa-mir-622:MI0003636:Homo:sapiens:miR-622:stem-loop	4	5	5.0	0.0
hsa-mir-766:MI0003836:Homo:sapiens:miR-766:stem-loop	2	5	5.0	0.0
hsa-mir-502:MI0003186:Homo:sapiens:miR-502:stem-loop	5	5	5.0	0.0
hsa-mir-29b-2:MI0000107:Homo:sapiens:miR-29b-2:stem-loop	3	9	4.166666666666666	0.0
hsa-mir-125a:MI0000469:Homo:sapiens:miR-125a:stem-loop	2	4	4.0	0.0
hsa-mir-6816:MI0022661:Homo:sapiens:miR-6816:stem-loop	3	4	4.0	0.0
hsa-mir-3609:MI0015999:Homo:sapiens:miR-3609:stem-loop	4	4	4.0	0.0
hsa-mir-139:MI0000261:Homo:sapiens:miR-139:stem-loop	4	4	4.0	0.0
hsa-mir-421:MI0003685:Homo:sapiens:miR-421:stem-loop	4	4	4.0	0.0
hsa-mir-4758:MI0017399:Homo:sapiens:miR-4758:stem-loop	4	4	4.0	0.0
hsa-mir-6858:MI0022704:Homo:sapiens:miR-6858:stem-loop	4	4	4.0	0.0
hsa-mir-361:MI0000760:Homo:sapiens:miR-361:stem-loop	4	4	4.0	0.0
hsa-mir-6805:MI0022650:Homo:sapiens:miR-6805:stem-loop	4	4	4.0	0.0
hsa-mir-3607:MI0015997:Homo:sapiens:miR-3607:stem-loop	4	4	4.0	0.0
hsa-mir-6831:MI0022676:Homo:sapiens:miR-6831:stem-loop	3	4	4.0	0.0
hsa-mir-643:MI0003658:Homo:sapiens:miR-643:stem-loop	2	4	4.0	0.0
hsa-mir-5696:MI0019303:Homo:sapiens:miR-5696:stem-loop	3	4	4.0	0.0
hsa-mir-125b-1:MI0000446:Homo:sapiens:miR-125b-1:stem-loop	1	4	4.0	0.0
hsa-let-7g:MI0000433:Homo:sapiens:let-7g:stem-loop	2	4	4.0	0.0
hsa-mir-769:MI0003834:Homo:sapiens:miR-769:stem-loop	2	4	4.0	0.0
hsa-mir-4745:MI0017384:Homo:sapiens:miR-4745:stem-loop	4	4	4.0	0.0
hsa-mir-4741:MI0017379:Homo:sapiens:miR-4741:stem-loop	4	4	4.0	0.0
hsa-mir-3605:MI0015995:Homo:sapiens:miR-3605:stem-loop	2	4	4.0	0.0
hsa-mir-1976:MI0009986:Homo:sapiens:miR-1976:stem-loop	3	4	4.0	0.0
hsa-mir-1289-1:MI0006350:Homo:sapiens:miR-1289-1:stem-loop	4	4	4.0	0.0
hsa-mir-98:MI0000100:Homo:sapiens:miR-98:stem-loop	3	4	4.0	0.0
hsa-mir-1262:MI0006397:Homo:sapiens:miR-1262:stem-loop	2	4	4.0	0.0
hsa-mir-1307:MI0006444:Homo:sapiens:miR-1307:stem-loop	2	4	4.0	0.0
hsa-mir-16-2:MI0000115:Homo:sapiens:miR-16-2:stem-loop	3	3	3.0	0.0
hsa-mir-3189:MI0014233:Homo:sapiens:miR-3189:stem-loop	3	3	3.0	0.0
hsa-mir-1246:MI0006381:Homo:sapiens:miR-1246:stem-loop	2	3	3.0	0.0
