depth	level	ID	parentID	name	readCount_direct	readCount_inherited
0	no rank	1	-1	root	3	222856
1	superkingdom	10239	1	Viruses	0	26
2	no rank	35237	10239	dsDNA viruses, no RNA stage	0	9
3	order	28883	35237	Caudovirales	0	7
4	family	10662	28883	Myoviridae	0	3
2	no rank	439488	10239	ssRNA viruses	0	17
3	no rank	35278	439488	ssRNA positive-strand viruses, no DNA stage	0	17
4	order	675063	35278	Tymovirales	0	17
5	family	675068	675063	Betaflexiviridae	0	17
6	genus	12163	675068	Carlavirus	0	17
7	species	1177630	12163	American hop latent virus	17	0
1	no rank	131567	1	cellular organisms	111449	111381
2	superkingdom	2	131567	Bacteria	4540	27396
3	phylum	1117	2	Cyanobacteria	246	1447
4	order	1161	1117	Nostocales	1	75
5	family	1162	1161	Nostocaceae	3	39
6	genus	1163	1162	Anabaena	0	28
7	species	1165	1163	Anabaena cylindrica	0	4
8	no rank	272123	1165	Anabaena cylindrica PCC 7122	0	4
9	no rank	1335021	272123	Anabaena cylindrica CCAP 1403/2B	4	0
7	species	46234	1163	Anabaena sp. 90	24	0
6	genus	1177	1162	Nostoc	0	9
7	species	103690	1177	Nostoc sp. PCC 7120	3	0
7	species	272131	1177	Nostoc punctiforme	0	6
8	no rank	63737	272131	Nostoc punctiforme PCC 73102	6	0
5	family	1185	1161	Rivulariaceae	0	33
6	genus	1186	1185	Calothrix	0	19
7	species	32054	1186	Calothrix parietina	0	10
8	no rank	1170562	32054	Calothrix sp. PCC 6303	10	0
7	species	99598	1186	Calothrix sp. PCC 7507	3	0
7	species	1337936	1186	Calothrix sp. 336/3	6	0
6	genus	373984	1185	Rivularia	0	14
7	species	373994	373984	Rivularia sp. PCC 7116	14	0
4	order	1189	1117	Stigonematales	0	7
5	genus	1190	1189	Fischerella	0	7
6	species	741277	1190	Fischerella sp. JSC-11	7	0
4	order	1212	1117	Prochlorales	0	3
5	family	1217	1212	Prochlorococcaceae	0	3
6	genus	1218	1217	Prochlorococcus	0	3
4	order	52604	1117	Pleurocapsales	0	15
5	genus	44474	52604	Pleurocapsa	0	3
6	species	54308	44474	Pleurocapsa minor	0	3
7	no rank	118163	54308	Pleurocapsa sp. PCC 7327	3	0
5	genus	52607	52604	Xenococcus	0	7
6	species	102125	52607	Xenococcus sp. PCC 7305	7	0
5	genus	102115	52604	Stanieria	0	3
6	species	102116	102115	Stanieria cyanosphaera	0	3
7	no rank	111780	102116	Stanieria cyanosphaera PCC 7437	3	0
4	class	307596	1117	Gloeobacteria	0	14
5	order	307595	307596	Gloeobacterales	0	14
6	genus	33071	307595	Gloeobacter	0	14
7	species	33072	33071	Gloeobacter violaceus	0	13
8	no rank	251221	33072	Gloeobacter violaceus PCC 7421	13	0
4	subclass	1301283	1117	Oscillatoriophycideae	75	1257
5	order	1118	1301283	Chroococcales	36	879
6	genus	1125	1118	Microcystis	2	4
6	genus	1129	1118	Synechococcus	4	725
7	species	69042	1129	Synechococcus sp. WH 5701	701	0
7	species	91464	1129	Synechococcus sp. PCC 7335	6	0
7	species	221360	1129	Synechococcus sp. RS9917	4	0
