depth	level	ID	parentID	name	readCount_direct	readCount_inherited
0	no rank	1	-1	root	298	71762
1	no rank	12908	1	unclassified sequences	0	45
2	no rank	151659	12908	environmental samples	0	45
3	no rank	81490	151659	prokaryotic environmental samples	0	4
4	species	198431	81490	uncultured prokaryote	4	0
3	species	155900	151659	uncultured organism	40	0
1	no rank	131567	1	cellular organisms	583	71134
2	superkingdom	2	131567	Bacteria	431	5557
3	phylum	1117	2	Cyanobacteria	66	40
4	no rank	34079	1117	unclassified Cyanobacteria	13	0
4	no rank	48504	1117	environmental samples	2	16
5	species	1211	48504	uncultured cyanobacterium	16	0
4	subclass	1301283	1117	Oscillatoriophycideae	0	7
5	order	1118	1301283	Chroococcales	0	7
6	genus	1125	1118	Microcystis	0	4
3	phylum	1224	2	Proteobacteria	359	2934
4	class	1236	1224	Gammaproteobacteria	60	270
5	no rank	50423	1236	environmental samples	0	3
6	species	86473	50423	uncultured gamma proteobacterium	3	0
5	order	72273	1236	Thiotrichales	0	4
6	family	34064	72273	Francisellaceae	0	3
7	genus	262	34064	Francisella	3	0
5	order	72274	1236	Pseudomonadales	1	47
6	family	468	72274	Moraxellaceae	1	7
7	genus	469	468	Acinetobacter	6	0
6	family	135621	72274	Pseudomonadaceae	3	35
7	genus	286	135621	Pseudomonas	27	7
8	species group	136843	286	Pseudomonas fluorescens group	0	4
9	species	294	136843	Pseudomonas fluorescens	4	0
5	order	91347	1236	Enterobacteriales	0	19
6	family	543	91347	Enterobacteriaceae	2	17
7	genus	122277	543	Pectobacterium	0	12
8	no rank	228953	122277	environmental samples	0	12
9	species	228954	228953	uncultured Pectobacterium sp.	12	0
5	no rank	118884	1236	unclassified Gammaproteobacteria	151	0
5	order	135614	1236	Xanthomonadales	0	25
6	family	32033	135614	Xanthomonadaceae	17	8
7	genus	338	32033	Xanthomonas	0	5
8	species	343	338	Xanthomonas translucens	5	0
5	order	135618	1236	Methylococcales	0	3
6	family	403	135618	Methylococcaceae	0	3
5	order	225057	1236	Acidithiobacillales	0	10
6	family	225058	225057	Acidithiobacillaceae	0	10
7	genus	119977	225058	Acidithiobacillus	10	0
4	class	28211	1224	Alphaproteobacteria	26	65
5	order	356	28211	Rhizobiales	6	10
6	family	41294	356	Bradyrhizobiaceae	0	3
7	genus	374	41294	Bradyrhizobium	3	0
6	no rank	119042	356	unclassified Rhizobiales	3	0
5	no rank	47925	28211	environmental samples	0	5
6	species	91750	47925	uncultured alpha proteobacterium	5	0
5	no rank	82117	28211	unclassified Alphaproteobacteria	15	5
6	no rank	33807	82117	unclassified Alphaproteobacteria (miscellaneous)	5	0
5	order	204441	28211	Rhodospirillales	0	7
6	family	433	204441	Acetobacteraceae	0	7
7	no rank	41293	433	unclassified Acetobacteraceae	6	0
5	order	204455	28211	Rhodobacterales	0	5
6	family	31989	204455	Rhodobacteraceae	2	3
5	order	204457	28211	Sphingomonadales	0	8
6	family	41297	204457	Sphingomonadaceae	0	7
7	genus	13687	41297	Sphingomonas	2	3
4	class	28216	1224	Betaproteobacteria	74	2189
5	no rank	47926	28216	environmental samples	0	10
6	species	86027	47926	uncultured beta proteobacterium	10	0
5	order	80840	28216	Burkholderiales	132	1752
6	family	506	80840	Alcaligenaceae	1	3
6	family	75682	80840	Oxalobacteraceae	1	9
7	no rank	119059	75682	unclassified Oxalobacteraceae	3	0
6	family	80864	80840	Comamonadaceae	170	84
7	genus	12916	80864	Acidovorax	8	0
7	genus	34072	80864	Variovorax	3	0
7	genus	47420	80864	Hydrogenophaga	8	0
7	no rank	83494	80864	unclassified Comamonadaceae	22	0
7	no rank	128082	80864	environmental samples	0	5
8	species	165437	128082	uncultured Comamonadaceae bacterium	5	0
7	genus	238749	80864	Diaphorobacter	5	0
7	genus	281915	80864	Curvibacter	11	2
7	genus	335058	80864	Pelomonas	5	0
7	genus	665874	80864	Limnohabitans	7	1
6	family	119060	80840	Burkholderiaceae	1	232
7	genus	32008	119060	Burkholderia	174	53
8	no rank	77118	32008	environmental samples	0	53
9	species	188058	77118	uncultured Burkholderia sp.	53	0
7	genus	48736	119060	Ralstonia	0	3
8	species	1221567	48736	Ralstonia sp. 1-6	3	0
6	no rank	119065	80840	unclassified Burkholderiales	1185	65
7	no rank	224471	119065	Burkholderiales Genera incertae sedis	4	61
8	genus	92793	224471	Aquabacterium	11	45
9	no rank	158752	92793	environmental samples	0	45
10	species	158753	158752	uncultured Aquabacterium sp.	45	0
5	no rank	119066	28216	unclassified Betaproteobacteria	75	189
6	no rank	33809	119066	unclassified Betaproteobacteria (miscellaneous)	187	0
5	order	206389	28216	Rhodocyclales	1	28
6	family	75787	206389	Rhodocyclaceae	13	15
7	genus	73029	75787	Dechloromonas	0	13
8	species	188737	73029	Dechloromonas sp. HZ	13	0
4	no rank	32045	1224	unclassified Proteobacteria	137	1
4	no rank	47936	1224	environmental samples	0	3
5	species	153809	47936	uncultured proteobacterium	3	0
4	subphylum	68525	1224	delta/epsilon subdivisions	0	109
5	class	28221	68525	Deltaproteobacteria	26	77
6	order	29	28221	Myxococcales	5	32
7	suborder	80812	29	Sorangiineae	12	15
8	family	49	80812	Polyangiaceae	1	6
9	genus	39643	49	Sorangium	2	3
10	no rank	491147	39643	environmental samples	0	3
11	species	491148	491147	uncultured Sorangium sp.	3	0
8	no rank	215910	80812	unclassified Sorangiineae	8	0
6	no rank	34033	28221	environmental samples	0	4
7	species	34034	34033	uncultured delta proteobacterium	4	0
6	no rank	45456	28221	unclassified Deltaproteobacteria	9	0
6	order	213481	28221	Bdellovibrionales	0	26
7	family	213483	213481	Bdellovibrionaceae	0	25
8	genus	958	213483	Bdellovibrio	21	2
5	class	29547	68525	Epsilonproteobacteria	0	6
6	order	213849	29547	Campylobacterales	0	4
3	phylum	1239	2	Firmicutes	3	173
4	class	91061	1239	Bacilli	1	31
5	order	1385	91061	Bacillales	2	23
6	family	186817	1385	Bacillaceae	1	19
7	genus	1386	186817	Bacillus	0	19
8	no rank	65119	1386	environmental samples	0	13
9	species	83428	65119	uncultured Bacillus sp.	13	0
8	species group	86661	1386	Bacillus cereus group	0	6
9	species	1396	86661	Bacillus cereus	6	0
5	order	186826	91061	Lactobacillales	0	5
4	class	186801	1239	Clostridia	0	132
5	order	186802	186801	Clostridiales	6	125
6	family	186803	186802	Lachnospiraceae	12	7
7	no rank	186928	186803	unclassified Lachnospiraceae	4	0
6	family	186807	186802	Peptococcaceae	0	58
7	genus	36853	186807	Desulfitobacterium	0	57
8	species	49338	36853	Desulfitobacterium hafniense	57	0
6	no rank	186813	186802	unclassified Clostridiales	6	0
6	family	541000	186802	Ruminococcaceae	2	32
7	genus	216851	541000	Faecalibacterium	0	16
8	species	853	216851	Faecalibacterium prausnitzii	0	16
9	no rank	657322	853	Faecalibacterium prausnitzii SL3/3	16	0
