depth	level	ID	parentID	name	readCount_direct	readCount_inherited
0	no rank	1	-1	root	0	462881
1	superkingdom	10239	1	Viruses	0	21
2	no rank	35237	10239	dsDNA viruses, no RNA stage	0	21
3	family	10508	35237	Adenoviridae	0	11
4	genus	10552	10508	Aviadenovirus	0	11
5	species	1146875	10552	Turkey aviadenovirus B	0	11
6	no rank	878329	1146875	Turkey adenovirus 1	11	0
3	order	28883	35237	Caudovirales	0	10
4	family	10662	28883	Myoviridae	0	6
5	subfamily	857479	10662	Peduovirinae	0	6
6	genus	1196844	857479	Hpunalikevirus	6	0
4	family	10699	28883	Siphoviridae	0	4
5	no rank	196894	10699	unclassified Siphoviridae	0	4
6	species	1211640	196894	Caulobacter phage CcrColossus	4	0
1	no rank	131567	1	cellular organisms	231618	231242
2	superkingdom	2	131567	Bacteria	9953	61217
3	phylum	1117	2	Cyanobacteria	498	1219
4	order	1161	1117	Nostocales	12	139
5	family	1162	1161	Nostocaceae	4	75
6	genus	1163	1162	Anabaena	0	37
7	species	1165	1163	Anabaena cylindrica	0	10
8	no rank	272123	1165	Anabaena cylindrica PCC 7122	0	10
9	no rank	1335021	272123	Anabaena cylindrica CCAP 1403/2B	10	0
7	species	1172	1163	Anabaena variabilis	0	3
8	no rank	240292	1172	Anabaena variabilis ATCC 29413	3	0
7	species	46234	1163	Anabaena sp. 90	24	0
6	genus	1177	1162	Nostoc	0	14
7	species	28072	1177	Nostoc sp. PCC 7524	5	0
7	species	103690	1177	Nostoc sp. PCC 7120	5	0
7	species	272131	1177	Nostoc punctiforme	0	4
8	no rank	63737	272131	Nostoc punctiforme PCC 73102	4	0
6	genus	56106	1162	Cylindrospermum	0	3
7	species	142864	56106	Cylindrospermum stagnale	0	3
8	no rank	56107	142864	Cylindrospermum stagnale PCC 7417	3	0
6	genus	98443	1162	Richelia	0	17
7	species	1164990	98443	Richelia intracellularis	17	0
6	genus	159191	1162	Nodularia	0	4
7	species	70799	159191	Nodularia spumigena	0	4
8	no rank	313624	70799	Nodularia spumigena CCY9414	4	0
5	family	1185	1161	Rivulariaceae	0	60
6	genus	1186	1185	Calothrix	0	34
7	species	32054	1186	Calothrix parietina	0	12
8	no rank	1170562	32054	Calothrix sp. PCC 6303	12	0
7	species	99598	1186	Calothrix sp. PCC 7507	7	0
7	species	1337936	1186	Calothrix sp. 336/3	15	0
6	genus	373984	1185	Rivularia	0	26
7	species	373994	373984	Rivularia sp. PCC 7116	26	0
4	order	1212	1117	Prochlorales	0	4
5	family	1217	1212	Prochlorococcaceae	0	4
6	genus	1218	1217	Prochlorococcus	0	4
7	species	1219	1218	Prochlorococcus marinus	4	0
4	order	52604	1117	Pleurocapsales	2	15
5	genus	44474	52604	Pleurocapsa	0	5
6	species	54308	44474	Pleurocapsa minor	0	5
7	no rank	118163	54308	Pleurocapsa sp. PCC 7327	5	0
5	genus	52607	52604	Xenococcus	0	3
6	species	102125	52607	Xenococcus sp. PCC 7305	3	0
5	genus	54298	52604	Chroococcidiopsis	0	5
6	species	54299	54298	Chroococcidiopsis thermalis	0	5
7	no rank	251229	54299	Chroococcidiopsis thermalis PCC 7203	5	0
4	class	307596	1117	Gloeobacteria	0	22
5	order	307595	307596	Gloeobacterales	0	22
6	genus	33071	307595	Gloeobacter	0	22
7	species	33072	33071	Gloeobacter violaceus	0	22
