depth	level	ID	parentID	name	readCount_direct	readCount_inherited
0	no rank	1	-1	root	927	113055
1	no rank	12908	1	unclassified sequences	0	92
2	no rank	151659	12908	environmental samples	0	92
3	no rank	81490	151659	prokaryotic environmental samples	0	11
4	species	198431	81490	uncultured prokaryote	11	0
3	species	155900	151659	uncultured organism	78	0
1	no rank	131567	1	cellular organisms	1754	111209
2	superkingdom	2	131567	Bacteria	1591	13159
3	phylum	1117	2	Cyanobacteria	166	101
4	order	1161	1117	Nostocales	0	5
4	no rank	34079	1117	unclassified Cyanobacteria	55	0
4	no rank	48504	1117	environmental samples	0	15
5	species	1211	48504	uncultured cyanobacterium	15	0
4	subclass	1301283	1117	Oscillatoriophycideae	1	25
5	order	1118	1301283	Chroococcales	1	19
6	genus	1125	1118	Microcystis	0	16
7	species	1126	1125	Microcystis aeruginosa	0	16
8	no rank	285035	1126	Microcystis aeruginosa UTEX 'LB 2385'	0	16
9	no rank	1296356	285035	Microcystis aeruginosa CCAP 1450/12	16	0
5	order	1150	1301283	Oscillatoriales	2	3
3	phylum	1224	2	Proteobacteria	1082	5877
4	class	1236	1224	Gammaproteobacteria	142	706
5	no rank	50423	1236	environmental samples	0	7
6	species	86473	50423	uncultured gamma proteobacterium	6	0
5	order	72273	1236	Thiotrichales	0	19
6	family	34064	72273	Francisellaceae	0	15
7	genus	262	34064	Francisella	15	0
6	family	135617	72273	Thiotrichaceae	0	4
7	genus	90372	135617	Thiomargarita	0	3
8	no rank	298391	90372	environmental samples	0	3
9	species	298392	298391	uncultured Thiomargarita sp.	3	0
5	order	72274	1236	Pseudomonadales	5	112
6	family	468	72274	Moraxellaceae	2	39
7	genus	469	468	Acinetobacter	7	2
7	genus	497	468	Psychrobacter	3	0
7	genus	212791	468	Enhydrobacter	27	0
6	family	135621	72274	Pseudomonadaceae	6	65
7	genus	286	135621	Pseudomonas	45	18
8	species group	136841	286	Pseudomonas aeruginosa group	0	3
9	species	287	136841	Pseudomonas aeruginosa	3	0
8	species group	136843	286	Pseudomonas fluorescens group	0	4
9	species	294	136843	Pseudomonas fluorescens	4	0
8	species	237435	286	Pseudomonas filiscindens	3	0
