GeneSymbol	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
NPTX2	83	1804	1788.9999999999998	0.0
TOR3A	55	1700	1700.0	0.0
MT-ND6	790	1126	971.5000000000005	0.0
ZIM2	25	893	892.5384615384612	0.0
MT-ND5	603	708	603.7547619047621	0.0
FCGR2A	118	466	466.0	0.0
MT-ND2	448	848	430.5833333333333	0.0
MTND2P28	434	833	416.3333333333333	0.0
RP11-72I8.1	88	352	352.0	0.0
HMBS	17	336	336.0000000000001	0.0
MT-CO2	209	379	324.1666666666666	0.0
SSBP1	8	292	290.6666666666667	0.0
MT-CYB	270	329	289.1333333333333	0.0
SETP5	31	288	288.0	0.0
MT-RNR2	298	409	279.1095238095238	0.0
RNFT1	35	303	264.625	0.0
HYLS1	36	262	262.0	0.0
MT-CO1	338	480	250.96666666666667	0.0
MT-ND4	260	311	248.1011904761906	0.0
MT-CO3	206	414	239.36111111111117	0.0
TTI2	131	200	202.0	0.0
hsa-mir-6723.1	279	409	190.71666666666673	0.0
AC073236.3	43	247	181.33333333333331	0.0
MT-TT	77	180	180.0	0.0
RP11-958F21.1	11	176	176.0	0.0
CTD-2366F13.1	9	174	174.0	0.0
TRPS1	33	189	174.0	0.0
SHF	30	173	173.0	0.0
MT-TP	94	166	166.0	0.0
RP5-857K21.11	132	330	159.36111111111114	0.0
SCARNA15	24	150	150.0	0.0
IL12RB2	22	143	143.0	0.0
MT-ND1	149	173	142.40757575757576	0.0
MINK1	19	137	137.0	0.0
ACAD10	11	131	131.0	0.0
ZNF521	15	143	129.5	0.0
MTND6P4	188	262	122.49999999999993	0.0
ZNF772	13	139	121.85000000000001	0.0
MS4A15	5	113	112.5	0.0
MT-ND4L	85	108	105.33333333333333	0.0
KCNQ1OT1	184	212	103.80555555555557	0.0
MT-TE	65	100	100.0	0.0
MT-TA	55	99	99.0	0.0
LYPD3	5	95	97.0	0.0
EFCAB11	24	87	90.0	0.0
RP5-998N21.7	40	90	90.0	0.0
SNX11	12	85	86.0	0.0
PHF14	5	86	86.0	0.0
MTND5P11	157	174	85.23333333333332	0.0
NNAT	9	74	73.33333333333333	0.0
NFE4	19	199	70.66666666666664	0.0
ASAP1	1	70	70.0	0.0
AC114730.5	24	69	69.0	0.0
MT-RNR1	52	68	68.0	0.0
RP11-473I1.10	33	67	67.0	0.0
MT-ND3	61	69	67.0	0.0
PIK3CG	6	66	66.0	0.0
MT-TQ	31	66	66.0	0.0
TMEM147	6	63	63.0	0.0
AC011525.2	7	61	61.0	0.0
CACNG2	9	60	60.0	0.0
GVQW1	10	59	59.0	0.0
MT-ATP6	83	90	58.33333333333333	0.0
MTND4P12	76	103	56.83333333333335	0.0
HES7	32	56	56.0	0.0
LAPTM4B	9	56	55.99999999999999	0.0
TSIX	52	56	54.5	0.0
RP11-346D14.1	109	124	50.98214285714286	0.0
DGKA	20	50	50.0	0.0
MYO3B	1	49	49.0	0.0
RP11-600F24.7	17	49	48.0	0.0
RAI1	7	52	48.0	0.0
RPS28P8	7	47	47.0	0.0
MAP1LC3B	24	41	46.99999999999999	0.0
LAMA4	2	45	46.66666666666667	0.0
ZNF773	13	44	45.0	0.0
RP11-110H1.8	8	44	44.0	0.0
RPAP2	74	81	43.07341269841271	0.0
C5orf42	5	42	42.0	0.0
MT-TS1	25	42	42.0	0.0
TMEM245	14	55	41.5	0.0
ZNF180	12	53	41.27499999999999	0.0
RP5-857K21.7	74	96	41.166666666666664	0.0
MIPOL1	86	91	39.70515873015875	0.0
ESRG	40	47	38.822712418300654	0.0
MT-TD	30	38	38.0	0.0
SNX29P2	32	37	37.666666666666664	0.0
TBC1D3P1-DHX40P1	33	301	37.625	0.0
TUBGCP4	10	37	37.22222222222222	0.0
PDE4C	19	36	36.0	0.0
B3GNT2	4	36	36.0	0.0
MTND6P3	86	121	35.41666666666665	0.0
PPP1R12A	3	35	35.2	0.0
GPR180	4	35	35.0	0.0
GABARAPL1	25	34	34.00000000000001	0.0
ANKUB1	14	26	34.0	0.0
GPRC5B	21	34	34.0	0.0
AVL9	12	30	34.0	0.0
ADAMTSL3	69	75	33.92539682539683	0.0
KTN1	8	32	33.0	0.0
MT-TN	28	33	33.0	0.0
MT-TL1	29	31	31.0	0.0
MTRNR2L1	57	100	30.97619047619047	0.0
RP11-475J5.11	78	104	30.33333333333333	0.0
TANGO2	9	30	30.0	0.0
OSCAR	10	34	29.03571428571429	0.0
RP11-108M9.5	15	29	29.0	0.0
KIAA1328	59	66	28.71349206349206	0.0
MSL1	19	28	28.476190476190474	0.0
LINC00504	53	63	28.444841269841273	0.0
HOXA13	12	29	28.333333333333336	0.0
MTRNR2L12	77	117	28.276190476190468	0.0
MTRNR2L8	73	107	28.242857142857133	0.0
MTATP6P1	53	57	27.999999999999996	0.0
FAM228B	41	47	26.903174603174605	0.0
UBE2D4	3	28	26.833333333333332	0.0
TBC1D8B	72	94	26.21468253968253	0.0
BEST1	18	20	26.0	0.0
SLC22A8	11	26	26.0	0.0
AP001442.2	7	26	26.0	0.0
RP13-726E6.2	7	26	26.0	0.0
SEMA4D	7	26	26.0	0.0
PAX9	4	26	26.0	0.0
AC093897.1	6	48	25.599999999999998	0.0
GSG1L	12	26	25.333333333333332	0.0
C1orf159	8	24	25.000000000000004	0.0
PKD1L2	6	13	25.0	0.0
MTND1P23	48	55	24.407575757575756	0.0
CTTN	8	24	24.000000000000004	0.0
AC010970.2	22	24	24.0	0.0
CEBPG	14	24	24.0	0.0
PTPRT	4	24	23.999999999999996	0.0
GCC2	7	52	23.033333333333335	0.0
NOP58	6	23	23.0	0.0
RP11-18H21.2	12	23	23.0	0.0
CDC27	22	24	22.61752136752137	0.0
AL451006.1	5	45	22.599999999999998	0.0
AL033403.1	10	87	22.583333333333336	0.0
AL589675.1	10	87	22.583333333333336	0.0
AC008410.1	10	87	22.583333333333336	0.0
C1orf86	11	21	22.500000000000007	0.0
RSRC1	5	22	22.5	0.0
ZNF814	9	15	22.433333333333334	0.0
CTD-2328D6.1	19	23	22.333333333333336	0.0
RP5-1115A15.1	7	22	22.0	0.0
SYNE1	12	22	21.999999999999996	0.0
COA1	19	22	21.800000000000004	0.0
OBSCN	7	37	20.923076923076923	0.0
ISG20	13	21	20.900000000000002	0.0
ESAM	6	20	20.5	0.0
GLI2	1	29	20.076923076923073	0.0
CPNE4	1	20	20.0	0.0
AC078855.1	8	20	20.0	0.0
COG8	13	20	20.0	0.0
TBX3	4	20	20.0	0.0
MEN1	5	20	20.0	0.0
AC005154.6	11	17	19.5	0.0
