GeneSymbol	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
CDK5RAP2	503	294162	294113.9049284052	0.0
HIF1AN	79	9861	9713.5	0.0
HMCN2	108	8035	4017.333333333333	0.0
AL354898.1	108	8035	4017.333333333333	0.0
HOXC8	18	804	804.0	0.0
HEATR1	10	441	442.0000000000001	0.0
ESYT3	25	430	430.0	0.0
PAX6	37	565	387.6	0.0
CLDN2	25	446	329.40000000000003	0.0
PGRMC2	7	280	280.0	0.0
COPA	15	226	226.0	0.0
CYB5R4	6	224	223.5	0.0
TMEM170A	5	371	223.0	0.0
PRR15	5	185	182.5	0.0
Y_RNA.409	16	339	173.5	0.0
Y_RNA.395	16	333	167.5	0.0
CTD-2328D6.1	101	165	156.2	0.0
RP5-1107A17.4	10	154	153.5	0.0
RP11-677M14.7	19	148	147.33333333333331	0.0
DPH6	20	302	144.5	0.0
USP41	33	137	137.00000000000006	0.0
ZBP1	20	127	127.0	0.0
LRIG1	7	113	113.0	0.0
AC010970.2	55	104	103.5	0.0
SPG7	17	100	98.5	0.0
EHBP1L1	11	99	97.4	0.0
TMEM104	8	96	96.0	0.0
RMST	14	160	91.00000000000001	0.0
RP11-347C18.3	5	78	78.0	0.0
RASGEF1B	6	372	76.0	0.0
MT-ND5	78	89	75.16666666666667	0.0
TSPAN12	5	371	75.0	0.0
WWP1	4	74	74.0	0.0
Y_RNA.802	4	68	68.0	0.0
CREBRF	10	67	67.0	0.0
RNA5SP449	31	117	60.0	0.0
RP11-2H8.3	32	117	60.0	0.0
SNX5	13	114	56.66666666666667	0.0
RP11-137H2.6	12	113	56.333333333333336	0.0
ALB	3	54	54.0	0.0
LDB2	7	102	51.65	0.0
LGALS3	11	50	50.0	0.0
CD320	14	48	48.0	0.0
KTN1-AS1	7	48	48.0	0.0
ARHGEF11	20	48	48.0	0.0
ADAP1	36	74	47.81666666666667	0.0
SAMD3	6	45	44.96666666666667	0.0
TMEM200C	17	58	44.53333333333333	0.0
SNX27	23	44	44.0	0.0
SRRM2	6	75	43.5	0.0
