ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-mir-182:MI0000272:Homo:sapiens:miR-182:stem-loop	16	460	460.0	0.0
hsa-mir-6516:MI0025513:Homo:sapiens:miR-6516:stem-loop	110	408	408.0	0.0
hsa-mir-9-1:MI0000466:Homo:sapiens:miR-9-1:stem-loop	19	954	327.83333333333326	0.0
hsa-mir-140:MI0000456:Homo:sapiens:miR-140:stem-loop	67	323	323.0	0.0
hsa-mir-9-2:MI0000467:Homo:sapiens:miR-9-2:stem-loop	16	943	316.83333333333326	0.0
hsa-mir-9-3:MI0000468:Homo:sapiens:miR-9-3:stem-loop	13	931	310.33333333333326	0.0
hsa-mir-181b-1:MI0000270:Homo:sapiens:miR-181b-1:stem-loop	41	469	250.5	0.0
hsa-mir-181a-2:MI0000269:Homo:sapiens:miR-181a-2:stem-loop	25	470	237.5	0.0
hsa-mir-181a-1:MI0000289:Homo:sapiens:miR-181a-1:stem-loop	23	468	235.5	0.0
hsa-mir-181b-2:MI0000683:Homo:sapiens:miR-181b-2:stem-loop	32	446	227.5	0.0
hsa-mir-503:MI0003188:Homo:sapiens:miR-503:stem-loop	19	123	123.0	0.0
hsa-mir-151a:MI0000809:Homo:sapiens:miR-151a:stem-loop	14	85	85.0	0.0
hsa-mir-423:MI0001445:Homo:sapiens:miR-423:stem-loop	25	82	82.0	0.0
hsa-let-7b:MI0000063:Homo:sapiens:let-7b:stem-loop	50	78	75.33333333333334	0.0
hsa-mir-1304:MI0006371:Homo:sapiens:miR-1304:stem-loop	9	65	65.0	0.0
hsa-mir-1291:MI0006353:Homo:sapiens:miR-1291:stem-loop	27	62	62.0	0.0
hsa-mir-106b:MI0000734:Homo:sapiens:miR-106b:stem-loop	7	46	46.0	0.0
hsa-mir-103a-2:MI0000108:Homo:sapiens:miR-103a-2:stem-loop	9	108	40.0	0.0
hsa-mir-409:MI0001735:Homo:sapiens:miR-409:stem-loop	6	39	39.0	0.0
hsa-mir-103a-1:MI0000109:Homo:sapiens:miR-103a-1:stem-loop	9	105	37.0	0.0
hsa-mir-107:MI0000114:Homo:sapiens:miR-107:stem-loop	7	102	34.0	0.0
hsa-mir-21:MI0000077:Homo:sapiens:miR-21:stem-loop	9	32	32.0	0.0
hsa-mir-92a-2:MI0000094:Homo:sapiens:miR-92a-2:stem-loop	10	31	31.0	0.0
hsa-mir-342:MI0000805:Homo:sapiens:miR-342:stem-loop	10	31	31.0	0.0
hsa-mir-10b:MI0000267:Homo:sapiens:miR-10b:stem-loop	13	29	29.0	0.0
hsa-mir-1248:MI0006383:Homo:sapiens:miR-1248:stem-loop	12	28	28.0	0.0
hsa-mir-3609:MI0015999:Homo:sapiens:miR-3609:stem-loop	10	25	25.0	0.0
hsa-let-7a-3:MI0000062:Homo:sapiens:let-7a-3:stem-loop	9	24	24.0	0.0
hsa-mir-3651:MI0016051:Homo:sapiens:miR-3651:stem-loop	10	24	24.0	0.0
hsa-mir-30d:MI0000255:Homo:sapiens:miR-30d:stem-loop	9	22	22.0	0.0
hsa-mir-3653:MI0016053:Homo:sapiens:miR-3653:stem-loop	4	20	20.0	0.0
hsa-let-7f-1:MI0000067:Homo:sapiens:let-7f-1:stem-loop	5	19	19.0	0.0
hsa-mir-1273c:MI0014171:Homo:sapiens:miR-1273c:stem-loop	7	18	18.0	0.0
hsa-mir-136:MI0000475:Homo:sapiens:miR-136:stem-loop	3	17	17.0	0.0
hsa-mir-3917:MI0016423:Homo:sapiens:miR-3917:stem-loop	8	16	16.0	0.0
hsa-mir-942:MI0005767:Homo:sapiens:miR-942:stem-loop	1	16	16.0	0.0
hsa-mir-98:MI0000100:Homo:sapiens:miR-98:stem-loop	4	13	13.0	0.0
hsa-mir-4449:MI0016792:Homo:sapiens:miR-4449:stem-loop	7	12	12.0	0.0
hsa-mir-92a-1:MI0000093:Homo:sapiens:miR-92a-1:stem-loop	5	11	11.0	0.0
hsa-mir-378c:MI0015825:Homo:sapiens:miR-378c:stem-loop	3	10	10.0	0.0
hsa-mir-432:MI0003133:Homo:sapiens:miR-432:stem-loop	4	10	10.0	0.0
hsa-mir-191:MI0000465:Homo:sapiens:miR-191:stem-loop	2	10	10.0	0.0
hsa-mir-1301:MI0003815:Homo:sapiens:miR-1301:stem-loop	3	10	10.0	0.0
hsa-let-7a-1:MI0000060:Homo:sapiens:let-7a-1:stem-loop	6	12	9.5	0.0
hsa-mir-421:MI0003685:Homo:sapiens:miR-421:stem-loop	5	9	9.0	0.0
hsa-mir-411:MI0003675:Homo:sapiens:miR-411:stem-loop	3	9	9.0	0.0
hsa-mir-542:MI0003686:Homo:sapiens:miR-542:stem-loop	3	9	9.0	0.0
hsa-mir-664a:MI0006442:Homo:sapiens:miR-664:stem-loop	5	9	9.0	0.0
hsa-mir-181d:MI0003139:Homo:sapiens:miR-181d:stem-loop	6	10	9.0	0.0
hsa-mir-431:MI0001721:Homo:sapiens:miR-431:stem-loop	6	9	9.0	0.0
hsa-mir-1246:MI0006381:Homo:sapiens:miR-1246:stem-loop	5	8	8.0	0.0
hsa-mir-7-1:MI0000263:Homo:sapiens:miR-7-1:stem-loop	5	10	8.0	0.0
hsa-mir-501:MI0003185:Homo:sapiens:miR-501:stem-loop	6	8	8.0	0.0
hsa-mir-30e:MI0000749:Homo:sapiens:miR-30e:stem-loop	4	8	8.0	0.0
hsa-mir-125a:MI0000469:Homo:sapiens:miR-125a:stem-loop	3	7	7.0	0.0
hsa-mir-214:MI0000290:Homo:sapiens:miR-214:stem-loop	3	7	7.0	0.0
hsa-mir-541:MI0005539:Homo:sapiens:miR-541:stem-loop	2	7	7.0	0.0
hsa-mir-641:MI0003656:Homo:sapiens:miR-641:stem-loop	3	7	7.0	0.0
hsa-mir-1306:MI0006443:Homo:sapiens:miR-1306:stem-loop	2	7	7.0	0.0
hsa-let-7c:MI0000064:Homo:sapiens:let-7c:stem-loop	8	11	6.833333333333333	0.0
hsa-mir-16-2:MI0000115:Homo:sapiens:miR-16-2:stem-loop	4	6	6.0	0.0
hsa-mir-320a:MI0000542:Homo:sapiens:miR-320a:stem-loop	4	6	6.0	0.0
hsa-mir-204:MI0000284:Homo:sapiens:miR-204:stem-loop	4	6	6.0	0.0
hsa-mir-27b:MI0000440:Homo:sapiens:miR-27b:stem-loop	2	6	6.0	0.0
hsa-let-7a-2:MI0000061:Homo:sapiens:let-7a-2:stem-loop	8	10	5.333333333333333	0.0
hsa-mir-3922:MI0016429:Homo:sapiens:miR-3922:stem-loop	3	5	5.0	0.0
hsa-mir-361:MI0000760:Homo:sapiens:miR-361:stem-loop	2	5	5.0	0.0
hsa-mir-30a:MI0000088:Homo:sapiens:miR-30a:stem-loop	5	5	5.0	0.0
hsa-mir-93:MI0000095:Homo:sapiens:miR-93:stem-loop	3	5	5.0	0.0
hsa-mir-134:MI0000474:Homo:sapiens:miR-134:stem-loop	2	5	5.0	0.0
hsa-mir-125b-1:MI0000446:Homo:sapiens:miR-125b-1:stem-loop	5	5	5.0	0.0
hsa-mir-1270:MI0006407:Homo:sapiens:miR-1270:stem-loop	2	5	5.0	0.0
hsa-mir-28:MI0000086:Homo:sapiens:miR-28:stem-loop	3	4	4.0	0.0
hsa-mir-424:MI0001446:Homo:sapiens:miR-424:stem-loop	4	4	4.0	0.0
hsa-mir-101-2:MI0000739:Homo:sapiens:miR-101-2:stem-loop	4	8	4.0	0.0
hsa-let-7f-2:MI0000068:Homo:sapiens:let-7f-2:stem-loop	3	4	4.0	0.0
hsa-mir-101-1:MI0000103:Homo:sapiens:miR-101-1:stem-loop	4	8	4.0	0.0
hsa-mir-455:MI0003513:Homo:sapiens:miR-455:stem-loop	4	4	4.0	0.0
hsa-let-7i:MI0000434:Homo:sapiens:let-7i:stem-loop	3	4	4.0	0.0
hsa-mir-5699:MI0019306:Homo:sapiens:miR-5699:stem-loop	4	4	4.0	0.0
hsa-mir-3607:MI0015997:Homo:sapiens:miR-3607:stem-loop	4	4	4.0	0.0
hsa-mir-99a:MI0000101:Homo:sapiens:miR-99a:stem-loop	2	4	4.0	0.0
hsa-mir-574:MI0003581:Homo:sapiens:miR-574:stem-loop	2	4	4.0	0.0
hsa-mir-183:MI0000273:Homo:sapiens:miR-183:stem-loop	3	3	3.0	0.0
hsa-mir-629:MI0003643:Homo:sapiens:miR-629:stem-loop	2	3	3.0	0.0
hsa-mir-3199-2:MI0014248:Homo:sapiens:miR-3199-2:stem-loop	4	5	3.0	0.0
hsa-mir-24-2:MI0000081:Homo:sapiens:miR-24-2:stem-loop	2	3	3.0	0.0
hsa-mir-26b:MI0000084:Homo:sapiens:miR-26b:stem-loop	3	3	3.0	0.0
hsa-mir-219a-2:MI0000740:Homo:sapiens:miR-219a-2:stem-loop	3	3	3.0	0.0
hsa-mir-6794:MI0022639:Homo:sapiens:miR-6794:stem-loop	2	3	3.0	0.0
hsa-mir-4444-2:MI0019111:Homo:sapiens:miR-4444-2:stem-loop	2	6	3.0	0.0
hsa-mir-25:MI0000082:Homo:sapiens:miR-25:stem-loop	3	3	3.0	0.0
hsa-mir-7854:MI0025524:Homo:sapiens:miR-7854:stem-loop	1	3	3.0	0.0
hsa-mir-625:MI0003639:Homo:sapiens:miR-625:stem-loop	1	3	3.0	0.0
hsa-mir-7706:MI0025242:Homo:sapiens:miR-7706:stem-loop	2	3	3.0	0.0
hsa-let-7g:MI0000433:Homo:sapiens:let-7g:stem-loop	3	3	3.0	0.0
hsa-mir-4444-1:MI0016787:Homo:sapiens:miR-4444-1:stem-loop	2	6	3.0	0.0
hsa-mir-3654:MI0016054:Homo:sapiens:miR-3654:stem-loop	2	3	3.0	0.0
hsa-mir-199b:MI0000282:Homo:sapiens:miR-199b:stem-loop	4	4	2.666666666666667	0.0
hsa-mir-937:MI0005759:Homo:sapiens:miR-937:stem-loop	1	2	2.0	0.0
hsa-mir-1913:MI0008334:Homo:sapiens:miR-1913:stem-loop	2	2	2.0	0.0
hsa-mir-3678:MI0016079:Homo:sapiens:miR-3678:stem-loop	2	2	2.0	0.0
hsa-mir-3679:MI0016080:Homo:sapiens:miR-3679:stem-loop	1	2	2.0	0.0
hsa-mir-6740:MI0022585:Homo:sapiens:miR-6740:stem-loop	2	2	2.0	0.0
hsa-mir-654:MI0003676:Homo:sapiens:miR-654:stem-loop	2	2	2.0	0.0
hsa-mir-6847:MI0022693:Homo:sapiens:miR-6847:stem-loop	1	2	2.0	0.0
hsa-mir-760:MI0005567:Homo:sapiens:miR-760:stem-loop	1	2	2.0	0.0
hsa-let-7d:MI0000065:Homo:sapiens:let-7d:stem-loop	1	2	2.0	0.0
hsa-mir-3199-1:MI0014247:Homo:sapiens:miR-3199-1:stem-loop	3	4	2.0	0.0
hsa-mir-2467:MI0017432:Homo:sapiens:miR-2467:stem-loop	2	2	2.0	0.0
hsa-mir-148b:MI0000811:Homo:sapiens:miR-148b:stem-loop	1	2	2.0	0.0
