GeneSymbol	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
RNY1	3122	1028321	966778.2626350146	0.0
RNY5	4515	597812	584006.916666671	0.0
WDR74	20206	636546	250302.71007834014	0.0
RPPH1	8982	230697	230670.71212121216	0.0
RNU2-61P	4819	515069	158105.98119683375	0.0
RNU2-37P	4029	509724	156045.0939704314	0.0
RNU2-2P	20193	636529	125142.19937146822	0.0
RNY4	3423	433336	97952.57386882577	0.0
RNY4P10	3191	432692	97697.6807274113	0.0
Y_RNA.320	2834	423567	93342.41529786841	0.0
RNY4P7	2704	421339	92721.9632056274	0.0
RNU11	6267	91467	91384.97222222229	0.0
LINC00910	9763	299598	82794.8693030718	0.0
RNU2-36P	5657	289090	63043.84753473339	0.0
RNU2-48P	4160	325539	50875.11974793866	0.0
LINC00338	747	46829	46718.26666666666	0.0
RNU2-33P	1685	240942	44159.63489729172	0.0
RNU2-7P	1428	239652	43802.54615270302	0.0
RNU2-59P	5669	117156	33903.17486495778	0.0
RNY4P20	1888	167569	30826.930716482246	0.0
RMRP	2393	27589	27581.666666666668	0.0
RNU2-23P	5639	213382	27484.68721947386	0.0
RNU2-6P	5187	157175	23582.658219579236	0.0
RN7SL1	7544	81267	23564.28210432075	0.0
RNU12	566	20931	20906.333333333336	0.0
RNU1-27P	14016	229862	18022.71090962244	0.0
RNU1-28P	14016	229862	18022.71090962244	0.0
RNU1-2	14016	229862	18022.71090962244	0.0
RNU1-1	14016	229862	18022.71090962244	0.0
RNU1-4	14016	229862	18022.71090962244	0.0
RNU1-3	14016	229862	18022.71090962244	0.0
RNVU1-18	14016	229862	18022.71090962244	0.0
RNVU1-7	13126	223284	17375.198020306245	0.0
RNVU1-9	13126	223284	17375.198020306245	0.0
RNU2-26P	2549	103262	16433.637480364563	0.0
RNU2-57P	2551	103295	16431.619623221708	0.0
THRB	61	16512	16341.535164835166	0.0
RNU2-38P	3798	92994	14409.267238011447	0.0
RN7SL2	7107	79195	11407.992344153905	0.0
RNU2-68P	1761	65142	10328.580931330684	0.0
RN7SL5P	6176	72467	9880.678080074647	0.0
RN7SL3	5837	72938	9784.67272864736	0.0
DCDC1	47	9477	9395.233333333334	0.0
SNORD119	489	9214	9214.0	0.0
RNU2-3P	1997	40081	8715.118907406895	0.0
RNU2-30P	3360	94949	8640.453914471223	0.0
RNY4P27	1562	45155	8101.3680530548	0.0
RNU1-11P	5833	108689	7857.630767890468	0.0
RNVU1-1	5508	103123	7636.439631615738	0.0
RNVU1-10	5508	103123	7636.439631615738	0.0
RNVU1-19	4414	96875	7170.582747833009	0.0
Y_RNA.383	447	16438	6944.963708513709	0.0
RNU2-46P	2477	84145	6754.478615260537	0.0
SNORD3A	2397	48398	6361.987933043005	0.0
RNU2-64P	1414	37748	6254.415115195263	0.0
RNU2-41P	1570	72308	6056.169225240152	0.0
Y_RNA.31	204	12534	5915.840972462191	0.0
RNY5P8	473	14865	5642.749999999993	0.0
SNORD3C	2036	46770	5571.821266376339	0.0
RNU2-13P	1252	68034	5545.632248998295	0.0
Y_RNA.488	109	26515	5228.19582246809	0.0
Y_RNA.40	107	26511	5227.136298658566	0.0
Y_RNA.556	119	26079	5180.255137095327	0.0
Y_RNA.196	103	26016	5179.038265257776	0.0
SNHG1	966	4584	5019.252380952377	0.0
SNORD3B-2	1742	45369	4589.654599709682	0.0
SNORD3B-1	1742	45369	4589.654599709682	0.0
RNY5P1	584	12396	4515.750000000001	0.0
SNORD20	387	4353	4353.0	0.0
RNU1-13P	3166	62296	4337.385256001718	0.0
RNVU1-11	3166	62296	4337.385256001718	0.0
RNY5P5	167	9998	4309.083333333334	0.0
TMEM25	28	4297	4295.799999999999	0.0
Y_RNA.13	671	10417	4154.025386816982	0.0
MT-RNR1	998	4094	4094.0	0.0
RNU1-88P	2903	58704	4091.8252974320776	0.0
SNORD69	592	4067	4067.0	0.0
RNU2-29P	821	28245	4003.1521952405647	0.0
GAS5	301	1955	3984.9952380952373	0.0
DBP	595	23850	3858.583506928371	0.0
RN7SL8P	1808	32266	3700.8823981574733	0.0
RNU1-67P	2312	47575	3400.844401886014	0.0
SNHG5	635	3398	3395.985714285712	0.0
Y_RNA.318	124	7972	3389.3870225349824	0.0
RNU2-70P	1068	15161	3382.8550918288092	0.0
RN7SL4P	2788	30090	3197.5051558453615	0.0
RNU2-17P	610	20548	2972.0679706500796	0.0
RNU5B-1	799	4886	2836.128499278499	0.0
WDR20	17	2767	2766.9999999999995	0.0
CTC-444N24.8	31	2697	2690.333333333333	0.0
RNU1-136P	1596	32279	2630.1881404590863	0.0
RNVU1-13	1489	36800	2496.2302803229372	0.0
RNU2-32P	552	8767	2479.728720590686	0.0
SCARNA15	114	2480	2476.8333333333335	0.0
SCARNA10	629	2475	2475.0	0.0
RNY4P17	256	12862	2451.240104337018	0.0
RNVU1-14	1437	29797	2391.0561645370503	0.0
RNU1-19P	1695	35898	2349.7229743184585	0.0
RNU2-28P	1760	35406	2293.7877558748755	0.0
C1orf213	529	15810	2281.8478493728526	0.0
Y_RNA.272	519	15799	2273.281182706186	0.0
