ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa_piR_008488|gb|DQ581533|Homo_sapiens:12:117916274:117916302:Plus	445	10513	10513.0	0.0
hsa_piR_019168|gb|DQ596311|Homo_sapiens:14:100479543:100479573:Plus	94	1605	1601.5	0.0
hsa_piR_001101|gb|DQ571419|Homo_sapiens:1:45016687:45016714:Plus	91	1341	1341.0	0.0
hsa_piR_020619|gb|DQ598378|Homo_sapiens:1:28778863:28778894:Minus	60	974	974.0	0.0
hsa_piR_020450|gb|DQ598104|Homo_sapiens:9:133350930:133350959:Plus	141	970	970.0	0.0
hsa_piR_016658|gb|DQ592931|Homo_sapiens:6:80508363:80508389:Plus	86	1385	735.0	0.0
hsa_piR_016659|gb|DQ592932|Homo_sapiens:14:22388242:22388267:Plus	67	1305	655.0	0.0
hsa_piR_012753|gb|DQ587269|Homo_sapiens:2:232029453:232029478:Minus	51	363	363.0	0.0
hsa_piR_012681|gb|DQ587153|Homo_sapiens:20:2585585:2585613:Plus	44	363	363.0	0.0
hsa_piR_015254|gb|DQ590835|Homo_sapiens:3:114834325:114834352:Plus	78	350	350.0	0.0
hsa_piR_001207|gb|DQ571591|Homo_sapiens:16:88155360:88155385:Plus	56	341	341.0	0.0
hsa_piR_020365|gb|DQ597975|Homo_sapiens:11:108979133:108979162:Plus	75	313	313.0	0.0
hsa_piR_000552|gb|DQ570687|Homo_sapiens:22:38045003:38045030:Minus	38	265	265.0	0.0
hsa_piR_019167|gb|DQ596309|Homo_sapiens:14:100434012:100434039:Plus	23	270	265.0	0.0
hsa_piR_017178|gb|DQ593744|Homo_sapiens:18:45271685:45271715:Minus	46	248	247.5	0.0
hsa_piR_018292|gb|DQ595186|Homo_sapiens:18:45269646:45269676:Minus	35	247	246.5	0.0
hsa_piR_020814|gb|DQ598650|Homo_sapiens:22:38039828:38039859:Minus	45	219	207.5	0.0
