depth	level	ID	parentID	name	readCount_direct	readCount_inherited
0	no rank	1	-1	root	5	191326
1	superkingdom	10239	1	Viruses	0	99
2	no rank	35237	10239	dsDNA viruses, no RNA stage	0	73
3	family	10240	35237	Poxviridae	0	14
4	subfamily	10241	10240	Chordopoxvirinae	0	14
5	genus	10257	10241	Parapoxvirus	0	13
6	species	129727	10257	Bovine papular stomatitis virus	13	0
3	family	10442	35237	Baculoviridae	0	3
4	genus	558016	10442	Alphabaculovirus	0	3
3	order	28883	35237	Caudovirales	0	30
4	family	10662	28883	Myoviridae	0	20
5	no rank	196896	10662	unclassified Myoviridae	0	19
6	species	451705	196896	Enterobacteria phage phiEcoM-GJ1	8	0
6	species	1555202	196896	Escherichia phage 121Q	8	0
4	family	10699	28883	Siphoviridae	0	8
5	genus	187217	10699	Tunalikevirus	0	8
6	species	1002724	187217	Shigella phage Shfl1	8	0
3	no rank	51368	35237	unclassified dsDNA viruses	0	12
4	species	1349409	51368	Pandoravirus dulcis	12	0
3	order	548681	35237	Herpesvirales	0	9
4	family	548682	548681	Alloherpesviridae	0	7
5	genus	692606	548682	Cyprinivirus	0	7
6	species	317878	692606	Cyprinid herpesvirus 2	7	0
2	no rank	439488	10239	ssRNA viruses	0	26
3	no rank	35278	439488	ssRNA positive-strand viruses, no DNA stage	0	19
4	family	11050	35278	Flaviviridae	0	3
5	genus	11051	11050	Flavivirus	0	3
6	subgenus	59562	11051	mosquito-borne viruses	0	3
7	species	44026	59562	Sepik virus	3	0
4	genus	12137	35278	Sobemovirus	0	4
5	species	40979	12137	Cocksfoot mottle virus	0	4
6	no rank	1005059	40979	Cocksfoot mottle virus Dactylis glomerata/Norway/CfMV-NO/1995	4	0
4	order	464095	35278	Picornavirales	0	3
5	family	12058	464095	Picornaviridae	0	3
6	genus	194960	12058	Kobuvirus	0	3
7	species	1298633	194960	Aichivirus C	0	3
8	no rank	569195	1298633	Porcine kobuvirus swine/S-1-HUN/2007/Hungary	0	3
9	no rank	707153	569195	Kobuvirus pig/JY-2010a/CHN	3	0
4	order	675063	35278	Tymovirales	0	6
5	family	675064	675063	Alphaflexiviridae	0	4
6	genus	12176	675064	Potexvirus	0	4
7	species	12188	12176	White clover mosaic virus	4	0
3	no rank	35301	439488	ssRNA negative-strand viruses	0	7
4	order	11157	35301	Mononegavirales	0	7
5	family	11158	11157	Paramyxoviridae	0	6
6	subfamily	11159	11158	Paramyxovirinae	0	6
7	genus	260963	11159	Avulavirus	0	6
8	species	622416	260963	Avian paramyxovirus 7	6	0
1	no rank	131567	1	cellular organisms	58407	132820
2	superkingdom	2	131567	Bacteria	7534	45726
3	phylum	1117	2	Cyanobacteria	261	816
4	order	1161	1117	Nostocales	4	87
5	family	1162	1161	Nostocaceae	16	36
6	genus	1163	1162	Anabaena	0	8
7	species	46234	1163	Anabaena sp. 90	5	0
6	genus	1177	1162	Nostoc	0	15
7	species	28072	1177	Nostoc sp. PCC 7524	7	0
7	species	272131	1177	Nostoc punctiforme	0	7
8	no rank	63737	272131	Nostoc punctiforme PCC 73102	7	0
6	genus	98443	1162	Richelia	0	12
7	species	1164990	98443	Richelia intracellularis	12	0
5	family	1185	1161	Rivulariaceae	0	35
6	genus	1186	1185	Calothrix	0	6
7	species	32054	1186	Calothrix parietina	0	5
8	no rank	1170562	32054	Calothrix sp. PCC 6303	5	0
6	genus	373984	1185	Rivularia	0	29
7	species	373994	373984	Rivularia sp. PCC 7116	29	0
4	order	1189	1117	Stigonematales	0	4
5	genus	1190	1189	Fischerella	0	4
6	species	741277	1190	Fischerella sp. JSC-11	4	0
4	order	52604	1117	Pleurocapsales	0	20
5	genus	52607	52604	Xenococcus	0	4
6	species	102125	52607	Xenococcus sp. PCC 7305	4	0
5	genus	54298	52604	Chroococcidiopsis	0	6
6	species	54299	54298	Chroococcidiopsis thermalis	0	6
7	no rank	251229	54299	Chroococcidiopsis thermalis PCC 7203	6	0
5	genus	102115	52604	Stanieria	0	8
6	species	102116	102115	Stanieria cyanosphaera	0	8
7	no rank	111780	102116	Stanieria cyanosphaera PCC 7437	8	0
4	class	307596	1117	Gloeobacteria	0	59
5	order	307595	307596	Gloeobacterales	0	59
6	genus	33071	307595	Gloeobacter	0	59
7	species	33072	33071	Gloeobacter violaceus	0	58
8	no rank	251221	33072	Gloeobacter violaceus PCC 7421	58	0
4	subclass	1301283	1117	Oscillatoriophycideae	66	574
5	order	1118	1301283	Chroococcales	9	410
6	genus	1125	1118	Microcystis	2	4
6	genus	1129	1118	Synechococcus	0	71
7	species	32046	1129	Synechococcus elongatus	8	0
7	species	69042	1129	Synechococcus sp. WH 5701	12	0
7	species	91464	1129	Synechococcus sp. PCC 7335	30	0
7	species	166314	1129	Synechococcus sp. WH 8109	12	0
7	species	321327	1129	Synechococcus sp. JA-3-3Ab	3	0
6	genus	43988	1118	Cyanothece	1	51
7	species	43989	43988	Cyanothece sp. ATCC 51142	3	0
7	species	65393	43988	Cyanothece sp. PCC 7424	13	0
7	species	391612	43988	Cyanothece sp. CCY0110	14	0
7	species	395961	43988	Cyanothece sp. PCC 7425	19	0
6	no rank	92682	1118	Halothece cluster	0	3
7	genus	76023	92682	Halothece	0	3
8	species	65093	76023	Halothece sp. PCC 7418	3	0
6	genus	102231	1118	Gloeocapsa	0	20
7	species	102232	102231	Gloeocapsa sp. PCC 73106	4	0
7	species	1173026	102231	Gloeocapsa sp. PCC 7428	16	0
6	genus	102234	1118	Cyanobacterium	3	3
6	genus	146785	1118	Thermosynechococcus	0	6
7	species	1394889	146785	Thermosynechococcus sp. NK55a	6	0
6	genus	155977	1118	Acaryochloris	0	5
7	species	155978	155977	Acaryochloris marina	0	5
8	no rank	329726	155978	Acaryochloris marina MBIC11017	5	0
6	genus	217161	1118	Chamaesiphon	0	231
7	species	1173032	217161	Chamaesiphon minutus	0	231
8	no rank	1173020	1173032	Chamaesiphon minutus PCC 6605	231	0
6	genus	582491	1118	Rubidibacter	0	8
7	species	582514	582491	Rubidibacter lacunae	0	8
8	no rank	582515	582514	Rubidibacter lacunae KORDI 51-2	8	0
5	order	1150	1301283	Oscillatoriales	40	115
6	genus	1152	1150	Pseudanabaena	0	5
7	species	927669	1152	Pseudanabaena biceps	0	5
8	no rank	927668	927669	Pseudanabaena biceps PCC 7429	5	0
6	genus	1158	1150	Oscillatoria	0	9
7	species	482564	1158	Oscillatoria nigro-viridis	0	7
8	no rank	179408	482564	Oscillatoria nigro-viridis PCC 7112	7	0
6	genus	35823	1150	Arthrospira	6	0
6	genus	44471	1150	Microcoleus	0	17
7	species	119532	44471	Microcoleus vaginatus	0	8
8	no rank	756067	119532	Microcoleus vaginatus FGP-2	8	0
7	species	1173027	44471	Microcoleus sp. PCC 7113	9	0
6	no rank	44887	1150	unclassified Oscillatoriales	0	12
7	species	864702	44887	Oscillatoriales cyanobacterium JSC-12	12	0
6	genus	47251	1150	Leptolyngbya	0	23
7	species	102129	47251	Leptolyngbya sp. PCC 7375	12	0
7	species	111781	47251	Leptolyngbya sp. PCC 7376	10	0
6	genus	241421	1150	Crinalium	0	21
7	species	241425	241421	Crinalium epipsammum	0	21
8	no rank	1173022	241425	Crinalium epipsammum PCC 9333	21	0
6	genus	669368	1150	Coleofasciculus	0	17
7	species	64178	669368	Coleofasciculus chthonoplastes	0	17
8	no rank	118168	64178	Coleofasciculus chthonoplastes PCC 7420	17	0
3	phylum	1224	2	Proteobacteria	3753	23616
4	class	1236	1224	Gammaproteobacteria	815	4496
5	order	72273	1236	Thiotrichales	6	94
6	family	34064	72273	Francisellaceae	0	29
7	genus	262	34064	Francisella	25	4
8	species	1385420	262	Francisella sp. W12-1067	3	0
6	family	135616	72273	Piscirickettsiaceae	0	33
7	genus	28884	135616	Hydrogenovibrio	0	4
8	species	28885	28884	Hydrogenovibrio marinus	0	4
9	no rank	1123513	28885	Hydrogenovibrio marinus DSM 11271	4	0
7	genus	34067	135616	Cycloclasticus	10	0
7	genus	40222	135616	Methylophaga	6	8
8	species	754476	40222	Methylophaga nitratireducenticrescens	7	0
7	genus	92244	135616	Thioalkalimicrobium	5	0
6	family	135617	72273	Thiotrichaceae	0	32
7	genus	1021	135617	Beggiatoa	0	13
8	species	422289	1021	Beggiatoa sp. PS	11	0
7	genus	1030	135617	Thiothrix	0	19
8	species	1031	1030	Thiothrix nivea	0	19
9	no rank	870187	1031	Thiothrix nivea DSM 5205	19	0
5	order	72274	1236	Pseudomonadales	11	1899
6	family	468	72274	Moraxellaceae	201	646
7	genus	469	468	Acinetobacter	176	264
8	species	29430	469	Acinetobacter haemolyticus	4	0
8	species	40215	469	Acinetobacter junii	5	0
8	species	396323	469	Acinetobacter brisouii	0	5
9	no rank	1341683	396323	Acinetobacter brisouii CIP 110357	5	0
8	species	466088	469	Acinetobacter sp. Ver3	105	0
8	species	756892	469	Acinetobacter indicus	11	0
8	species group	909768	469	Acinetobacter calcoaceticus/baumannii complex	4	103
9	species	470	909768	Acinetobacter baumannii	49	52
10	no rank	903904	470	Acinetobacter baumannii Naval-13	4	0
10	no rank	1310601	470	Acinetobacter baumannii 479375	3	0
10	no rank	1310605	470	Acinetobacter baumannii 348935	4	0
10	no rank	1310776	470	Acinetobacter baumannii 1413735	4	0
10	no rank	1310949	470	Acinetobacter baumannii 24975_5	15	0
