depth	level	ID	parentID	name	readCount_direct	readCount_inherited
0	no rank	1	-1	root	0	395881
1	superkingdom	10239	1	Viruses	0	112
2	no rank	35237	10239	dsDNA viruses, no RNA stage	0	112
3	family	10501	35237	Phycodnaviridae	0	20
4	genus	181085	10501	Phaeovirus	0	20
5	species	37665	181085	Ectocarpus siliculosus virus 1	20	0
3	order	28883	35237	Caudovirales	0	51
4	family	10662	28883	Myoviridae	0	14
5	no rank	196896	10662	unclassified Myoviridae	0	3
6	species	1026955	196896	Synechococcus phage S-CRM01	3	0
5	subfamily	1198136	10662	Tevenvirinae	0	11
6	genus	10663	1198136	T4likevirus	3	8
7	no rank	329380	10663	unclassified T4-like viruses	0	8
8	species	555387	329380	Synechococcus phage S-RSM4	4	0
8	species	1340810	329380	Synechococcus phage ACG-2014h	4	0
4	family	10699	28883	Siphoviridae	16	7
5	genus	186764	10699	L5likevirus	3	0
5	no rank	196894	10699	unclassified Siphoviridae	0	4
6	species	1177632	196894	Salmonella phage SSU5	4	0
4	family	10744	28883	Podoviridae	0	14
5	no rank	196895	10744	unclassified Podoviridae	0	4
6	species	1414738	196895	Shigella phage pSb-1	4	0
5	subfamily	542835	10744	Autographivirinae	0	10
6	genus	110456	542835	T7likevirus	0	5
7	species	10760	110456	Enterobacteria phage T7	0	5
8	no rank	338882	10760	Enterobacteria phage T7.1	5	0
6	genus	542837	542835	Sp6likevirus	0	5
7	species	194966	542837	Enterobacteria phage SP6	5	0
3	no rank	51368	35237	unclassified dsDNA viruses	0	35
4	no rank	717048	51368	unclassified archaeal dsDNA viruses	0	35
5	no rank	128706	717048	Haloviruses	0	35
6	species	1273755	128706	Halovirus HRTV-8	35	0
3	order	548681	35237	Herpesvirales	0	6
4	family	10292	548681	Herpesviridae	0	6
5	subfamily	10293	10292	Alphaherpesvirinae	0	3
6	genus	180252	10293	Mardivirus	0	3
7	species	35250	180252	Gallid herpesvirus 3	0	3
8	no rank	36353	35250	Marek's disease virus serotype 2 MDV2	3	0
5	subfamily	10357	10292	Betaherpesvirinae	0	3
6	genus	10358	10357	Cytomegalovirus	0	3
7	species	50290	10358	Aotine herpesvirus 1	3	0
1	no rank	131567	1	cellular organisms	66932	328837
2	superkingdom	2	131567	Bacteria	17757	112141
3	phylum	1117	2	Cyanobacteria	45	564
4	order	1161	1117	Nostocales	0	94
5	family	1162	1161	Nostocaceae	3	84
6	genus	1163	1162	Anabaena	0	39
7	species	1165	1163	Anabaena cylindrica	0	7
8	no rank	272123	1165	Anabaena cylindrica PCC 7122	0	7
9	no rank	1335021	272123	Anabaena cylindrica CCAP 1403/2B	7	0
7	species	46234	1163	Anabaena sp. 90	32	0
6	genus	1177	1162	Nostoc	0	20
7	species	28072	1177	Nostoc sp. PCC 7524	8	0
7	species	103690	1177	Nostoc sp. PCC 7120	6	0
7	species	272131	1177	Nostoc punctiforme	0	6
8	no rank	63737	272131	Nostoc punctiforme PCC 73102	6	0
6	genus	56106	1162	Cylindrospermum	0	22
7	species	142864	56106	Cylindrospermum stagnale	0	22
8	no rank	56107	142864	Cylindrospermum stagnale PCC 7417	22	0
6	genus	98443	1162	Richelia	0	3
7	species	1164990	98443	Richelia intracellularis	3	0
5	family	1185	1161	Rivulariaceae	0	7
6	genus	1186	1185	Calothrix	0	7
7	species	32054	1186	Calothrix parietina	0	4
8	no rank	1170562	32054	Calothrix sp. PCC 6303	4	0
7	species	99598	1186	Calothrix sp. PCC 7507	3	0
4	order	1189	1117	Stigonematales	0	3
5	genus	1190	1189	Fischerella	0	3
6	species	741277	1190	Fischerella sp. JSC-11	3	0
4	order	52604	1117	Pleurocapsales	0	22
5	genus	44474	52604	Pleurocapsa	0	6
6	species	54308	44474	Pleurocapsa minor	0	6
7	no rank	118163	54308	Pleurocapsa sp. PCC 7327	6	0
5	genus	54298	52604	Chroococcidiopsis	0	16
6	species	54299	54298	Chroococcidiopsis thermalis	0	16
7	no rank	251229	54299	Chroococcidiopsis thermalis PCC 7203	16	0
4	class	307596	1117	Gloeobacteria	0	14
5	order	307595	307596	Gloeobacterales	0	14
6	genus	33071	307595	Gloeobacter	1	13
7	species	33072	33071	Gloeobacter violaceus	0	6
8	no rank	251221	33072	Gloeobacter violaceus PCC 7421	6	0
7	species	1416614	33071	Gloeobacter kilaueensis	0	7
8	no rank	1183438	1416614	Gloeobacter kilaueensis JS1	7	0
4	subclass	1301283	1117	Oscillatoriophycideae	17	414
5	order	1118	1301283	Chroococcales	2	286
6	genus	1125	1118	Microcystis	6	0
6	genus	1129	1118	Synechococcus	0	14
7	species	91464	1129	Synechococcus sp. PCC 7335	4	0
7	species	221359	1129	Synechococcus sp. RS9916	4	0
7	species	1173263	1129	Synechococcus sp. PCC 7502	6	0
6	genus	43988	1118	Cyanothece	8	205
7	species	65393	43988	Cyanothece sp. PCC 7424	4	0
7	species	391612	43988	Cyanothece sp. CCY0110	60	0
7	species	497965	43988	Cyanothece sp. PCC 7822	141	0
6	no rank	92682	1118	Halothece cluster	0	7
7	genus	76023	92682	Halothece	0	7
8	species	65093	76023	Halothece sp. PCC 7418	7	0
6	genus	102231	1118	Gloeocapsa	0	22
7	species	102232	102231	Gloeocapsa sp. PCC 73106	15	0
7	species	1173026	102231	Gloeocapsa sp. PCC 7428	7	0
6	genus	102234	1118	Cyanobacterium	0	3
7	species	379064	102234	Cyanobacterium aponinum	0	3
8	no rank	755178	379064	Cyanobacterium aponinum PCC 10605	3	0
6	genus	155977	1118	Acaryochloris	0	6
7	species	155978	155977	Acaryochloris marina	0	6
8	no rank	329726	155978	Acaryochloris marina MBIC11017	6	0
6	genus	217161	1118	Chamaesiphon	0	3
