GeneSymbol	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
GAS5	5000	198979	321759.44750613364	0.0
RNY1	3485	241185	174642.36002258837	0.0
RNY4	6074	697971	170988.7860528924	0.0
RNY4P10	4487	682019	168328.4751780943	0.0
Y_RNA.320	3556	632368	144430.1953775367	0.0
SNHG1	6638	111812	143279.76904761972	0.0
RNY4P7	2991	609834	137505.5028571477	0.0
MT-RNR2	26832	124897	87231.9877344859	0.0
MT-RNR1	14423	63704	63662.700000000004	0.0
MT-TE	2609	49159	49159.0	0.0
SNORD48	555	49152	46632.5	0.0
SNORD78	1446	45863	45826.5	0.0
MT-TS2	1686	44408	44347.75	0.0
RNY4P20	1658	219754	42346.115927172454	0.0
SNORD104	1199	36450	36449.2	0.0
VTRNA1-2	1752	35804	34648.91666666668	0.0
SNORD63	1513	32445	32445.0	0.0
SNORD101	864	29496	29493.36666666667	0.0
SNHG5	1761	28049	28062.4435897435	0.0
RPL17	2063	21729	27894.309885355266	0.0
SNORD3A	4562	129439	23270.491828358186	0.0
SNORD3C	4254	128663	22805.50293946929	0.0
SNORD12C	867	22008	22006.666666666668	0.0
SNORD3B-2	4104	127021	21879.975161691495	0.0
SNORD3B-1	4041	126918	21851.791828358146	0.0
MT-TH	2101	20583	20582.5	0.0
C17orf76-AS1	1191	20271	20548.65465587038	0.0
SNORD82	1104	19284	19171.815584415584	0.0
SNORD60	1144	19065	19058.227777777778	0.0
RNY5	1560	17120	16789.333333333336	0.0
VTRNA2-1	1594	16525	16523.333333333332	0.0
RNU5B-1	2384	18249	15768.928366078391	0.0
MT-TF	1800	15335	15334.5	0.0
EIF4A2	1889	17848	14276.869742757042	0.0
ERBB2	414	13040	13052.937766808367	0.0
SNORD69	828	13041	13040.5	0.0
RNU5A-1	2029	14918	12242.495032745055	0.0
MT-TP	753	11838	11836.5	0.0
MT-ND4	7013	13902	11783.00833333336	0.0
RPL4	850	10532	11709.906332556362	0.0
MTRNR2L8	7103	40342	11097.127020202086	0.0
SNORD13	565	10789	10486.239285714284	0.0
MT-CO2	5499	13941	10434.958333333336	0.0
SNORD6	879	10439	10427.0	0.0
SNORD119	796	10389	10389.0	0.0
RMRP	1093	10313	10311.4	0.0
TAF1D	1425	15009	10294.822843822849	0.0
SNORD58C	1181	20383	10190.333333333332	0.0
RNU1-27P	4309	78559	9275.000176240235	0.0
RNU1-28P	4309	78559	9275.000176240235	0.0
RNVU1-18	4309	78559	9275.000176240235	0.0
RNU1-2	4309	78559	9275.000176240235	0.0
RNU1-1	4309	78559	9275.000176240235	0.0
RNU1-4	4309	78559	9275.000176240235	0.0
RNU1-3	4309	78559	9275.000176240235	0.0
MTRNR2L12	6961	34411	9200.331782106696	0.0
TMC5	724	9467	9172.507713923515	0.0
U3.26	1335	104326	8799.957626949166	0.0
RNU3P3	1512	105714	8769.52752978525	0.0
U3.48	1405	105314	8734.958894522191	0.0
SNORD38A	658	8745	8733.666666666666	0.0
RNVU1-17	2345	71151	8732.081314738407	0.0
U3.66	1153	102277	8504.209295991264	0.0
MTRNR2L2	5556	31989	8369.506782106633	0.0
MT-ND5	5413	9830	8338.907936507923	0.0
RPL5	599	16436	8300.796610578964	0.0
SNORD21	541	16357	8178.5	0.0
MT-CO1	7105	14454	7900.05357142853	0.0
SNORD43	895	11617	7657.833333333334	0.0
RPL13A	1552	10020	7641.391274270116	0.0
SNORD12B	713	7595	7595.0	0.0
WDR74	3498	20294	7498.97039219324	0.0
SNORD46	1112	13966	7493.0	0.0
RNY4P27	2000	36675	7440.221216531992	0.0
SCARNA9	456	9834	7360.000000000015	0.0
RABGGTB	1139	11005	7330.026948051956	0.0
RPL7A	732	6680	7302.910444431509	0.0
ZMYM2	325	7160	7196.000000000006	0.0
SNORD93	569	7050	7050.0	0.0
EIF4A1	763	10084	6822.883211102677	0.0
RNU5E-1	1315	7237	6709.902175602166	0.0
SNORD46.1	900	12950	6477.0	0.0
SCARNA15	287	6411	6402.750000000001	0.0
MT-TK	1212	6373	6373.0	0.0
C6orf48	516	7319	6347.500000000001	0.0
MT-CYB	3383	6601	6096.310714285712	0.0
SNORD100	729	6063	6062.166666666667	0.0
MT-ATP6	3737	7744	5825.08333333332	0.0
Y_RNA.807	764	59439	5753.790176064505	0.0
TMEM107	1114	8779	5683.349999999995	0.0
MTRNR2L1	3467	19768	5228.466666666616	0.0
GNB2L1	676	4929	5106.850732362322	0.0
SNORD111B	531	5054	5054.0	0.0
SNORD11	319	4928	4928.0	0.0
RPL3	793	8064	4922.941627326921	0.0
MT-ND1	2889	5386	4739.266666666666	0.0
HSPA8	659	5155	4669.803167766162	0.0
MT-TV	748	4665	4665.0	0.0
hsa-mir-6723.1	5020	10571	4664.05357142859	0.0
MT-ND2	3766	7235	4625.159956709957	0.0
SNORD5	865	13311	4433.4242424242475	0.0
RPL21	749	8283	4340.533575922044	0.0
PAQR5	446	55289	4253.502360903749	0.0
SNORD3D	2343	20675	4229.702701780899	0.0
RNY4P17	351	21356	4137.212873931623	0.0
MT-CO3	2743	4875	4102.37777777778	0.0
SNORD102	675	8040	4020.0	0.0
AC023050.1	27	7860	3962.0333333333333	0.0
AC034205.1	31	7828	3930.0333333333333	0.0
RNU5F-1	707	3893	3799.201381951382	0.0
NOP56	380	2472	3744.7000000000003	0.0
RNU2-2P	3444	20221	3708.3675750703014	0.0
SNORD117	482	3572	3570.0	0.0
SNORD10	571	7138	3568.5	0.0
SNORD52	459	7070	3535.0	0.0
SNORD66	475	3499	3492.5	0.0
SNORD18A	753	10277	3425.5833333333485	0.0
AC008738.2	131	3418	3390.5	0.0
SNORD70	332	3382	3340.6666666666674	0.0
SNORD2	1436	16743	3337.2333333332936	0.0
SNORD36B	703	6649	3324.333333333333	0.0
Y_RNA.245	294	9371	3117.3067218921146	0.0
VTRNA1-1	756	4301	3032.750000000001	0.0
MT-TM	707	3444	3014.666666666667	0.0
Y_RNA.31	516	58775	2960.487418155273	0.0
RP5-857K21.7	2688	6334	2845.2333333333468	0.0
RNU12	809	2876	2809.333333333331	0.0
RNY4P5	1659	16836	2783.7430894406684	0.0
RPPH1	487	2701	2695.857142857144	0.0
Y_RNA.311	522	58611	2678.018896351127	0.0
Y_RNA.761	504	58527	2677.260770266686	0.0
Y_RNA.16	528	58561	2677.085119478806	0.0
Y_RNA.359	194	5506	2653.871348745817	0.0
snoU2_19.3	179	7930	2645.0833333333385	0.0
RNU2-59P	1430	6473	2633.283698665451	0.0
RPL23A	565	2065	2630.8232129345183	0.0
SNORD19.1	477	2624	2624.0	0.0
Y_RNA.634	424	57999	2620.7921164256127	0.0
U8.4	313	5256	2614.816666666667	0.0
RNY4P1	1500	15649	2589.9132611583736	0.0
RNU11	636	2572	2571.666666666667	0.0
MTND2P28	2575	5173	2565.659956709959	0.0
SNORD58A	1089	12784	2556.509523809522	0.0
SNORD105	289	2542	2542.0	0.0
SNORD83A	469	2836	2538.0000000000005	0.0
RPL34	199	2395	2488.4968532284706	0.0
SNORD18B	469	4953	2475.809523809524	0.0
SNORD62A	377	4812	2403.666666666667	0.0
SNORD62B	377	4812	2403.666666666667	0.0
RPL13	598	2883	2383.9009462759464	0.0
SNHG16	312	2241	2382.1817727663147	0.0
EIF2AK3	117	2376	2377.0	0.0
SNORD12	357	2340	2340.0	0.0
RNVU1-7	2437	11373	2336.8658522308956	0.0
RNVU1-9	2437	11373	2336.8658522308956	0.0
SNORD53_SNORD92.1	313	2376	2325.0	0.0
RPS8	579	3623	2321.3716089466084	0.0
SNORD37	430	2885	2241.0	0.0
MT-TQ	437	2237	2237.0	0.0
SNHG15	158	3422	2223.333333333335	0.0
Y_RNA.475	309	51995	2214.835264651128	0.0
MT-ND3	1034	2227	2192.5	0.0
RNY4P31	560	4659	2181.885461760459	0.0
PRPF8	96	4098	2154.7482905982915	0.0
RPS3A	451	3128	2118.023096470001	0.0
Y_RNA.619	488	55872	2112.3653316858004	0.0
RP11-217B1.2	130	2105	2105.0	0.0
DDX39B	322	4132	2100.678040586863	0.0
RBMX	499	3145	2089.6709595959596	0.0
