ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa_piR_016658|gb|DQ592931|Homo_sapiens:6:80508363:80508389:Plus	625	24510	16700.0	0.0
hsa_piR_016659|gb|DQ592932|Homo_sapiens:14:22388242:22388267:Plus	449	16287	8477.0	0.0
hsa_piR_008488|gb|DQ581533|Homo_sapiens:12:117916274:117916302:Plus	200	4120	4120.0	0.0
hsa_piR_000805|gb|DQ571003|Homo_sapiens:1:212438966:212438997:Plus	205	1552	1552.0	0.0
hsa_piR_019420|gb|DQ596670|Homo_sapiens:2:101255914:101255940:Minus	84	1121	1121.0	0.0
hsa_piR_017178|gb|DQ593744|Homo_sapiens:18:45271685:45271715:Minus	116	1031	1030.5	0.0
hsa_piR_001042|gb|DQ571335|Homo_sapiens:11:93104320:93104349:Minus	74	700	700.0	0.0
hsa_piR_020365|gb|DQ597975|Homo_sapiens:11:108979133:108979162:Plus	181	696	696.0	0.0
hsa_piR_020619|gb|DQ598378|Homo_sapiens:1:28778863:28778894:Minus	70	536	536.0	0.0
hsa_piR_001205|gb|DQ571589|Homo_sapiens:11:8662350:8662381:Plus	67	517	517.0	0.0
hsa_piR_017791|gb|DQ594556|Homo_sapiens:11:74789084:74789113:Plus	45	477	477.0	0.0
hsa_piR_020814|gb|DQ598650|Homo_sapiens:22:38039828:38039859:Minus	62	463	456.5	0.0
hsa_piR_004153|gb|DQ575660|Homo_sapiens:3:156861576:156861607:Plus	67	358	355.0	0.0
hsa_piR_012753|gb|DQ587269|Homo_sapiens:2:232029453:232029478:Minus	36	333	333.0	0.0
hsa_piR_012681|gb|DQ587153|Homo_sapiens:20:2585585:2585613:Plus	50	236	236.0	0.0
hsa_piR_018292|gb|DQ595186|Homo_sapiens:18:45269646:45269676:Minus	41	155	154.5	0.0
hsa_piR_019354|gb|DQ596587|Homo_sapiens:11:2941674:2941699:Minus	25	146	146.0	0.0
hsa_piR_020450|gb|DQ598104|Homo_sapiens:9:133350930:133350959:Plus	46	122	122.0	0.0
hsa_piR_019825|gb|DQ597218|Homo_sapiens:1:227740227:227740256:Plus	59	116	114.75	0.0
hsa_piR_018165|gb|DQ595023|Homo_sapiens:14:102873935:102873963:Plus	31	93	93.0	0.0
hsa_piR_000552|gb|DQ570687|Homo_sapiens:22:38045003:38045030:Minus	26	67	67.0	0.0
hsa_piR_014620|gb|DQ590013|Homo_sapiens:5:93930930:93930956:Minus	32	60	60.0	0.0
hsa_piR_016735|gb|DQ593039|Homo_sapiens:6:4373286:4373316:Plus	10	56	56.0	0.0
hsa_piR_020439|gb|DQ598084|Homo_sapiens:19:12678303:12678331:Minus	20	51	51.0	0.0
hsa_piR_017184|gb|DQ593752|Homo_sapiens:13:44809717:44809744:Minus	17	49	49.0	0.0
hsa_piR_001101|gb|DQ571419|Homo_sapiens:1:45016687:45016714:Plus	19	49	49.0	0.0
hsa_piR_016975|gb|DQ593415|Homo_sapiens:19:54685976:54686003:Plus	10	48	48.0	0.0
hsa_piR_001159|gb|DQ571511|Homo_sapiens:17:16284116:16284145:Plus	20	35	35.0	0.0
hsa_piR_016677|gb|DQ592953|Homo_sapiens:2:205927199:205927228:Plus	26	38	34.5	0.0
hsa_piR_017033|gb|DQ593538|Homo_sapiens:20:17891355:17891384:Minus	11	31	31.0	0.0
hsa_piR_020009|gb|DQ597484|Homo_sapiens:7:145325417:145325443:Plus	12	30	30.0	0.0
hsa_piR_007635|gb|DQ580405|Homo_sapiens:11:46740597:46740623:Minus	13	28	28.0	0.0
hsa_piR_000560|gb|DQ570698|Homo_sapiens:17:24071728:24071758:Plus	13	25	25.0	0.0
hsa_piR_004309|gb|DQ575884|Homo_sapiens:2:47361402:47361433:Minus	14	25	20.833333333333332	0.0
hsa_piR_020828|gb|DQ598675|Homo_sapiens:2:149355860:149355890:Minus	15	20	20.0	0.0
hsa_piR_005019|gb|DQ576918|Homo_sapiens:2:27127216:27127243:Plus	12	20	20.0	0.0
hsa_piR_001207|gb|DQ571591|Homo_sapiens:16:88155360:88155385:Plus	12	19	19.0	0.0
hsa_piR_019676|gb|DQ596993|Homo_sapiens:20:2582901:2582931:Plus	12	18	18.0	0.0
hsa_piR_011968|gb|DQ586183|Homo_sapiens:5:126543422:126543451:Minus	16	18	18.0	0.0
hsa_piR_007788|gb|DQ580606|Homo_sapiens:16:87823111:87823139:Plus	15	18	18.0	0.0
hsa_piR_012925|gb|DQ587514|Homo_sapiens:1:31181176:31181205:Minus	10	18	18.0	0.0
hsa_piR_001152|gb|DQ571500|Homo_sapiens:2:206734890:206734919:Plus	7	15	15.0	0.0
hsa_piR_004152|gb|DQ575658|Homo_sapiens:5:139120743:139120768:Plus	4	14	13.5	0.0
hsa_piR_005076|gb|DQ577008|Homo_sapiens:3:114834362:114834388:Plus	7	13	13.0	0.0
hsa_piR_004531|gb|DQ576233|Homo_sapiens:6:31698835:31698864:Plus	6	12	12.0	0.0
hsa_piR_020657|gb|DQ598428|Homo_sapiens:17:72068790:72068821:Plus	8	12	12.0	0.0
hsa_piR_018780|gb|DQ595807|Homo_sapiens:17:72068837:72068864:Plus	2	12	12.0	0.0
hsa_piR_017194|gb|DQ593767|Homo_sapiens:18:45272066:45272097:Minus	7	11	11.0	0.0
hsa_piR_011181|gb|DQ585088|Homo_sapiens:4:106625465:106625491:Plus	5	10	10.0	0.0
hsa_piR_021057|gb|DQ598951|Homo_sapiens:9:134884780:134884806:Plus	6	9	9.0	0.0
hsa_piR_021252|gb|DQ599192|Homo_sapiens:7:56089614:56089643:Plus	7	8	8.0	0.0
hsa_piR_019050|gb|DQ596155|Homo_sapiens:15:64582204:64582231:Minus	5	7	7.0	0.0
hsa_piR_006613|gb|DQ579049|Homo_sapiens:9:15517444:15517470:Minus	7	7	7.0	0.0
hsa_piR_002732|gb|DQ573682|Homo_sapiens:22:38039830:38039857:Minus	9	13	6.5	0.0
hsa_piR_019368|gb|DQ596603|Homo_sapiens:1:154156432:154156462:Minus	4	6	6.0	0.0
hsa_piR_020466|gb|DQ598130|Homo_sapiens:3:132680740:132680767:Minus	3	6	6.0	0.0
hsa_piR_009017|gb|DQ582219|Homo_sapiens:3:102778202:102778227:Minus	6	6	6.0	0.0
hsa_piR_020497|gb|DQ598177|Homo_sapiens:6:28939482:28939513:Minus	4	6	6.0	0.0
hsa_piR_020813|gb|DQ598646|Homo_sapiens:1:31213600:31213629:Minus	6	7	5.5	0.0
hsa_piR_000586|gb|DQ570728|Homo_sapiens:5:137924634:137924661:Minus	4	5	5.0	0.0
hsa_piR_013306|gb|DQ588040|Homo_sapiens:8:57148983:57149014:Minus	5	5	5.0	0.0
hsa_piR_009894|gb|DQ583324|Homo_sapiens:19:60589551:60589576:Plus	4	5	5.0	0.0
hsa_piR_010360|gb|DQ583947|Homo_sapiens:10:106474935:106474961:Minus	5	5	5.0	0.0
hsa_piR_020326|gb|DQ597916|Homo_sapiens:3:15524502:15524532:Plus	4	5	4.5	0.0
hsa_piR_001312|gb|DQ571813|Homo_sapiens:2:156965943:156965973:Minus	16	17	4.300000000000001	0.0
hsa_piR_018570|gb|DQ595536|Homo_sapiens:2:156965941:156965972:Minus	16	17	4.300000000000001	0.0
hsa_piR_022131|gb|DQ600310|Homo_sapiens:7:75797178:75797207:Minus	3	4	4.0	0.0
hsa_piR_016945|gb|DQ593356|Homo_sapiens:1:144106919:144106948:Minus	4	4	4.0	0.0
hsa_piR_009903|gb|DQ583334|Homo_sapiens:6:26232436:26232462:Plus	4	4	4.0	0.0
hsa_piR_007336|gb|DQ580006|Homo_sapiens:2:106681212:106681238:Minus	3	4	4.0	0.0
hsa_piR_019521|gb|DQ596805|Homo_sapiens:11:10487516:10487542:Minus	4	4	4.0	0.0
hsa_piR_005336|gb|DQ577346|Homo_sapiens:1:101494551:101494577:Plus	3	4	4.0	0.0
hsa_piR_004987|gb|DQ576872|Homo_sapiens:1:144108281:144108311:Minus	4	4	4.0	0.0
hsa_piR_003709|gb|DQ575036|Homo_sapiens:13:21100723:21100751:Minus	3	4	4.0	0.0
hsa_piR_000925|gb|DQ571174|Homo_sapiens:5:120979901:120979929:Plus	3	4	4.0	0.0
hsa_piR_012241|gb|DQ586547|Homo_sapiens:11:105336708:105336738:Minus	2	4	4.0	0.0
hsa_piR_000441|gb|DQ570540|Homo_sapiens:2:232033329:232033357:Minus	4	4	4.0	0.0
hsa_piR_001652|gb|DQ572240|Homo_sapiens:6:26212308:26212336:Plus	4	4	4.0	0.0
hsa_piR_018569|gb|DQ595533|Homo_sapiens:4:101908752:101908780:Plus	15	16	3.8000000000000003	0.0
hsa_piR_001311|gb|DQ571812|Homo_sapiens:3:15524505:15524533:Plus	14	15	3.5500000000000003	0.0
hsa_piR_008021|gb|DQ580912|Homo_sapiens:6:159108295:159108320:Minus	3	3	3.0	0.0
hsa_piR_011300|gb|DQ585261|Homo_sapiens:3:102778418:102778444:Minus	2	3	3.0	0.0
hsa_piR_022436|gb|DQ600689|Homo_sapiens:6:153645383:153645408:Minus	3	3	3.0	0.0
hsa_piR_006658|gb|DQ579110|Homo_sapiens:6:26393505:26393531:Minus	3	3	3.0	0.0
hsa_piR_001421|gb|DQ571955|Homo_sapiens:17:53437520:53437548:Minus	3	3	3.0	0.0
hsa_piR_016242|gb|DQ592150|Homo_sapiens:1:102024922:102024951:Minus	3	3	3.0	0.0
hsa_piR_019091|gb|DQ596211|Homo_sapiens:14:22840554:22840580:Minus	2	3	3.0	0.0
hsa_piR_000183|gb|DQ570184|Homo_sapiens:22:40362565:40362591:Plus	1	3	3.0	0.0
hsa_piR_020008|gb|DQ597482|Homo_sapiens:11:10487020:10487050:Minus	2	3	3.0	0.0
hsa_piR_000798|gb|DQ570996|Homo_sapiens:10:122104354:122104385:Minus	2	3	3.0	0.0
hsa_piR_003728|gb|DQ575064|Homo_sapiens:14:20935370:20935400:Minus	2	3	3.0	0.0
hsa_piR_010155|gb|DQ583674|Homo_sapiens:7:45110577:45110606:Minus	3	3	3.0	0.0
hsa_piR_015099|gb|DQ590642|Homo_sapiens:19:47056699:47056724:Plus	2	3	3.0	0.0
hsa_piR_019628|gb|DQ596932|Homo_sapiens:17:18097952:18097978:Minus	3	3	3.0	0.0
hsa_piR_001386|gb|DQ571911|Homo_sapiens:13:100019582:100019611:Minus	1	3	3.0	0.0
hsa_piR_011331|gb|DQ585304|Homo_sapiens:1:227634510:227634540:Minus	3	3	3.0	0.0
hsa_piR_007825|gb|DQ580653|Homo_sapiens:14:101619287:101619313:Minus	3	3	3.0	0.0
hsa_piR_001170|gb|DQ571526|Homo_sapiens:11:10488300:10488331:Minus	3	3	2.5	0.0
hsa_piR_017104|gb|DQ593636|Homo_sapiens:6:133179659:133179687:Plus	3	5	2.5	0.0
hsa_piR_005271|gb|DQ577259|Homo_sapiens:6:133179660:133179685:Plus	3	5	2.5	0.0
hsa_piR_015591|gb|DQ591300|Homo_sapiens:22:40553336:40553362:Plus	1	2	2.0	0.0
hsa_piR_022794|gb|DQ601179|Homo_sapiens:14:69305435:69305463:Plus	2	2	2.0	0.0
hsa_piR_016675|gb|DQ592950|Homo_sapiens:2:85402179:85402207:Minus	1	2	2.0	0.0
hsa_piR_002158|gb|DQ572892|Homo_sapiens:16:70349813:70349841:Minus	2	2	2.0	0.0
hsa_piR_019911|gb|DQ597340|Homo_sapiens:14:20930222:20930253:Minus	2	2	2.0	0.0
hsa_piR_000291|gb|DQ570344|Homo_sapiens:1:159760312:159760337:Minus	1	2	2.0	0.0
hsa_piR_000792|gb|DQ570989|Homo_sapiens:12:3448713:3448741:Plus	2	2	2.0	0.0
hsa_piR_005410|gb|DQ577440|Homo_sapiens:16:65210819:65210847:Minus	1	2	2.0	0.0
hsa_piR_007786|gb|DQ580598|Homo_sapiens:19:1221986:1222014:Plus	2	2	2.0	0.0
hsa_piR_022028|gb|DQ600186|Homo_sapiens:6:27968885:27968910:Minus	1	2	2.0	0.0
hsa_piR_001633|gb|DQ572216|Homo_sapiens:6:26264808:26264834:Plus	2	2	2.0	0.0
hsa_piR_018692|gb|DQ595698|Homo_sapiens:8:125091637:125091662:Plus	2	2	2.0	0.0
hsa_piR_000402|gb|DQ570485|Homo_sapiens:3:12856694:12856722:Minus	2	2	2.0	0.0
hsa_piR_020391|gb|DQ598016|Homo_sapiens:8:122897053:122897079:Plus	2	2	2.0	0.0
hsa_piR_005018|gb|DQ576917|Homo_sapiens:6:26685373:26685400:Plus	2	2	2.0	0.0
hsa_piR_011714|gb|DQ585854|Homo_sapiens:7:100634209:100634237:Minus	2	2	2.0	0.0
