GeneSymbol	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
AC010970.2	139	379	372.2	0.0
HIF1AN	13	271	269.5833333333333	0.0
CTD-2328D6.1	90	193	193.0	0.0
RBBP7	18	165	164.5	0.0
LUZP2	5	144	144.0	0.0
ZNF521	8	78	73.0	0.0
KSR2	9	67	68.00000000000001	0.0
RYK	8	51	51.0	0.0
RP11-259O2.3	86	176	50.96626984126986	0.0
TBC1D8B	85	175	50.42579365079368	0.0
TOR3A	10	50	50.333333333333336	0.0
SLC38A6	78	167	47.116269841269876	0.0
HYLS1	11	47	47.0	0.0
RP13-726E6.2	20	42	42.0	0.0
MT-ND5	46	50	40.5	0.0
RP11-346D14.1	63	77	39.8809523809524	0.0
HSPA8P20	17	40	37.0	0.0
SMC1A	12	37	36.66666666666667	0.0
KCNQ1OT1	79	101	33.03769841269839	0.0
PHF14	4	33	33.0	0.0
MT-ND4	33	38	30.999999999999996	0.0
SAFB	10	32	30.600000000000012	0.0
ZFYVE20	5	30	30.0	0.0
ESYT1	9	28	28.0	0.0
LYPD3	5	27	27.0	0.0
MT-CYB	24	27	25.75	0.0
RP4-712E4.1	7	50	25.0	0.0
RP4-712E4.2	7	50	25.0	0.0
GNPDA1	9	25	24.5	0.0
MINK1	7	24	24.0	0.0
KIAA1328	37	49	23.08095238095238	0.0
RP11-284J1.1	6	23	23.0	0.0
LURAP1L	3	22	22.0	0.0
TMEM245	10	27	22.0	0.0
ZNF773	15	19	19.0	0.0
MT-CO2	13	20	18.5	0.0
MT-TS1	10	18	18.0	0.0
IRF9	6	16	17.22222222222222	0.0
MT-TP	13	17	17.0	0.0
CDC37	3	17	17.0	0.0
RPAP2	20	21	16.67222222222222	0.0
PPP2R2A	11	16	16.0	0.0
AC072062.1	16	18	15.666666666666666	0.0
ECD	3	16	15.555555555555555	0.0
RASGRP2	3	16	15.4	0.0
LINC00174	9	15	15.0	0.0
B3GNT2	4	15	15.0	0.0
C1orf51	3	15	15.0	0.0
AC073236.3	11	17	15.0	0.0
RN7SL694P	5	15	15.0	0.0
FCGR2A	9	15	15.0	0.0
