GeneSymbol	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
RNY4	3896	710059	156245.07584748568	0.0
RNY4P10	3162	704397	155382.91846312114	0.0
Y_RNA.320	2927	697958	152304.6791695416	0.0
RNY4P7	2754	694677	151346.61152315326	0.0
RNY1	1864	150588	124179.5641110246	0.0
RNY4P20	1591	314261	58784.121038579964	0.0
RPPH1	2324	39583	39579.166666666664	0.0
RNY5	1787	24381	22849.58333333332	0.0
RMRP	1579	17132	17122.333333333336	0.0
RNY4P17	334	69360	12222.46757540415	0.0
VTRNA1-1	1389	13014	11183.444444444445	0.0
SNHG1	1172	8678	9017.356410256403	0.0
GAS5	347	2828	7212.5595238095275	0.0
RNY4P27	1654	33406	5741.419421734676	0.0
RNU2-61P	970	26338	3823.180040221227	0.0
RNU2-37P	834	26016	3741.225956452698	0.0
RNU2-59P	1079	15060	3581.645853101106	0.0
WDR74	1418	8116	3229.92202876063	0.0
SNORD83A	161	3141	3103.533333333333	0.0
RNU5B-1	912	3749	2890.2185786435793	0.0
RN7SL1	2017	8551	2681.5661609635717	0.0
RNU1-27P	3253	29722	2657.1543079272055	0.0
RNU1-28P	3253	29722	2657.1543079272055	0.0
RNU1-2	3253	29722	2657.1543079272055	0.0
RNU1-1	3253	29722	2657.1543079272055	0.0
RNU1-4	3253	29722	2657.1543079272055	0.0
RNU1-3	3253	29722	2657.1543079272055	0.0
RNVU1-18	3253	29722	2657.1543079272055	0.0
RNU2-26P	647	20579	2655.9345163006947	0.0
RNU2-57P	647	20579	2655.9345163006947	0.0
RNU2-48P	988	21128	2649.7540786128216	0.0
RNU2-33P	570	18764	2465.5320742982485	0.0
RNU2-7P	439	18445	2396.8917451829193	0.0
RNU11	655	2239	2230.8333333333335	0.0
VTRNA1-2	537	3270	2230.499999999999	0.0
Y_RNA.556	149	11040	2146.606874368746	0.0
Y_RNA.40	72	10730	2132.3883593598425	0.0
Y_RNA.488	68	10721	2131.4259937684446	0.0
Y_RNA.196	58	10677	2127.8627178183997	0.0
SNORD20	261	2040	2040.0	0.0
RNY4P2	307	8826	1991.9179318748863	0.0
C1orf213	464	10923	1991.1512844210072	0.0
Y_RNA.272	461	10920	1989.751284421007	0.0
RNVU1-17	1235	19488	1948.3454041292239	0.0
LINC00338	172	1891	1880.3000000000002	0.0
RNU5A-1	756	2726	1823.9352453102433	0.0
GNB2L1	345	2060	1821.8463046757136	0.0
SNORD3A	1268	11226	1816.5037237675936	0.0
Y_RNA.318	53	3691	1790.1258378254788	0.0
C12orf57	176	5753	1780.4924242424263	0.0
SNORD3C	1186	11075	1769.7537237675942	0.0
SNORD3B-1	1183	11085	1739.6703904342617	0.0
SNORD3B-2	1182	11084	1739.1703904342617	0.0
RPL13A	406	2521	1707.9673014077432	0.0
RNU2-2P	1413	8111	1612.461014380315	0.0
Y_RNA.383	207	3892	1599.9619047619044	0.0
RNY4P14	110	10854	1582.895109933925	0.0
Y_RNA.79	103	10846	1577.4809685197836	0.0
RNU12	408	1585	1573.666666666667	0.0
RNVU1-7	2507	18034	1568.413881686805	0.0
RNVU1-9	2507	18034	1568.413881686805	0.0
RPL23	293	2062	1533.5315934961125	0.0
Y_RNA.44	335	11087	1465.9661310911295	0.0
MT-RNR2	1297	2230	1434.445238095239	0.0
TAF1D	421	1939	1394.902136752137	0.0
RNU2-68P	415	11392	1347.8750266675181	0.0
LINC00910	704	7896	1347.334419190972	0.0
SNHG12	331	1116	1307.2833333333313	0.0
SNORD67	163	1287	1287.0	0.0
VTRNA2-1	335	1260	1259.0	0.0
HSPA8	222	1283	1241.452751685019	0.0
SNORD3D	794	5954	1200.8015232478156	0.0
SNHG5	262	1191	1198.3999999999994	0.0
RNY4P5	819	7713	1149.9279263815372	0.0
RNU2-29P	324	10536	1129.3906528607656	0.0
RNU5E-1	423	1286	1116.5241341991348	0.0
Y_RNA.3	343	7885	1056.675314018931	0.0
SNORD15B	136	1061	1055.666666666667	0.0
RN7SL2	1588	6547	992.4921896690153	0.0
RPL27A	248	1426	969.8989898989876	0.0
RNVU1-1	1499	14080	955.2185094771386	0.0
RNVU1-10	1499	14080	955.2185094771386	0.0
RNU2-6P	705	7100	930.2445794263775	0.0
RNVU1-19	1205	13282	915.7120596957376	0.0
Y_RNA.790	183	5828	912.019548707812	0.0
RNU7-1	170	5745	892.4545454545464	0.0
Y_RNA.122	175	5115	891.9441740870344	0.0
RNU7-19P	145	5704	880.7045454545458	0.0
VTRNA3-1P	278	2406	865.5000000000001	0.0
RNY4P1	692	5566	853.6064789409971	0.0
C17orf76-AS1	144	772	793.5789473684212	0.0
SNORD48	105	979	776.8333333333334	0.0
FAT1	656	747	768.5000000000001	0.0
RNU7-3P	60	5195	766.1545454545455	0.0
RPL13	188	790	760.0833725098438	0.0
Y_RNA.807	283	10428	748.2435409300363	0.0
ATP5G3	268	9266	746.1620425345076	0.0
SNORD33	206	2242	745.6944444444443	0.0
Y_RNA.31	234	10993	725.9058375615853	0.0
Y_RNA.121	249	9245	725.3620425345075	0.0
RNU2-64P	300	5788	722.120347136524	0.0
SCARNA15	84	718	716.2666666666667	0.0
TMC5	160	740	701.8388246256669	0.0
RNY5P5	98	1857	680.4166666666667	0.0
EIF4A2	330	837	678.1832667332667	0.0
RNVU1-13	693	10117	678.0811852326356	0.0
RNU7-4P	54	4527	674.2783549783547	0.0
SNHG3	177	706	672.0535714285714	0.0
Y_RNA.13	350	1845	668.9559715909228	0.0
RNY4P8	370	5220	666.7042719692256	0.0
RN7SL5P	1356	5973	647.1436012940366	0.0
Y_RNA.340	123	1615	636.0249625984397	0.0
RP11-696N14.1	21	636	636.0	0.0
VTRNA1-3	289	1859	627.0	0.0
PAQR5	176	10018	626.6371330536105	0.0
KIF5B	523	627	626.5	0.0
SNORA21	159	1863	621.0000000000006	0.0
RABGGTB	210	935	615.133455433455	0.0
EIF3A	505	613	611.2307692307695	0.0
RNU2-3P	288	2493	608.6957660315783	0.0
RNY4P31	245	1454	603.2141053391048	0.0
NOP56	165	749	590.666666666667	0.0
RNU2-36P	400	3255	585.8749787493207	0.0
RNU2-5P	327	4234	570.4102848764632	0.0
SNORD38A	107	566	566.0	0.0
SNORA73B	168	588	565.7499999999999	0.0
RNU1-11P	1304	8610	560.7049245470478	0.0
Y_RNA.125	462	2749	557.7145937395937	0.0
SNORD6	130	558	556.0	0.0
EEF1A1	997	1241	553.6136537323273	0.0
Y_RNA.130	183	6748	530.5211386435227	0.0
SNORD94	79	526	526.0	0.0
SNORA54	81	522	520.1666666666666	0.0
Y_RNA.491	59	1341	516.2	0.0
SNORA45	73	513	505.5833333333333	0.0
SNORD104	119	501	501.0	0.0
RNY4P11	383	7930	497.16720593862624	0.0
SNORA71B	111	553	490.33333333333326	0.0
RNY5P8	123	1590	477.41666666666663	0.0
RNY5P1	148	1578	473.4166666666666	0.0
SNORA3	183	1359	447.2499999999988	0.0
RPL21	172	849	445.5892142468106	0.0
SNORD93	76	444	444.0	0.0
Y_RNA.420	66	814	428.0249999999999	0.0
RNY4P4	268	6952	427.15327630074165	0.0
RNY4P22	234	6898	424.2704078140253	0.0
HECTD1	333	414	423.6666666666665	0.0
MALAT1	365	421	421.0	0.0
RNU2-17P	120	1946	415.25982764023564	0.0
SNORD102	155	829	414.3333333333333	0.0
RN7SL3	1050	4442	410.2402023996492	0.0
NET1	335	396	402.1666666666665	0.0
SNORD95	272	1987	399.19999999999914	0.0
Y_RNA.133	91	528	398.6260953288026	0.0
RNY4P3	89	2037	390.71212121212136	0.0
RPL4	204	247	389.92557165057184	0.0
Y_RNA.7	205	6197	386.98083130612287	0.0
Y_RNA.546	81	2930	386.8071562686456	0.0
RNY4P6	211	6138	382.11960086743653	0.0
SNORA18	180	1275	373.38333333333304	0.0
CLTC	300	366	365.28571428571416	0.0
