ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-let-7b:MI0000063:Homo:sapiens:let-7b:stem-loop	14	155	152.0	0.0
hsa-let-7a-1:MI0000060:Homo:sapiens:let-7a-1:stem-loop	3	51	25.333333333333332	0.0
hsa-let-7a-3:MI0000062:Homo:sapiens:let-7a-3:stem-loop	3	51	25.333333333333332	0.0
hsa-mir-549a:MI0003679:Homo:sapiens:miR-549:stem-loop	11	19	19.0	0.0
hsa-mir-629:MI0003643:Homo:sapiens:miR-629:stem-loop	6	11	11.0	0.0
hsa-let-7f-1:MI0000067:Homo:sapiens:let-7f-1:stem-loop	4	7	6.333333333333333	0.0
hsa-mir-98:MI0000100:Homo:sapiens:miR-98:stem-loop	3	7	4.0	0.0
hsa-mir-324:MI0000813:Homo:sapiens:miR-324:stem-loop	1	3	3.0	0.0
hsa-mir-4708:MI0017341:Homo:sapiens:miR-4708:stem-loop	3	3	3.0	0.0
hsa-mir-181a-2:MI0000269:Homo:sapiens:miR-181a-2:stem-loop	2	3	3.0	0.0
hsa-mir-152:MI0000462:Homo:sapiens:miR-152:stem-loop	1	1	1.0	0.0
hsa-mir-3134:MI0014155:Homo:sapiens:miR-3134:stem-loop	1	1	1.0	0.0
hsa-mir-5698:MI0019305:Homo:sapiens:miR-5698:stem-loop	1	1	1.0	0.0
hsa-mir-548ax:MI0019286:Homo:sapiens:miR-548ax:stem-loop	1	1	1.0	0.0
hsa-mir-199a-1:MI0000242:Homo:sapiens:miR-199a-1:stem-loop	1	1	1.0	0.0
hsa-mir-7976:MI0025752:Homo:sapiens:miR-7976:stem-loop	1	1	1.0	0.0
hsa-mir-5684:MI0019285:Homo:sapiens:miR-5684:stem-loop	1	1	1.0	0.0
hsa-mir-4485:MI0016846:Homo:sapiens:miR-4485:stem-loop	1	1	1.0	0.0
hsa-mir-219a-1:MI0000296:Homo:sapiens:miR-219a-1:stem-loop	1	1	1.0	0.0
hsa-mir-200a:MI0000737:Homo:sapiens:miR-200a:stem-loop	1	1	1.0	0.0
hsa-let-7f-2:MI0000068:Homo:sapiens:let-7f-2:stem-loop	1	1	1.0	0.0
hsa-mir-3186:MI0014229:Homo:sapiens:miR-3186:stem-loop	1	1	1.0	0.0
hsa-mir-2116:MI0010635:Homo:sapiens:miR-2116:stem-loop	1	1	1.0	0.0
hsa-mir-675:MI0005416:Homo:sapiens:miR-675:stem-loop	1	1	1.0	0.0
hsa-mir-138-1:MI0000476:Homo:sapiens:miR-138-1:stem-loop	1	1	1.0	0.0
hsa-mir-5584:MI0019141:Homo:sapiens:miR-5584:stem-loop	1	1	1.0	0.0
hsa-mir-1972-2:MI0015977:Homo:sapiens:miR-1972-2:stem-loop	1	1	0.5	0.0
hsa-mir-1972-1:MI0009982:Homo:sapiens:miR-1972-1:stem-loop	1	1	0.5	0.0
hsa-mir-3179-2:MI0014216:Homo:sapiens:miR-3179-2:stem-loop	1	1	0.25	0.0
hsa-mir-3179-4:MI0031510:Homo:sapiens:miR-3179-4:stem-loop	1	1	0.25	0.0
hsa-mir-3179-3:MI0014221:Homo:sapiens:miR-3179-3:stem-loop	1	1	0.25	0.0
hsa-mir-3179-1:MI0014213:Homo:sapiens:miR-3179-1:stem-loop	1	1	0.25	0.0
