depth	level	ID	parentID	name	readCount_direct	readCount_inherited
0	no rank	1	-1	root	0	295932
1	superkingdom	10239	1	Viruses	2	90
2	no rank	35237	10239	dsDNA viruses, no RNA stage	0	84
3	family	10501	35237	Phycodnaviridae	0	19
4	genus	181085	10501	Phaeovirus	0	19
5	species	37665	181085	Ectocarpus siliculosus virus 1	19	0
3	order	28883	35237	Caudovirales	0	49
4	family	10662	28883	Myoviridae	0	24
5	no rank	196896	10662	unclassified Myoviridae	2	9
6	species	1229753	196896	Escherichia phage phAPEC8	3	0
5	subfamily	1198136	10662	Tevenvirinae	0	13
6	genus	10663	1198136	T4likevirus	5	8
7	no rank	329380	10663	unclassified T4-like viruses	0	8
8	species	1340810	329380	Synechococcus phage ACG-2014h	6	0
4	family	10699	28883	Siphoviridae	11	6
5	genus	186764	10699	L5likevirus	3	0
4	family	10744	28883	Podoviridae	0	8
5	no rank	196895	10744	unclassified Podoviridae	0	3
6	species	1414738	196895	Shigella phage pSb-1	3	0
5	subfamily	542835	10744	Autographivirinae	0	5
6	genus	542837	542835	Sp6likevirus	0	5
7	species	194966	542837	Enterobacteria phage SP6	5	0
3	no rank	51368	35237	unclassified dsDNA viruses	0	12
4	no rank	717048	51368	unclassified archaeal dsDNA viruses	0	12
5	no rank	128706	717048	Haloviruses	0	12
6	species	1273755	128706	Halovirus HRTV-8	12	0
1	no rank	131567	1	cellular organisms	43826	252014
2	superkingdom	2	131567	Bacteria	14653	83514
3	phylum	1117	2	Cyanobacteria	129	452
4	order	1161	1117	Nostocales	3	70
5	family	1162	1161	Nostocaceae	5	65
6	genus	1163	1162	Anabaena	0	40
7	species	1165	1163	Anabaena cylindrica	0	7
8	no rank	272123	1165	Anabaena cylindrica PCC 7122	0	7
9	no rank	1335021	272123	Anabaena cylindrica CCAP 1403/2B	7	0
7	species	46234	1163	Anabaena sp. 90	33	0
6	genus	1177	1162	Nostoc	0	8
7	species	28072	1177	Nostoc sp. PCC 7524	3	0
