ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-let-7a-5p:MIMAT0000062:Homo:sapiens:let-7a-5p	256	49025	48209.16666666667	0.0
hsa-miR-21-5p:MIMAT0000076:Homo:sapiens:miR-21-5p	295	36554	36554.0	0.0
hsa-let-7b-5p:MIMAT0000063:Homo:sapiens:let-7b-5p	345	33488	33474.333333333336	0.0
hsa-miR-148a-3p:MIMAT0000243:Homo:sapiens:miR-148a-3p	151	31671	31671.0	0.0
hsa-let-7f-5p:MIMAT0000067:Homo:sapiens:let-7f-5p	197	19891	19891.0	0.0
hsa-miR-200b-3p:MIMAT0000318:Homo:sapiens:miR-200b-3p	274	16564	16564.0	0.0
hsa-miR-182-5p:MIMAT0000259:Homo:sapiens:miR-182-5p	212	8680	8680.0	0.0
hsa-miR-320a:MIMAT0000510:Homo:sapiens:miR-320a	262	11006	8447.583333333336	0.0
hsa-miR-151a-3p:MIMAT0000757:Homo:sapiens:miR-151a-3p	229	8325	8325.0	0.0
hsa-let-7i-5p:MIMAT0000415:Homo:sapiens:let-7i-5p	107	7495	7494.5	0.0
hsa-miR-200c-3p:MIMAT0000617:Homo:sapiens:miR-200c-3p	150	7477	7477.0	0.0
hsa-miR-183-5p:MIMAT0000261:Homo:sapiens:miR-183-5p	155	6291	6291.0	0.0
hsa-miR-26a-5p:MIMAT0000082:Homo:sapiens:miR-26a-5p	96	5975	5974.5	0.0
hsa-miR-1246:MIMAT0005898:Homo:sapiens:miR-1246	70	4748	4746.0	0.0
hsa-miR-92a-3p:MIMAT0000092:Homo:sapiens:miR-92a-3p	109	4641	4641.0	0.0
hsa-miR-423-5p:MIMAT0004748:Homo:sapiens:miR-423-5p	100	4286	4286.0	0.0
hsa-miR-378a-3p:MIMAT0000732:Homo:sapiens:miR-378a-3p	110	4143	4076.166666666667	0.0
hsa-miR-191-5p:MIMAT0000440:Homo:sapiens:miR-191-5p	137	4058	4058.0	0.0
hsa-miR-30d-5p:MIMAT0000245:Homo:sapiens:miR-30d-5p	117	4042	4039.5	0.0
hsa-miR-27b-3p:MIMAT0000419:Homo:sapiens:miR-27b-3p	111	3879	3830.0	0.0
hsa-let-7g-5p:MIMAT0000414:Homo:sapiens:let-7g-5p	104	3451	3450.5	0.0
hsa-miR-24-3p:MIMAT0000080:Homo:sapiens:miR-24-3p	95	3044	3044.0	0.0
hsa-miR-192-5p:MIMAT0000222:Homo:sapiens:miR-192-5p	113	2503	2497.5	0.0
hsa-miR-25-3p:MIMAT0000081:Homo:sapiens:miR-25-3p	79	2058	2058.0	0.0
hsa-miR-7-5p:MIMAT0000252:Homo:sapiens:miR-7-5p	74	1907	1907.0	0.0
hsa-miR-320b:MIMAT0005792:Homo:sapiens:miR-320b	99	4417	1858.583333333333	0.0
hsa-miR-140-3p:MIMAT0004597:Homo:sapiens:miR-140-3p	124	1810	1810.0	0.0
hsa-miR-128-3p:MIMAT0000424:Homo:sapiens:miR-128-3p	82	1673	1673.0	0.0
hsa-let-7d-5p:MIMAT0000065:Homo:sapiens:let-7d-5p	67	1695	1630.5	0.0
