ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-let-7a-3:MI0000062:Homo:sapiens:let-7a-3:stem-loop	63	313	309.3333333333333	0.0
hsa-mir-21:MI0000077:Homo:sapiens:miR-21:stem-loop	56	208	208.0	0.0
hsa-mir-151a:MI0000809:Homo:sapiens:miR-151a:stem-loop	20	103	103.0	0.0
hsa-let-7b:MI0000063:Homo:sapiens:let-7b:stem-loop	33	97	97.0	0.0
hsa-let-7f-1:MI0000067:Homo:sapiens:let-7f-1:stem-loop	38	97	97.0	0.0
hsa-mir-182:MI0000272:Homo:sapiens:miR-182:stem-loop	25	93	93.0	0.0
hsa-mir-1291:MI0006353:Homo:sapiens:miR-1291:stem-loop	18	78	78.0	0.0
hsa-mir-222:MI0000299:Homo:sapiens:miR-222:stem-loop	34	52	52.0	0.0
hsa-mir-4449:MI0016792:Homo:sapiens:miR-4449:stem-loop	12	51	51.0	0.0
hsa-mir-10a:MI0000266:Homo:sapiens:miR-10a:stem-loop	16	41	41.0	0.0
hsa-mir-141:MI0000457:Homo:sapiens:miR-141:stem-loop	6	38	38.0	0.0
hsa-mir-200b:MI0000342:Homo:sapiens:miR-200b:stem-loop	11	36	36.0	0.0
hsa-mir-221:MI0000298:Homo:sapiens:miR-221:stem-loop	16	33	33.0	0.0
hsa-mir-1248:MI0006383:Homo:sapiens:miR-1248:stem-loop	12	32	32.0	0.0
hsa-mir-191:MI0000465:Homo:sapiens:miR-191:stem-loop	4	29	29.0	0.0
hsa-mir-181b-1:MI0000270:Homo:sapiens:miR-181b-1:stem-loop	17	37	28.0	0.0
hsa-mir-423:MI0001445:Homo:sapiens:miR-423:stem-loop	11	27	27.0	0.0
hsa-mir-183:MI0000273:Homo:sapiens:miR-183:stem-loop	10	24	24.0	0.0
hsa-mir-106b:MI0000734:Homo:sapiens:miR-106b:stem-loop	6	20	20.0	0.0
hsa-mir-140:MI0000456:Homo:sapiens:miR-140:stem-loop	10	19	19.0	0.0
hsa-mir-3653:MI0016053:Homo:sapiens:miR-3653:stem-loop	8	19	19.0	0.0
hsa-mir-7-1:MI0000263:Homo:sapiens:miR-7-1:stem-loop	10	18	15.333333333333332	0.0
hsa-mir-29a:MI0000087:Homo:sapiens:miR-29a:stem-loop	4	15	15.0	0.0
hsa-mir-7641-1:MI0024975:Homo:sapiens:miR-7641-1:stem-loop	4	14	14.0	0.0
hsa-mir-200a:MI0000737:Homo:sapiens:miR-200a:stem-loop	8	12	12.0	0.0
hsa-mir-760:MI0005567:Homo:sapiens:miR-760:stem-loop	2	12	12.0	0.0
hsa-mir-200c:MI0000650:Homo:sapiens:miR-200c:stem-loop	5	12	12.0	0.0
hsa-mir-142:MI0000458:Homo:sapiens:miR-142:stem-loop	4	11	11.0	0.0
hsa-mir-549a:MI0003679:Homo:sapiens:miR-549:stem-loop	9	10	10.0	0.0
hsa-mir-1246:MI0006381:Homo:sapiens:miR-1246:stem-loop	3	10	10.0	0.0
hsa-mir-181a-1:MI0000289:Homo:sapiens:miR-181a-1:stem-loop	7	20	10.0	0.0
hsa-mir-181a-2:MI0000269:Homo:sapiens:miR-181a-2:stem-loop	7	20	10.0	0.0
hsa-mir-3651:MI0016051:Homo:sapiens:miR-3651:stem-loop	2	10	10.0	0.0
hsa-mir-6516:MI0025513:Homo:sapiens:miR-6516:stem-loop	5	10	10.0	0.0
hsa-mir-4461:MI0016807:Homo:sapiens:miR-4461:stem-loop	7	9	9.0	0.0
hsa-mir-3138:MI0014161:Homo:sapiens:miR-3138:stem-loop	5	9	9.0	0.0
hsa-mir-181b-2:MI0000683:Homo:sapiens:miR-181b-2:stem-loop	6	18	9.0	0.0
hsa-mir-192:MI0000234:Homo:sapiens:miR-192:stem-loop	4	8	8.0	0.0
hsa-mir-1273c:MI0014171:Homo:sapiens:miR-1273c:stem-loop	5	7	7.0	0.0
hsa-mir-1247:MI0006382:Homo:sapiens:miR-1247:stem-loop	3	7	7.0	0.0
hsa-mir-877:MI0005561:Homo:sapiens:miR-877:stem-loop	4	7	7.0	0.0
hsa-let-7g:MI0000433:Homo:sapiens:let-7g:stem-loop	2	7	7.0	0.0
hsa-mir-6723:MI0022558:Homo:sapiens:miR-6723:stem-loop	7	7	7.0	0.0
hsa-let-7f-2:MI0000068:Homo:sapiens:let-7f-2:stem-loop	4	6	6.0	0.0
hsa-mir-103a-2:MI0000108:Homo:sapiens:miR-103a-2:stem-loop	5	16	6.0	0.0
hsa-mir-320a:MI0000542:Homo:sapiens:miR-320a:stem-loop	4	6	6.0	0.0
hsa-mir-1304:MI0006371:Homo:sapiens:miR-1304:stem-loop	3	6	6.0	0.0
hsa-mir-1306:MI0006443:Homo:sapiens:miR-1306:stem-loop	4	6	6.0	0.0
hsa-mir-103a-1:MI0000109:Homo:sapiens:miR-103a-1:stem-loop	5	16	6.0	0.0
hsa-let-7a-1:MI0000060:Homo:sapiens:let-7a-1:stem-loop	5	9	5.333333333333333	0.0
hsa-mir-1229:MI0006319:Homo:sapiens:miR-1229:stem-loop	3	5	5.0	0.0
hsa-mir-7706:MI0025242:Homo:sapiens:miR-7706:stem-loop	4	5	5.0	0.0
hsa-mir-425:MI0001448:Homo:sapiens:miR-425:stem-loop	2	5	5.0	0.0
hsa-mir-27b:MI0000440:Homo:sapiens:miR-27b:stem-loop	3	5	5.0	0.0
hsa-mir-1244-3:MI0015975:Homo:sapiens:miR-1244-3:stem-loop	15	18	4.5	0.0
hsa-mir-1244-4:MI0031511:Homo:sapiens:miR-1244-4:stem-loop	15	18	4.5	0.0
hsa-mir-1244-2:MI0015974:Homo:sapiens:miR-1244-2:stem-loop	15	18	4.5	0.0
hsa-mir-1244-1:MI0006379:Homo:sapiens:miR-1244-1:stem-loop	15	18	4.5	0.0
hsa-mir-629:MI0003643:Homo:sapiens:miR-629:stem-loop	2	4	4.0	0.0
hsa-mir-7641-2:MI0024976:Homo:sapiens:miR-7641-2:stem-loop	4	4	4.0	0.0
hsa-mir-24-2:MI0000081:Homo:sapiens:miR-24-2:stem-loop	2	4	4.0	0.0
hsa-mir-107:MI0000114:Homo:sapiens:miR-107:stem-loop	4	12	4.0	0.0
hsa-mir-15a:MI0000069:Homo:sapiens:miR-15a:stem-loop	2	4	4.0	0.0
hsa-mir-2110:MI0010629:Homo:sapiens:miR-2110:stem-loop	2	4	4.0	0.0
hsa-mir-559:MI0003565:Homo:sapiens:miR-559:stem-loop	2	4	4.0	0.0
hsa-mir-30d:MI0000255:Homo:sapiens:miR-30d:stem-loop	2	3	3.0	0.0
hsa-mir-664a:MI0006442:Homo:sapiens:miR-664:stem-loop	3	3	3.0	0.0
hsa-mir-3922:MI0016429:Homo:sapiens:miR-3922:stem-loop	1	3	3.0	0.0
hsa-mir-339:MI0000815:Homo:sapiens:miR-339:stem-loop	2	3	3.0	0.0
hsa-mir-6816:MI0022661:Homo:sapiens:miR-6816:stem-loop	2	3	3.0	0.0
hsa-mir-203a:MI0000283:Homo:sapiens:miR-203a:stem-loop	3	3	3.0	0.0
hsa-mir-1225:MI0006311:Homo:sapiens:miR-1225:stem-loop	1	3	3.0	0.0
hsa-mir-26a-2:MI0000750:Homo:sapiens:miR-26a-2:stem-loop	2	3	3.0	0.0
hsa-mir-5699:MI0019306:Homo:sapiens:miR-5699:stem-loop	1	3	3.0	0.0
hsa-mir-361:MI0000760:Homo:sapiens:miR-361:stem-loop	2	3	3.0	0.0
hsa-mir-30e:MI0000749:Homo:sapiens:miR-30e:stem-loop	2	3	3.0	0.0
hsa-mir-219a-1:MI0000296:Homo:sapiens:miR-219a-1:stem-loop	2	3	3.0	0.0
hsa-mir-4741:MI0017379:Homo:sapiens:miR-4741:stem-loop	1	3	3.0	0.0
hsa-mir-4763:MI0017404:Homo:sapiens:miR-4763:stem-loop	3	3	3.0	0.0
hsa-mir-3607:MI0015997:Homo:sapiens:miR-3607:stem-loop	2	3	3.0	0.0
hsa-mir-1262:MI0006397:Homo:sapiens:miR-1262:stem-loop	2	3	3.0	0.0
hsa-mir-1307:MI0006444:Homo:sapiens:miR-1307:stem-loop	1	3	3.0	0.0
hsa-mir-574:MI0003581:Homo:sapiens:miR-574:stem-loop	2	3	3.0	0.0
hsa-mir-639:MI0003654:Homo:sapiens:miR-639:stem-loop	1	2	2.0	0.0
hsa-mir-6761:MI0022606:Homo:sapiens:miR-6761:stem-loop	1	2	2.0	0.0
hsa-mir-1293:MI0006355:Homo:sapiens:miR-1293:stem-loop	1	2	2.0	0.0
hsa-mir-330:MI0000803:Homo:sapiens:miR-330:stem-loop	2	2	2.0	0.0
hsa-mir-641:MI0003656:Homo:sapiens:miR-641:stem-loop	1	2	2.0	0.0
hsa-mir-5689:MI0019294:Homo:sapiens:miR-5689:stem-loop	1	2	2.0	0.0
hsa-mir-152:MI0000462:Homo:sapiens:miR-152:stem-loop	2	2	2.0	0.0
hsa-mir-96:MI0000098:Homo:sapiens:miR-96:stem-loop	1	2	2.0	0.0
hsa-mir-711:MI0012488:Homo:sapiens:miR-711:stem-loop	1	2	2.0	0.0
hsa-mir-4687:MI0017319:Homo:sapiens:miR-4687:stem-loop	2	2	2.0	0.0
hsa-mir-4504:MI0016867:Homo:sapiens:miR-4504:stem-loop	1	2	2.0	0.0
hsa-mir-6743:MI0022588:Homo:sapiens:miR-6743:stem-loop	1	2	2.0	0.0
hsa-mir-3615:MI0016005:Homo:sapiens:miR-3615:stem-loop	2	2	2.0	0.0
hsa-mir-452:MI0001733:Homo:sapiens:miR-452:stem-loop	2	2	2.0	0.0
hsa-mir-224:MI0000301:Homo:sapiens:miR-224:stem-loop	2	2	2.0	0.0
hsa-mir-4473:MI0016825:Homo:sapiens:miR-4473:stem-loop	1	2	2.0	0.0
hsa-mir-4709:MI0017342:Homo:sapiens:miR-4709:stem-loop	2	2	2.0	0.0
hsa-mir-1273e:MI0016059:Homo:sapiens:miR-1273e:stem-loop	1	2	2.0	0.0
hsa-mir-146b:MI0003129:Homo:sapiens:miR-146b:stem-loop	2	2	2.0	0.0
hsa-mir-203b:MI0017343:Homo:sapiens:miR-203b:stem-loop	1	2	2.0	0.0
hsa-mir-5001:MI0017867:Homo:sapiens:miR-5001:stem-loop	1	2	2.0	0.0
hsa-mir-7-2:MI0000264:Homo:sapiens:miR-7-2:stem-loop	1	4	1.3333333333333333	0.0
hsa-let-7a-2:MI0000061:Homo:sapiens:let-7a-2:stem-loop	1	4	1.3333333333333333	0.0
hsa-mir-7-3:MI0000265:Homo:sapiens:miR-7-3:stem-loop	1	4	1.3333333333333333	0.0
hsa-mir-1276:MI0006416:Homo:sapiens:miR-1276:stem-loop	1	1	1.0	0.0
hsa-mir-16-2:MI0000115:Homo:sapiens:miR-16-2:stem-loop	1	1	1.0	0.0
hsa-mir-5696:MI0019303:Homo:sapiens:miR-5696:stem-loop	1	1	1.0	0.0
hsa-mir-505:MI0003190:Homo:sapiens:miR-505:stem-loop	1	1	1.0	0.0
hsa-mir-4305:MI0015835:Homo:sapiens:miR-4305:stem-loop	1	1	1.0	0.0
hsa-mir-4797:MI0017444:Homo:sapiens:miR-4797:stem-loop	1	1	1.0	0.0
hsa-mir-148a:MI0000253:Homo:sapiens:miR-148a:stem-loop	1	1	1.0	0.0
hsa-mir-4647:MI0017274:Homo:sapiens:miR-4647:stem-loop	1	1	1.0	0.0
hsa-mir-3679:MI0016080:Homo:sapiens:miR-3679:stem-loop	1	1	1.0	0.0
hsa-mir-1254-1:MI0006388:Homo:sapiens:miR-1254-1:stem-loop	2	2	1.0	0.0
hsa-mir-429:MI0001641:Homo:sapiens:miR-429:stem-loop	1	1	1.0	0.0
hsa-mir-600:MI0003613:Homo:sapiens:miR-600:stem-loop	1	1	1.0	0.0
hsa-mir-3609:MI0015999:Homo:sapiens:miR-3609:stem-loop	1	1	1.0	0.0
hsa-mir-139:MI0000261:Homo:sapiens:miR-139:stem-loop	1	1	1.0	0.0
hsa-mir-584:MI0003591:Homo:sapiens:miR-584:stem-loop	1	1	1.0	0.0
hsa-mir-331:MI0000812:Homo:sapiens:miR-331:stem-loop	1	1	1.0	0.0
hsa-mir-6821:MI0022666:Homo:sapiens:miR-6821:stem-loop	1	1	1.0	0.0
hsa-mir-378c:MI0015825:Homo:sapiens:miR-378c:stem-loop	1	1	1.0	0.0
hsa-mir-29c:MI0000735:Homo:sapiens:miR-29c:stem-loop	1	1	1.0	0.0
hsa-mir-6792:MI0022637:Homo:sapiens:miR-6792:stem-loop	1	1	1.0	0.0
hsa-mir-6858:MI0022704:Homo:sapiens:miR-6858:stem-loop	1	1	1.0	0.0
hsa-mir-17:MI0000071:Homo:sapiens:miR-17:stem-loop	1	1	1.0	0.0
hsa-mir-1301:MI0003815:Homo:sapiens:miR-1301:stem-loop	1	1	1.0	0.0
hsa-mir-1914:MI0008335:Homo:sapiens:miR-1914:stem-loop	1	1	1.0	0.0
hsa-mir-26b:MI0000084:Homo:sapiens:miR-26b:stem-loop	1	1	1.0	0.0
