depth	level	ID	parentID	name	readCount_direct	readCount_inherited
0	no rank	1	-1	root	1	326239
1	superkingdom	10239	1	Viruses	0	36
2	no rank	35237	10239	dsDNA viruses, no RNA stage	0	36
3	family	10501	35237	Phycodnaviridae	0	7
4	genus	181083	10501	Chlorovirus	0	7
5	species	381899	181083	Paramecium bursaria Chlorella virus A1	0	7
6	no rank	399781	381899	Paramecium bursaria Chlorella virus FR483	7	0
3	order	28883	35237	Caudovirales	3	7
4	family	10662	28883	Myoviridae	0	4
5	no rank	196896	10662	unclassified Myoviridae	0	4
6	species	546805	196896	Mycobacterium phage Myrna	4	0
4	family	10699	28883	Siphoviridae	0	3
5	no rank	196894	10699	unclassified Siphoviridae	0	3
6	species	1211640	196894	Caulobacter phage CcrColossus	3	0
3	family	423358	35237	Bicaudaviridae	0	17
4	no rank	1123963	423358	unclassified Bicaudaviridae	0	17
5	species	285013	1123963	Sulfolobus virus STSV1	17	0
1	no rank	131567	1	cellular organisms	63896	262307
2	superkingdom	2	131567	Bacteria	3526	15104
3	phylum	1117	2	Cyanobacteria	11	386
4	order	1161	1117	Nostocales	0	48
5	family	1162	1161	Nostocaceae	3	26
6	genus	1177	1162	Nostoc	0	17
7	species	272131	1177	Nostoc punctiforme	0	17
8	no rank	63737	272131	Nostoc punctiforme PCC 73102	17	0
6	genus	56106	1162	Cylindrospermum	0	4
7	species	142864	56106	Cylindrospermum stagnale	0	4
8	no rank	56107	142864	Cylindrospermum stagnale PCC 7417	4	0
6	genus	98443	1162	Richelia	0	3
7	species	1164990	98443	Richelia intracellularis	3	0
5	family	1185	1161	Rivulariaceae	0	19
6	genus	1186	1185	Calothrix	0	13
7	species	99598	1186	Calothrix sp. PCC 7507	6	0
7	species	1337936	1186	Calothrix sp. 336/3	7	0
6	genus	373984	1185	Rivularia	0	6
7	species	373994	373984	Rivularia sp. PCC 7116	6	0
4	order	1189	1117	Stigonematales	0	7
5	genus	1190	1189	Fischerella	0	7
6	species	741277	1190	Fischerella sp. JSC-11	7	0
4	order	1212	1117	Prochlorales	0	3
5	family	1217	1212	Prochlorococcaceae	0	3
6	genus	1218	1217	Prochlorococcus	0	3
7	species	1219	1218	Prochlorococcus marinus	3	0
4	order	52604	1117	Pleurocapsales	0	37
5	genus	44474	52604	Pleurocapsa	0	18
6	species	54308	44474	Pleurocapsa minor	0	18
7	no rank	118163	54308	Pleurocapsa sp. PCC 7327	18	0
5	genus	54298	52604	Chroococcidiopsis	0	14
6	species	54299	54298	Chroococcidiopsis thermalis	0	14
7	no rank	251229	54299	Chroococcidiopsis thermalis PCC 7203	14	0
5	genus	102115	52604	Stanieria	0	5
6	species	102116	102115	Stanieria cyanosphaera	0	5
7	no rank	111780	102116	Stanieria cyanosphaera PCC 7437	5	0
4	class	307596	1117	Gloeobacteria	0	13
5	order	307595	307596	Gloeobacterales	0	13
6	genus	33071	307595	Gloeobacter	0	13
7	species	33072	33071	Gloeobacter violaceus	0	13
8	no rank	251221	33072	Gloeobacter violaceus PCC 7421	13	0
4	subclass	1301283	1117	Oscillatoriophycideae	9	269
5	order	1118	1301283	Chroococcales	1	145
6	genus	1125	1118	Microcystis	6	1
6	genus	1129	1118	Synechococcus	13	27
7	species	32046	1129	Synechococcus elongatus	3	0
7	species	32049	1129	Synechococcus sp. PCC 7002	4	0
7	species	69042	1129	Synechococcus sp. WH 5701	7	0
7	species	91464	1129	Synechococcus sp. PCC 7335	9	0
7	species	585423	1129	Synechococcus sp. KORDI-49	4	0
6	genus	43988	1118	Cyanothece	4	38
7	species	43989	43988	Cyanothece sp. ATCC 51142	3	0
7	species	65393	43988	Cyanothece sp. PCC 7424	25	0
7	species	391612	43988	Cyanothece sp. CCY0110	5	0
7	species	395961	43988	Cyanothece sp. PCC 7425	5	0
6	genus	155977	1118	Acaryochloris	0	3
7	species	155978	155977	Acaryochloris marina	0	3
8	no rank	329726	155978	Acaryochloris marina MBIC11017	3	0
6	genus	217161	1118	Chamaesiphon	0	19
7	species	1173032	217161	Chamaesiphon minutus	0	19
8	no rank	1173020	1173032	Chamaesiphon minutus PCC 6605	19	0
6	genus	263510	1118	Crocosphaera	0	7
7	species	263511	263510	Crocosphaera watsonii	6	1
6	genus	582491	1118	Rubidibacter	0	25
