ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-let-7b:MI0000063:Homo:sapiens:let-7b:stem-loop	9	41	40.5	0.0
hsa-mir-549a:MI0003679:Homo:sapiens:miR-549:stem-loop	3	7	7.0	0.0
hsa-mir-5580:MI0019135:Homo:sapiens:miR-5580:stem-loop	2	7	7.0	0.0
hsa-mir-4741:MI0017379:Homo:sapiens:miR-4741:stem-loop	1	5	5.0	0.0
hsa-let-7a-3:MI0000062:Homo:sapiens:let-7a-3:stem-loop	4	10	4.833333333333333	0.0
hsa-let-7a-1:MI0000060:Homo:sapiens:let-7a-1:stem-loop	4	10	4.833333333333333	0.0
hsa-mir-4708:MI0017341:Homo:sapiens:miR-4708:stem-loop	2	4	4.0	0.0
hsa-mir-219a-1:MI0000296:Homo:sapiens:miR-219a-1:stem-loop	2	3	3.0	0.0
hsa-mir-3169:MI0014200:Homo:sapiens:miR-3169:stem-loop	1	2	2.0	0.0
hsa-mir-5196:MI0018175:Homo:sapiens:miR-5196:stem-loop	1	2	2.0	0.0
hsa-let-7f-1:MI0000067:Homo:sapiens:let-7f-1:stem-loop	2	2	2.0	0.0
hsa-mir-548t:MI0014164:Homo:sapiens:miR-548t:stem-loop	1	1	1.0	0.0
hsa-mir-939:MI0005761:Homo:sapiens:miR-939:stem-loop	1	1	1.0	0.0
hsa-mir-133b:MI0000822:Homo:sapiens:miR-133b:stem-loop	1	1	1.0	0.0
hsa-mir-629:MI0003643:Homo:sapiens:miR-629:stem-loop	1	1	1.0	0.0
hsa-mir-345:MI0000825:Homo:sapiens:miR-345:stem-loop	1	1	1.0	0.0
hsa-mir-196a-1:MI0000238:Homo:sapiens:miR-196a-1:stem-loop	1	1	1.0	0.0
hsa-mir-133a-1:MI0000450:Homo:sapiens:miR-133a-1:stem-loop	1	1	0.5	0.0
hsa-mir-133a-2:MI0000451:Homo:sapiens:miR-133a-2:stem-loop	1	1	0.5	0.0
hsa-mir-98:MI0000100:Homo:sapiens:miR-98:stem-loop	1	1	0.5	0.0
hsa-let-7a-2:MI0000061:Homo:sapiens:let-7a-2:stem-loop	1	1	0.3333333333333333	0.0
