GeneSymbol	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
GAS5	3997	140528	213871.3028344504	0.0
SNHG1	5155	75138	97572.30000000022	0.0
RNY1	1994	92446	72769.18468467444	0.0
SNORD48	487	48842	46887.0	0.0
MT-RNR2	16584	58802	41712.85158730157	0.0
RNY4	2644	161189	38210.08489537325	0.0
RNY4P10	1949	157358	37575.13074650632	0.0
Y_RNA.320	1618	149107	33607.35442928065	0.0
RNY4P7	1421	144685	32254.081664148438	0.0
MT-RNR1	8204	26373	26368.433333333334	0.0
SNORD78	1092	26196	26150.0	0.0
MT-TE	1867	25309	25309.0	0.0
MT-TS2	1125	20556	20536.5	0.0
SNORD104	963	20286	20286.0	0.0
SNORD63	1003	19432	19432.0	0.0
SNHG5	1311	18512	18533.066666666586	0.0
SNORD12C	690	18049	18049.0	0.0
RPL17	1549	13621	17485.527837827678	0.0
VTRNA1-2	1162	16656	16158.250000000002	0.0
SNORD82	912	15288	15192.003246753246	0.0
SNORD60	905	14965	14954.916666666666	0.0
SNORD3A	3354	69024	12546.161964521714	0.0
SNORD3C	3147	68630	12327.739742299495	0.0
SNORD101	578	12061	12060.5	0.0
SNORD3B-2	3045	67584	11746.361964521722	0.0
SNORD3B-1	2990	67501	11725.245297855061	0.0
C17orf76-AS1	844	11240	11441.32307692311	0.0
RNY4P20	772	57825	11024.4661976912	0.0
MT-TF	1560	11014	11014.0	0.0
MT-TH	1362	10677	10677.0	0.0
SNORD69	632	9486	9486.0	0.0
ERBB2	329	8137	8140.3212401762285	0.0
RPL4	643	6786	7994.276681651671	0.0
RNU5B-1	1461	8918	7846.575757575746	0.0
SNORD13	447	7973	7780.5200396825385	0.0
EIF4A2	1333	9670	7741.283928571515	0.0
VTRNA2-1	967	7292	7291.000000000001	0.0
TAF1D	1049	10217	6964.727777777835	0.0
SNORD93	579	6854	6853.333333333333	0.0
SNORD58C	847	13527	6762.095238095238	0.0
MT-ND4	4661	7985	6748.970634920619	0.0
MT-TP	496	6640	6640.0	0.0
SNORD119	629	6508	6508.0	0.0
SNORD43	800	9613	5796.7	0.0
RMRP	681	5699	5698.5	0.0
SNORD38A	500	5695	5690.555555555556	0.0
SNORD12B	563	5574	5574.0	0.0
RNY5	782	5572	5439.833333333333	0.0
SCARNA9	324	7411	5431.333333333329	0.0
RNU5A-1	1228	6561	5336.192424242428	0.0
RPL7A	589	5159	5266.790304337905	0.0
SNORD6	563	5088	5082.533333333334	0.0
MT-CO1	5182	9212	5054.99325396826	0.0
MTRNR2L8	4315	18260	5053.8317460316875	0.0
RPL5	444	10026	5053.6531476693235	0.0
RPL13A	1097	6627	5027.781894129285	0.0
MT-CO2	3324	6620	5009.833333333335	0.0
SNORD21	406	9979	4989.5	0.0
WDR74	2739	13117	4866.970335329184	0.0
ZMYM2	282	4811	4846.873015873015	0.0
RABGGTB	855	7140	4793.426215451207	0.0
RNU1-27P	2751	39528	4711.875892031167	0.0
RNU1-28P	2751	39528	4711.875892031167	0.0
RNVU1-18	2751	39528	4711.875892031167	0.0
RNU1-2	2751	39528	4711.875892031167	0.0
RNU1-1	2751	39528	4711.875892031167	0.0
RNU1-4	2751	39528	4711.875892031167	0.0
RNU1-3	2751	39528	4711.875892031167	0.0
MT-ND5	3489	5405	4569.403174603177	0.0
U3.26	963	52846	4554.951210777466	0.0
RNU5E-1	885	4748	4508.142424242427	0.0
RPL3	721	7749	4501.68911921412	0.0
RNVU1-17	1525	36186	4463.210590594214	0.0
RNU3P3	1086	53557	4444.136418491197	0.0
U3.48	1009	53352	4426.538284725641	0.0
SNORD46	850	8384	4423.0	0.0
TMEM107	941	6501	4362.083333333333	0.0
U3.66	841	52055	4329.844638649515	0.0
MTRNR2L12	4253	15842	4321.1865079364725	0.0
TMC5	461	4118	3971.2050949050977	0.0
