ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
tRNA-Ser-AGA-chr11-8	8	12	12.0	0.0
tRNA-Tyr-GTA-chr1-127	12	13	4.2	0.0
tRNA-Tyr-GTA-chr14-8	12	13	4.2	0.0
tRNA-Tyr-GTA-chr21-2	12	13	4.2	0.0
nmt-tRNA-Gln-TTG-7-1	3	3	1.5	0.0
nmt-tRNA-Gln-TTG-9-1	3	3	1.5	0.0
nmt-tRNA-Val-TAC-1-1	1	1	1.0	0.0
tRNA-Ile-TAT-1-1	1	1	1.0	0.0
tRNA-Ala-AGC-8-1	1	1	0.3333333333333333	0.0
tRNA-Ala-AGC-8-2	1	1	0.3333333333333333	0.0
tRNA-Ala-AGC-11-1	1	1	0.3333333333333333	0.0
tRNA-Tyr-GTA-3-1	1	1	0.25	0.0
tRNA-Tyr-GTA-2-1	1	1	0.25	0.0
tRNA-Tyr-GTA-1-1	1	1	0.25	0.0
tRNA-Tyr-GTA-8-1	1	1	0.25	0.0
tRNA-Tyr-GTA-chr9-10	1	1	0.2	0.0
tRNA-Tyr-GTA-chr10-3	1	1	0.2	0.0
tRNA-Lys-TTT-3-4	1	1	0.125	0.0
tRNA-Lys-TTT-3-5	1	1	0.125	0.0
tRNA-Lys-TTT-3-2	1	1	0.125	0.0
tRNA-Lys-TTT-3-3	1	1	0.125	0.0
tRNA-Lys-TTT-3-1	1	1	0.125	0.0
tRNA-Lys-TTT-5-1	1	1	0.125	0.0
tRNA-Lys-TTT-4-1	1	1	0.125	0.0
tRNA-Lys-TTT-6-1	1	1	0.125	0.0
