ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-mir-1291:MI0006353:Homo:sapiens:miR-1291:stem-loop	163	372	372.0	0.0
hsa-mir-1248:MI0006383:Homo:sapiens:miR-1248:stem-loop	103	228	228.0	0.0
hsa-mir-9-1:MI0000466:Homo:sapiens:miR-9-1:stem-loop	14	393	135.33333333333331	0.0
hsa-mir-9-2:MI0000467:Homo:sapiens:miR-9-2:stem-loop	10	387	129.33333333333331	0.0
hsa-mir-9-3:MI0000468:Homo:sapiens:miR-9-3:stem-loop	10	386	129.33333333333331	0.0
hsa-mir-664a:MI0006442:Homo:sapiens:miR-664:stem-loop	53	123	123.0	0.0
hsa-mir-182:MI0000272:Homo:sapiens:miR-182:stem-loop	15	108	108.0	0.0
hsa-mir-181a-1:MI0000289:Homo:sapiens:miR-181a-1:stem-loop	16	209	106.0	0.0
hsa-mir-181a-2:MI0000269:Homo:sapiens:miR-181a-2:stem-loop	15	208	105.0	0.0
hsa-mir-6516:MI0025513:Homo:sapiens:miR-6516:stem-loop	59	103	103.0	0.0
hsa-mir-181b-1:MI0000270:Homo:sapiens:miR-181b-1:stem-loop	29	180	99.0	0.0
hsa-mir-181b-2:MI0000683:Homo:sapiens:miR-181b-2:stem-loop	25	168	87.0	0.0
hsa-mir-423:MI0001445:Homo:sapiens:miR-423:stem-loop	25	72	72.0	0.0
hsa-mir-3651:MI0016051:Homo:sapiens:miR-3651:stem-loop	22	48	48.0	0.0
hsa-let-7b:MI0000063:Homo:sapiens:let-7b:stem-loop	11	21	20.0	0.0
hsa-mir-4449:MI0016792:Homo:sapiens:miR-4449:stem-loop	11	18	18.0	0.0
hsa-mir-140:MI0000456:Homo:sapiens:miR-140:stem-loop	11	17	17.0	0.0
hsa-let-7a-3:MI0000062:Homo:sapiens:let-7a-3:stem-loop	8	18	15.333333333333332	0.0
hsa-mir-222:MI0000299:Homo:sapiens:miR-222:stem-loop	10	14	14.0	0.0
hsa-mir-151a:MI0000809:Homo:sapiens:miR-151a:stem-loop	6	14	14.0	0.0
hsa-mir-30d:MI0000255:Homo:sapiens:miR-30d:stem-loop	6	13	13.0	0.0
hsa-mir-664b:MI0019134:Homo:sapiens:miR-664b:stem-loop	12	13	13.0	0.0
hsa-mir-361:MI0000760:Homo:sapiens:miR-361:stem-loop	3	13	13.0	0.0
hsa-mir-3917:MI0016423:Homo:sapiens:miR-3917:stem-loop	8	12	12.0	0.0
hsa-mir-6883:MI0022730:Homo:sapiens:miR-6883:stem-loop	2	12	12.0	0.0
hsa-mir-106b:MI0000734:Homo:sapiens:miR-106b:stem-loop	7	11	11.0	0.0
hsa-mir-3653:MI0016053:Homo:sapiens:miR-3653:stem-loop	8	11	11.0	0.0
