ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa_piR_008488|gb|DQ581533|Homo_sapiens:12:117916274:117916302:Plus	624	23057	23057.0	0.0
hsa_piR_015254|gb|DQ590835|Homo_sapiens:3:114834325:114834352:Plus	237	2459	2459.0	0.0
hsa_piR_000552|gb|DQ570687|Homo_sapiens:22:38045003:38045030:Minus	121	1006	1006.0	0.0
hsa_piR_020619|gb|DQ598378|Homo_sapiens:1:28778863:28778894:Minus	102	939	939.0	0.0
hsa_piR_020450|gb|DQ598104|Homo_sapiens:9:133350930:133350959:Plus	141	731	731.0	0.0
hsa_piR_020365|gb|DQ597975|Homo_sapiens:11:108979133:108979162:Plus	192	714	714.0	0.0
hsa_piR_012753|gb|DQ587269|Homo_sapiens:2:232029453:232029478:Minus	81	574	574.0	0.0
hsa_piR_018292|gb|DQ595186|Homo_sapiens:18:45269646:45269676:Minus	73	519	519.0	0.0
hsa_piR_004531|gb|DQ576233|Homo_sapiens:6:31698835:31698864:Plus	104	401	401.0	0.0
hsa_piR_016658|gb|DQ592931|Homo_sapiens:6:80508363:80508389:Plus	70	656	344.5	0.0
hsa_piR_016659|gb|DQ592932|Homo_sapiens:14:22388242:22388267:Plus	60	626	314.5	0.0
hsa_piR_004153|gb|DQ575660|Homo_sapiens:3:156861576:156861607:Plus	60	296	293.0	0.0
hsa_piR_000805|gb|DQ571003|Homo_sapiens:1:212438966:212438997:Plus	77	266	266.0	0.0
hsa_piR_001101|gb|DQ571419|Homo_sapiens:1:45016687:45016714:Plus	27	111	111.0	0.0
hsa_piR_018780|gb|DQ595807|Homo_sapiens:17:72068837:72068864:Plus	25	104	104.0	0.0
hsa_piR_001207|gb|DQ571591|Homo_sapiens:16:88155360:88155385:Plus	31	100	100.0	0.0
hsa_piR_017178|gb|DQ593744|Homo_sapiens:18:45271685:45271715:Minus	35	99	99.0	0.0
hsa_piR_020814|gb|DQ598650|Homo_sapiens:22:38039828:38039859:Minus	59	122	94.5	0.0
hsa_piR_000586|gb|DQ570728|Homo_sapiens:5:137924634:137924661:Minus	53	91	91.0	0.0
hsa_piR_001152|gb|DQ571500|Homo_sapiens:2:206734890:206734919:Plus	31	90	90.0	0.0
hsa_piR_005076|gb|DQ577008|Homo_sapiens:3:114834362:114834388:Plus	25	70	70.0	0.0
hsa_piR_019420|gb|DQ596670|Homo_sapiens:2:101255914:101255940:Minus	13	56	56.0	0.0
hsa_piR_017194|gb|DQ593767|Homo_sapiens:18:45272066:45272097:Minus	14	54	54.0	0.0
hsa_piR_020466|gb|DQ598130|Homo_sapiens:3:132680740:132680767:Minus	10	40	40.0	0.0
hsa_piR_017104|gb|DQ593636|Homo_sapiens:6:133179659:133179687:Plus	40	57	39.0	0.0
hsa_piR_001205|gb|DQ571589|Homo_sapiens:11:8662350:8662381:Plus	19	39	39.0	0.0
hsa_piR_020439|gb|DQ598084|Homo_sapiens:19:12678303:12678331:Minus	23	38	38.0	0.0
hsa_piR_012681|gb|DQ587153|Homo_sapiens:20:2585585:2585613:Plus	18	37	37.0	0.0
hsa_piR_001042|gb|DQ571335|Homo_sapiens:11:93104320:93104349:Minus	17	33	33.0	0.0
hsa_piR_017791|gb|DQ594556|Homo_sapiens:11:74789084:74789113:Plus	13	28	28.0	0.0
hsa_piR_000560|gb|DQ570698|Homo_sapiens:17:24071728:24071758:Plus	21	28	28.0	0.0
hsa_piR_002732|gb|DQ573682|Homo_sapiens:22:38039830:38039857:Minus	33	55	27.5	0.0
hsa_piR_019676|gb|DQ596993|Homo_sapiens:20:2582901:2582931:Plus	17	27	27.0	0.0
hsa_piR_014620|gb|DQ590013|Homo_sapiens:5:93930930:93930956:Minus	12	23	23.0	0.0
hsa_piR_000441|gb|DQ570540|Homo_sapiens:2:232033329:232033357:Minus	14	21	21.0	0.0
hsa_piR_018165|gb|DQ595023|Homo_sapiens:14:102873935:102873963:Plus	4	20	20.0	0.0
hsa_piR_001346|gb|DQ571858|Homo_sapiens:17:24073766:24073794:Plus	15	20	20.0	0.0
hsa_piR_015099|gb|DQ590642|Homo_sapiens:19:47056699:47056724:Plus	8	20	20.0	0.0
hsa_piR_019825|gb|DQ597218|Homo_sapiens:1:227740227:227740256:Plus	14	18	18.0	0.0
hsa_piR_005271|gb|DQ577259|Homo_sapiens:6:133179660:133179685:Plus	24	36	18.0	0.0
hsa_piR_019354|gb|DQ596587|Homo_sapiens:11:2941674:2941699:Minus	13	17	17.0	0.0
hsa_piR_020828|gb|DQ598675|Homo_sapiens:2:149355860:149355890:Minus	11	12	12.0	0.0
hsa_piR_019050|gb|DQ596155|Homo_sapiens:15:64582204:64582231:Minus	9	12	12.0	0.0
hsa_piR_020815|gb|DQ598651|Homo_sapiens:15:22778235:22778264:Plus	8	11	11.0	0.0
hsa_piR_001633|gb|DQ572216|Homo_sapiens:6:26264808:26264834:Plus	9	11	11.0	0.0
hsa_piR_007336|gb|DQ580006|Homo_sapiens:2:106681212:106681238:Minus	8	10	10.0	0.0
hsa_piR_012252|gb|DQ586566|Homo_sapiens:2:232028497:232028523:Minus	7	9	9.0	0.0
hsa_piR_011901|gb|DQ586098|Homo_sapiens:2:106681184:106681214:Minus	6	9	9.0	0.0
hsa_piR_003139|gb|DQ574254|Homo_sapiens:3:12855861:12855890:Minus	7	8	8.0	0.0
hsa_piR_011331|gb|DQ585304|Homo_sapiens:1:227634510:227634540:Minus	6	8	8.0	0.0
hsa_piR_018811|gb|DQ595848|Homo_sapiens:7:132371015:132371040:Minus	5	7	7.0	0.0
hsa_piR_001159|gb|DQ571511|Homo_sapiens:17:16284116:16284145:Plus	5	7	7.0	0.0
hsa_piR_010155|gb|DQ583674|Homo_sapiens:7:45110577:45110606:Minus	5	7	7.0	0.0
hsa_piR_011181|gb|DQ585088|Homo_sapiens:4:106625465:106625491:Plus	6	7	7.0	0.0
hsa_piR_013306|gb|DQ588040|Homo_sapiens:8:57148983:57149014:Minus	4	7	7.0	0.0
hsa_piR_016677|gb|DQ592953|Homo_sapiens:2:205927199:205927228:Plus	5	9	6.0	0.0
hsa_piR_000798|gb|DQ570996|Homo_sapiens:10:122104354:122104385:Minus	3	5	5.0	0.0
hsa_piR_022028|gb|DQ600186|Homo_sapiens:6:27968885:27968910:Minus	5	5	5.0	0.0
hsa_piR_006613|gb|DQ579049|Homo_sapiens:9:15517444:15517470:Minus	5	5	5.0	0.0
hsa_piR_015249|gb|DQ590830|Homo_sapiens:6:26435795:26435820:Plus	2	4	4.0	0.0
hsa_piR_009017|gb|DQ582219|Homo_sapiens:3:102778202:102778227:Minus	4	4	4.0	0.0
hsa_piR_019521|gb|DQ596805|Homo_sapiens:11:10487516:10487542:Minus	2	4	4.0	0.0
hsa_piR_020326|gb|DQ597916|Homo_sapiens:3:15524502:15524532:Plus	4	4	4.0	0.0
hsa_piR_006659|gb|DQ579111|Homo_sapiens:6:26313027:26313053:Plus	3	4	4.0	0.0
hsa_piR_017184|gb|DQ593752|Homo_sapiens:13:44809717:44809744:Minus	4	4	4.0	0.0
hsa_piR_003709|gb|DQ575036|Homo_sapiens:13:21100723:21100751:Minus	3	4	4.0	0.0
hsa_piR_009903|gb|DQ583334|Homo_sapiens:6:26232436:26232462:Plus	4	4	4.0	0.0
hsa_piR_005019|gb|DQ576918|Homo_sapiens:2:27127216:27127243:Plus	3	4	4.0	0.0
hsa_piR_016924|gb|DQ593320|Homo_sapiens:12:100064940:100064968:Plus	4	4	4.0	0.0
hsa_piR_006540|gb|DQ578942|Homo_sapiens:17:77440450:77440476:Minus	3	4	4.0	0.0
hsa_piR_005495|gb|DQ577548|Homo_sapiens:22:36083935:36083963:Minus	1	3	3.0	0.0
hsa_piR_019750|gb|DQ597106|Homo_sapiens:12:54508423:54508451:Minus	2	3	3.0	0.0
hsa_piR_007082|gb|DQ579661|Homo_sapiens:2:74502020:74502047:Minus	3	3	3.0	0.0
hsa_piR_019102|gb|DQ596225|Homo_sapiens:14:100520003:100520032:Plus	2	3	3.0	0.0
hsa_piR_014473|gb|DQ589815|Homo_sapiens:5:764904:764931:Minus	1	3	3.0	0.0
hsa_piR_019168|gb|DQ596311|Homo_sapiens:14:100479543:100479573:Plus	2	3	3.0	0.0
hsa_piR_000925|gb|DQ571174|Homo_sapiens:5:120979901:120979929:Plus	2	3	3.0	0.0
hsa_piR_013116|gb|DQ587787|Homo_sapiens:2:236318169:236318196:Plus	1	3	3.0	0.0
hsa_piR_012925|gb|DQ587514|Homo_sapiens:1:31181176:31181205:Minus	1	3	3.0	0.0
hsa_piR_007419|gb|DQ580106|Homo_sapiens:12:121416071:121416097:Plus	1	3	3.0	0.0
hsa_piR_021813|gb|DQ599879|Homo_sapiens:21:46467008:46467033:Minus	3	3	3.0	0.0
hsa_piR_006658|gb|DQ579110|Homo_sapiens:6:26393505:26393531:Minus	3	3	3.0	0.0
hsa_piR_006813|gb|DQ579298|Homo_sapiens:8:101977176:101977202:Plus	1	2	2.0	0.0
hsa_piR_020813|gb|DQ598646|Homo_sapiens:1:31213600:31213629:Minus	2	3	2.0	0.0
hsa_piR_003384|gb|DQ574582|Homo_sapiens:7:100514732:100514762:Minus	1	2	2.0	0.0
hsa_piR_004019|gb|DQ575471|Homo_sapiens:3:100040312:100040340:Minus	2	2	2.0	0.0
hsa_piR_006536|gb|DQ578938|Homo_sapiens:7:5759017:5759042:Minus	1	2	2.0	0.0
hsa_piR_022877|gb|DQ601279|Homo_sapiens:15:80553375:80553404:Minus	1	2	2.0	0.0
hsa_piR_004152|gb|DQ575658|Homo_sapiens:5:139120743:139120768:Plus	1	2	2.0	0.0
hsa_piR_022578|gb|DQ600884|Homo_sapiens:Y:10287998:10288026:Minus	1	2	2.0	0.0
hsa_piR_011968|gb|DQ586183|Homo_sapiens:5:126543422:126543451:Minus	2	2	2.0	0.0
hsa_piR_019224|gb|DQ596390|Homo_sapiens:14:100485960:100485990:Plus	2	2	2.0	0.0
hsa_piR_017033|gb|DQ593538|Homo_sapiens:20:17891355:17891384:Minus	2	2	2.0	0.0
hsa_piR_020381|gb|DQ597997|Homo_sapiens:1:235833024:235833053:Plus	2	2	2.0	0.0
hsa_piR_007870|gb|DQ580708|Homo_sapiens:7:100710944:100710973:Minus	1	2	2.0	0.0
hsa_piR_003280|gb|DQ574453|Homo_sapiens:9:140191386:140191415:Plus	1	2	2.0	0.0
hsa_piR_003759|gb|DQ575105|Homo_sapiens:4:119768736:119768765:Plus	1	2	2.0	0.0
hsa_piR_007635|gb|DQ580405|Homo_sapiens:11:46740597:46740623:Minus	2	2	2.0	0.0
hsa_piR_000402|gb|DQ570485|Homo_sapiens:3:12856694:12856722:Minus	2	2	2.0	0.0
hsa_piR_006744|gb|DQ579214|Homo_sapiens:19:11638606:11638631:Minus	2	2	2.0	0.0
