GeneSymbol	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
WDR74	25264	676452	278459.75053468754	0.0
RNU2-2P	25243	676430	139217.3752673438	0.0
RPPH1	8228	114852	114838.29999999996	0.0
RNY5	1756	76324	75407.99999999991	0.0
RNU2-61P	5367	232695	73993.86304917665	0.0
RNU2-37P	4260	223513	70585.22345865243	0.0
RNU1-27P	35505	846811	70161.4022326413	0.0
RNU1-28P	35505	846811	70161.4022326413	0.0
RNU1-2	35505	846811	70161.4022326413	0.0
RNU1-1	35505	846811	70161.4022326413	0.0
RNU1-4	35505	846811	70161.4022326413	0.0
RNU1-3	35505	846811	70161.4022326413	0.0
RNVU1-18	35505	846811	70161.4022326413	0.0
RNVU1-7	31842	784186	64798.00969242	0.0
RNVU1-9	31842	784186	64798.00969242	0.0
LINC00910	8599	250201	63812.01933709466	0.0
RNY1	1469	72950	63235.56820846827	0.0
RNU2-36P	7126	278636	59263.225882118284	0.0
RNU2-59P	7583	161249	42690.250161941956	0.0
RNVU1-1	13788	440165	33295.007051920824	0.0
RNVU1-10	13788	440165	33295.007051920824	0.0
RN7SL1	10976	106965	32377.6707005984	0.0
RNU1-11P	10705	366521	26980.42684749736	0.0
RMRP	2976	25466	25453.499999999993	0.0
RNVU1-19	8573	305138	23425.9651011019	0.0
RNU2-6P	5838	174402	23196.709442903655	0.0
RNU2-48P	4244	168257	20053.47468276304	0.0
RNY4	1689	82318	19325.87549588727	0.0
RNY4P10	1529	81949	19198.092954370215	0.0
Y_RNA.320	1338	80079	18361.542813150998	0.0
RNY4P7	1239	78847	18144.409066784494	0.0
RNU2-38P	4358	113180	18068.601224324506	0.0
THRB	81	17491	17403.0	0.0
RNU2-23P	4638	150786	16676.56027431716	0.0
RNU5B-1	2915	30892	16465.363419913476	0.0
RNU11	3136	15675	15652.083333333327	0.0
RN7SL2	9264	88037	14038.4713067865	0.0
RNU2-70P	2186	69762	13873.030228914493	0.0
RNU2-33P	1446	72868	13270.73476773777	0.0
RNU1-67P	6380	166371	13058.936169645149	0.0
SNHG1	2206	11294	13047.304761904737	0.0
RNU2-7P	1177	71889	13030.832508885462	0.0
LINC00338	515	13057	13000.93888888888	0.0
RNU1-136P	5628	153020	12769.055978693606	0.0
RNU2-3P	2605	62154	12455.347724715564	0.0
RNU2-26P	2870	65604	12059.889071187472	0.0
RNU2-57P	2862	65600	12052.635102933502	0.0
RN7SL5P	8232	87040	11857.131325725928	0.0
RNU1-82P	1794	137197	11069.760297659908	0.0
RNU5A-1	1999	25159	11059.580086580125	0.0
DCDC1	61	10960	10872.21978021978	0.0
RNU2-30P	4014	113725	10176.28022155688	0.0
RNU2-64P	2301	59102	10090.969276978434	0.0
RNU12	822	8972	8907.66666666666	0.0
RN7SL3	6012	67275	8156.769723064089	0.0
RNVU1-14	3136	99688	8136.899631350496	0.0
SNORD3A	4864	34709	8006.629719297601	0.0
SNHG5	1110	7483	7489.7111111111335	0.0
SNORD3C	4258	31962	7158.685274853162	0.0
RNU2-56P	1216	39923	6814.085604608643	0.0
RNVU1-17	4420	73234	6798.343190871135	0.0
RNU2-46P	2710	92733	6458.379236594059	0.0
RNU1-13P	4686	85967	6026.324518373636	0.0
RNVU1-11	4686	85967	6026.324518373636	0.0
RNU1-148P	2411	70421	5856.029842270709	0.0
RNU1-88P	3942	81412	5662.466271616415	0.0
RN7SL4P	4567	48616	5580.59355100616	0.0
RNU2-41P	1630	76344	5566.789317537956	0.0
SNORD3B-1	3852	29828	5454.179719297654	0.0
SNORD3B-2	3852	29828	5453.763052630988	0.0
RNU2-71P	864	33770	5444.3185970747845	0.0
RNU2-13P	1422	72963	5251.928448419101	0.0
