depth	level	ID	parentID	name	readCount_direct	readCount_inherited
0	no rank	1	-1	root	39	3636
1	no rank	12908	1	unclassified sequences	0	9
2	no rank	151659	12908	environmental samples	0	9
3	species	155900	151659	uncultured organism	7	0
1	no rank	131567	1	cellular organisms	48	3579
2	superkingdom	2	131567	Bacteria	61	1022
3	phylum	1117	2	Cyanobacteria	1	3
3	phylum	1224	2	Proteobacteria	15	622
4	class	1236	1224	Gammaproteobacteria	20	145
5	order	72273	1236	Thiotrichales	0	19
6	family	135617	72273	Thiotrichaceae	0	19
7	genus	90372	135617	Thiomargarita	0	19
8	no rank	298391	90372	environmental samples	0	19
9	species	298392	298391	uncultured Thiomargarita sp.	19	0
5	order	72274	1236	Pseudomonadales	1	18
6	family	468	72274	Moraxellaceae	0	4
7	genus	212791	468	Enhydrobacter	3	0
6	family	135621	72274	Pseudomonadaceae	0	14
7	genus	286	135621	Pseudomonas	6	6
5	order	91347	1236	Enterobacteriales	0	38
6	family	543	91347	Enterobacteriaceae	0	38
7	genus	620	543	Shigella	0	33
8	species	624	620	Shigella sonnei	33	0
5	no rank	118884	1236	unclassified Gammaproteobacteria	56	0
5	order	135614	1236	Xanthomonadales	0	5
6	family	32033	135614	Xanthomonadaceae	2	3
4	class	28211	1224	Alphaproteobacteria	2	35
5	order	356	28211	Rhizobiales	1	10
6	family	41294	356	Bradyrhizobiaceae	3	1
6	family	119045	356	Methylobacteriaceae	0	3
7	genus	407	119045	Methylobacterium	0	3
5	no rank	82117	28211	unclassified Alphaproteobacteria	6	0
5	order	204441	28211	Rhodospirillales	0	3
5	order	204457	28211	Sphingomonadales	0	13
6	family	41297	204457	Sphingomonadaceae	2	11
7	genus	13687	41297	Sphingomonas	5	5
8	species	1609977	13687	Sphingomonas sp. WHSC-8	4	0
4	class	28216	1224	Betaproteobacteria	7	71
5	order	80840	28216	Burkholderiales	8	47
6	family	75682	80840	Oxalobacteraceae	0	3
6	family	80864	80840	Comamonadaceae	9	6
6	family	119060	80840	Burkholderiaceae	0	23
7	genus	32008	119060	Burkholderia	17	6
8	no rank	77118	32008	environmental samples	0	6
9	species	188058	77118	uncultured Burkholderia sp.	6	0
6	no rank	119065	80840	unclassified Burkholderiales	2	3
7	no rank	224471	119065	Burkholderiales Genera incertae sedis	0	3
8	genus	92793	224471	Aquabacterium	0	3
9	no rank	158752	92793	environmental samples	0	3
10	species	158753	158752	uncultured Aquabacterium sp.	3	0
5	no rank	119066	28216	unclassified Betaproteobacteria	0	11
6	no rank	33809	119066	unclassified Betaproteobacteria (miscellaneous)	11	0
5	order	206389	28216	Rhodocyclales	0	5
6	family	75787	206389	Rhodocyclaceae	1	4
7	genus	73029	75787	Dechloromonas	0	3
8	species	188737	73029	Dechloromonas sp. HZ	3	0
