depth	level	ID	parentID	name	readCount_direct	readCount_inherited
0	no rank	1	-1	root	284	88879
1	no rank	12908	1	unclassified sequences	0	33
2	no rank	151659	12908	environmental samples	1	31
3	no rank	81490	151659	prokaryotic environmental samples	0	3
4	species	198431	81490	uncultured prokaryote	3	0
3	species	155900	151659	uncultured organism	28	0
1	no rank	131567	1	cellular organisms	618	88228
2	superkingdom	2	131567	Bacteria	654	7156
3	phylum	1117	2	Cyanobacteria	91	57
4	no rank	34079	1117	unclassified Cyanobacteria	25	0
4	no rank	48504	1117	environmental samples	0	9
5	species	1211	48504	uncultured cyanobacterium	8	0
4	subclass	1301283	1117	Oscillatoriophycideae	0	23
5	order	1118	1301283	Chroococcales	0	20
6	genus	1125	1118	Microcystis	0	19
7	species	1126	1125	Microcystis aeruginosa	2	17
8	no rank	285035	1126	Microcystis aeruginosa UTEX 'LB 2385'	0	17
9	no rank	1296356	285035	Microcystis aeruginosa CCAP 1450/12	17	0
5	order	1150	1301283	Oscillatoriales	0	3
3	phylum	1224	2	Proteobacteria	468	3197
4	class	1236	1224	Gammaproteobacteria	54	298
5	order	72273	1236	Thiotrichales	0	10
6	family	34064	72273	Francisellaceae	0	7
7	genus	262	34064	Francisella	7	0
6	family	135617	72273	Thiotrichaceae	0	3
7	genus	90372	135617	Thiomargarita	0	3
8	no rank	298391	90372	environmental samples	0	3
9	species	298392	298391	uncultured Thiomargarita sp.	3	0
5	order	72274	1236	Pseudomonadales	0	53
6	family	468	72274	Moraxellaceae	2	17
7	genus	469	468	Acinetobacter	4	2
7	genus	212791	468	Enhydrobacter	9	0
6	family	135621	72274	Pseudomonadaceae	0	34
7	genus	286	135621	Pseudomonas	25	8
8	species group	136843	286	Pseudomonas fluorescens group	0	4
9	species	294	136843	Pseudomonas fluorescens	4	0
5	order	91347	1236	Enterobacteriales	0	30
6	family	543	91347	Enterobacteriaceae	4	26
7	genus	547	543	Enterobacter	3	1
7	genus	561	543	Escherichia	0	3
8	species	562	561	Escherichia coli	3	0
7	genus	122277	543	Pectobacterium	0	14
8	no rank	228953	122277	environmental samples	0	14
9	species	228954	228953	uncultured Pectobacterium sp.	14	0
5	no rank	118884	1236	unclassified Gammaproteobacteria	142	0
5	order	118969	1236	Legionellales	0	4
6	family	444	118969	Legionellaceae	0	3
5	order	135614	1236	Xanthomonadales	0	38
6	family	32033	135614	Xanthomonadaceae	21	17
7	genus	338	32033	Xanthomonas	0	12
8	species	343	338	Xanthomonas translucens	12	0
7	no rank	191676	32033	unclassified Xanthomonadaceae	0	3
8	no rank	57609	191676	unclassified Xanthomonadaceae (miscellaneous)	3	0
5	order	135618	1236	Methylococcales	0	5
6	family	403	135618	Methylococcaceae	2	3
5	order	225057	1236	Acidithiobacillales	0	9
6	family	225058	225057	Acidithiobacillaceae	0	9
7	genus	119977	225058	Acidithiobacillus	9	0
4	class	28211	1224	Alphaproteobacteria	54	65
5	order	356	28211	Rhizobiales	4	7
5	order	766	28211	Rickettsiales	0	3
5	no rank	47925	28211	environmental samples	0	6
6	species	91750	47925	uncultured alpha proteobacterium	6	0
5	no rank	82117	28211	unclassified Alphaproteobacteria	6	9
6	no rank	33807	82117	unclassified Alphaproteobacteria (miscellaneous)	7	2
