depth	level	ID	parentID	name	readCount_direct	readCount_inherited
0	no rank	1	-1	root	0	313767
1	superkingdom	10239	1	Viruses	0	25
2	no rank	29258	10239	ssDNA viruses	0	3
3	family	10811	29258	Geminiviridae	0	3
4	genus	10814	10811	Begomovirus	0	3
5	no rank	291027	10814	unclassified Begomovirus	0	3
6	species	1383052	291027	Hemidesmus yellow mosaic virus	3	0
2	no rank	35237	10239	dsDNA viruses, no RNA stage	0	22
3	family	10501	35237	Phycodnaviridae	0	6
4	genus	181083	10501	Chlorovirus	0	6
5	species	381899	181083	Paramecium bursaria Chlorella virus A1	0	6
6	no rank	399781	381899	Paramecium bursaria Chlorella virus FR483	6	0
3	family	423358	35237	Bicaudaviridae	0	16
4	no rank	1123963	423358	unclassified Bicaudaviridae	0	16
5	species	285013	1123963	Sulfolobus virus STSV1	16	0
1	no rank	131567	1	cellular organisms	48834	264908
2	superkingdom	2	131567	Bacteria	2254	7711
3	phylum	1117	2	Cyanobacteria	2	142
4	order	1161	1117	Nostocales	0	6
5	family	1162	1161	Nostocaceae	0	3
6	genus	1177	1162	Nostoc	0	3
7	species	272131	1177	Nostoc punctiforme	0	3
8	no rank	63737	272131	Nostoc punctiforme PCC 73102	3	0
5	family	1185	1161	Rivulariaceae	0	3
6	genus	373984	1185	Rivularia	0	3
7	species	373994	373984	Rivularia sp. PCC 7116	3	0
4	order	1189	1117	Stigonematales	0	4
5	genus	1190	1189	Fischerella	0	4
6	species	741277	1190	Fischerella sp. JSC-11	4	0
4	order	52604	1117	Pleurocapsales	0	20
5	genus	44474	52604	Pleurocapsa	0	10
6	species	54308	44474	Pleurocapsa minor	0	10
7	no rank	118163	54308	Pleurocapsa sp. PCC 7327	10	0
5	genus	54298	52604	Chroococcidiopsis	0	7
6	species	54299	54298	Chroococcidiopsis thermalis	0	7
7	no rank	251229	54299	Chroococcidiopsis thermalis PCC 7203	7	0
5	genus	102115	52604	Stanieria	0	3
6	species	102116	102115	Stanieria cyanosphaera	0	3
7	no rank	111780	102116	Stanieria cyanosphaera PCC 7437	3	0
4	subclass	1301283	1117	Oscillatoriophycideae	3	109
5	order	1118	1301283	Chroococcales	1	45
6	genus	1129	1118	Synechococcus	0	9
7	species	91464	1129	Synechococcus sp. PCC 7335	3	0
7	species	585423	1129	Synechococcus sp. KORDI-49	4	0
6	genus	13034	1118	Dactylococcopsis	0	3
7	species	292566	13034	Dactylococcopsis salina	0	3
8	no rank	13035	292566	Dactylococcopsis salina PCC 8305	3	0
6	genus	43988	1118	Cyanothece	0	14
7	species	65393	43988	Cyanothece sp. PCC 7424	5	0
7	species	391612	43988	Cyanothece sp. CCY0110	6	0
7	species	395961	43988	Cyanothece sp. PCC 7425	3	0
6	genus	102234	1118	Cyanobacterium	0	3
7	species	379064	102234	Cyanobacterium aponinum	0	3
8	no rank	755178	379064	Cyanobacterium aponinum PCC 10605	3	0
6	genus	217161	1118	Chamaesiphon	0	6
7	species	1173032	217161	Chamaesiphon minutus	0	6
8	no rank	1173020	1173032	Chamaesiphon minutus PCC 6605	6	0
6	genus	263510	1118	Crocosphaera	0	4
7	species	263511	263510	Crocosphaera watsonii	3	1
6	genus	582491	1118	Rubidibacter	0	3
7	species	582514	582491	Rubidibacter lacunae	0	3
8	no rank	582515	582514	Rubidibacter lacunae KORDI 51-2	3	0
5	order	1150	1301283	Oscillatoriales	1	62
6	genus	1152	1150	Pseudanabaena	0	29
7	species	927669	1152	Pseudanabaena biceps	0	29
8	no rank	927668	927669	Pseudanabaena biceps PCC 7429	29	0
6	genus	1158	1150	Oscillatoria	0	3
7	species	118323	1158	Oscillatoria acuminata	0	3
8	no rank	56110	118323	Oscillatoria acuminata PCC 6304	3	0
6	genus	28073	1150	Lyngbya	5	2
6	genus	44471	1150	Microcoleus	0	3
7	species	119532	44471	Microcoleus vaginatus	0	3
8	no rank	756067	119532	Microcoleus vaginatus FGP-2	3	0
6	genus	47251	1150	Leptolyngbya	0	5
7	species	1385935	47251	Leptolyngbya sp. Heron Island J	5	0
6	genus	54304	1150	Planktothrix	0	6
7	species	1160	54304	Planktothrix agardhii	0	6
8	no rank	388467	1160	Planktothrix agardhii NIVA-CYA 126/8	6	0
6	genus	241421	1150	Crinalium	0	5
7	species	241425	241421	Crinalium epipsammum	0	5
8	no rank	1173022	241425	Crinalium epipsammum PCC 9333	5	0
6	genus	669368	1150	Coleofasciculus	0	4
7	species	64178	669368	Coleofasciculus chthonoplastes	0	4
8	no rank	118168	64178	Coleofasciculus chthonoplastes PCC 7420	4	0
3	phylum	1224	2	Proteobacteria	266	3727
4	class	1236	1224	Gammaproteobacteria	199	927
5	order	72273	1236	Thiotrichales	0	60
6	family	135617	72273	Thiotrichaceae	0	59
7	genus	1021	135617	Beggiatoa	0	56
8	species	422289	1021	Beggiatoa sp. PS	56	0
7	genus	1030	135617	Thiothrix	0	3
8	species	1031	1030	Thiothrix nivea	0	3
